gene_id	TCGA-E9-A1ND-01A-11R-A144-07	gene_id	TCGA-E9-A1ND-11A-43R-A144-07
DMRTA2|63950	11.9939	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	DMRTC1B|728656	9.1945
DMTF1|9988	836.8424	DMTF1|9988	715.2943
DMWD|1762	552.7209	DMWD|1762	460.6935
DMXL1|1657	566.2141	DMXL1|1657	536.1852
DMXL2|23312	651.6709	DMXL2|23312	600.5468
DNA2|1763	159.4195	DNA2|1763	37.7459
DNAH10|196385	10.9944	DNAH10|196385	7.2588
DNAH11|8701	264.0567	lowly_expressed	lowly_expressed
DNAH14|127602	50.9743	DNAH14|127602	21.2926
DNAH17|8632	37.8909	DNAH17|8632	27.0996
DNAH1|25981	92.9531	DNAH1|25981	255.0267
DNAH2|146754	12.4937	DNAH2|146754	23.7122
DNAH5|1767	5.997000000000001	DNAH5|1767	39.6816
lowly_expressed	lowly_expressed	DNAH6|1768	19.3569
DNAH7|56171	6.9965	DNAH7|56171	19.3569
lowly_expressed	lowly_expressed	DNAH9|1770	41.6173
DNAI1|27019	8.4957	lowly_expressed	lowly_expressed
DNAJA1|3301	5326.81	DNAJA1|3301	2374.1199
DNAJA2|10294	1510.2373	DNAJA2|10294	1504.5126
DNAJA3|9093	1011.9889	DNAJA3|9093	892.8355
DNAJA4|55466	239.8789	DNAJA4|55466	558.4456
DNAJB11|51726	1497.2439	DNAJB11|51726	967.8434
DNAJB12|54788	1096.9460000000001	DNAJB12|54788	1681.6279
DNAJB14|79982	242.8773	DNAJB14|79982	96.7843
DNAJB1|3337	4471.7418	DNAJB1|3337	3390.3554
DNAJB2|3300	1650.6664	DNAJB2|3300	2695.4439
DNAJB4|11080	226.8854	DNAJB4|11080	416.6566
DNAJB5|25822	305.8455	DNAJB5|25822	329.0668
DNAJB6|10049	1772.1051	DNAJB6|10049	1752.2805
DNAJB9|4189	971.0096	DNAJB9|4189	564.7366
DNAJC10|54431	3069.9497	DNAJC10|54431	1316.267
DNAJC11|55735	1171.0386	DNAJC11|55735	1091.7032
DNAJC12|56521	42.9783	DNAJC12|56521	62.4259
DNAJC13|23317	1607.6881	DNAJC13|23317	1160.9282
DNAJC14|85406	673.8847	DNAJC14|85406	954.8307
DNAJC15|29103	556.7189	DNAJC15|29103	679.4261
DNAJC16|23341	596.6987	DNAJC16|23341	415.6887
DNAJC17|55192	212.8925	DNAJC17|55192	374.5554
DNAJC18|202052	100.4493	DNAJC18|202052	143.7247
DNAJC19|131118	280.3584	DNAJC19|131118	405.5264
DNAJC1|64215	743.6245	DNAJC1|64215	775.2426
DNAJC21|134218	684.6542	DNAJC21|134218	849.7665
DNAJC22|79962	19.4902	DNAJC22|79962	23.7122
DNAJC24|120526	156.471	DNAJC24|120526	256.7108
DNAJC25|548645	209.3943	DNAJC25|548645	211.9577
DNAJC27|51277	129.4346	DNAJC27|51277	133.0785
DNAJC28|54943	47.476000000000006	DNAJC28|54943	40.6494
DNAJC2|27000	1394.9805	DNAJC2|27000	466.2924
DNAJC30|84277	506.7441	DNAJC30|84277	365.8448
DNAJC3|5611	2516.2293	DNAJC3|5611	1546.6138
DNAJC4|3338	365.0457	DNAJC4|3338	883.2055
DNAJC5B|85479	5.997000000000001	DNAJC5B|85479	40.6494
DNAJC5|80331	2786.093	DNAJC5|80331	2393.9607
DNAJC6|9829	259.8688	DNAJC6|9829	27.5835
DNAJC7|7266	1587.2484	DNAJC7|7266	1606.7023
DNAJC8|22826	1782.1	DNAJC8|22826	2227.4916
DNAJC9|23234	1060.7793	DNAJC9|23234	653.8992
DNAL1|83544	214.8915	DNAL1|83544	255.9946
DNAL4|10126	269.8637	DNAL4|10126	484.8895
DNALI1|7802	15.9919	DNALI1|7802	316.9687
DNASE1L1|1774	629.0773	DNASE1L1|1774	710.7648
lowly_expressed	lowly_expressed	DNASE1L2|1775	8.7106
DNASE1L3|1776	13.4932	DNASE1L3|1776	252.6071
DNASE1|1773	47.476000000000006	DNASE1|1773	47.9082
lowly_expressed	lowly_expressed	DNASE2B|58511	161.1459
DNASE2|1777	1592.6957	DNASE2|1777	1601.2969
DND1|373863	60.1496	DND1|373863	78.8986
lowly_expressed	lowly_expressed	DNER|92737	17.9051
DNHD1|144132	101.4488	DNHD1|144132	195.0204
DNLZ|728489	239.3791	DNLZ|728489	195.9883
DNM1L|10059	1302.3423	DNM1L|10059	1094.6309
lowly_expressed	lowly_expressed	DNM1P35|100128285	23.2282
DNM1|1759	72.4634	DNM1|1759	1062.6921
DNM2|1785	2704.8790000000004	DNM2|1785	2358.9925
DNM3|26052	20.4897	DNM3|26052	77.4275
DNMBP|23268	269.1691	DNMBP|23268	667.6377
DNMT1|1786	3088.9401	DNMT1|1786	1290.6192
DNMT3A|1788	955.5175	DNMT3A|1788	349.8754
DNMT3B|1789	163.9172	DNMT3B|1789	57.5867
DNPEP|23549	1722.6301	DNPEP|23549	1423.2137
DNTTIP1|116092	557.2186	DNTTIP1|116092	583.6096
DNTTIP2|30836	1654.6644	DNTTIP2|30836	1282.3925
DOC2A|8448	6.4817	DOC2A|8448	26.9351
lowly_expressed	lowly_expressed	DOC2B|8447	31.4549
DOCK10|55619	638.1777	DOCK10|55619	438.4331
DOCK11|139818	695.1489	DOCK11|139818	1610.4914
DOCK1|1793	852.5695	DOCK1|1793	1714.0507
DOCK2|1794	981.0046	DOCK2|1794	1197.7062
DOCK3|1795	199.3993	DOCK3|1795	76.4596
DOCK4|9732	426.7845	DOCK4|9732	324.7115
DOCK5|80005	213.892	DOCK5|80005	120.9804
DOCK6|57572	366.315	DOCK6|57572	1320.6223
DOCK7|85440	1343.3216	DOCK7|85440	776.6943
DOCK8|81704	1233.3771	DOCK8|81704	916.5477
DOCK9|23348	1661.6609	DOCK9|23348	1104.3093
DOHH|83475	248.3746	DOHH|83475	223.5718
DOK1|1796	279.3589	DOK1|1796	1109.1485
DOK2|9046	385.3054	DOK2|9046	1733.4075
DOK3|79930	418.2888	DOK3|79930	385.6856
DOK4|55715	330.3332	DOK4|55715	584.0935
DOK5|55816	31.4841	DOK5|55816	110.3341
DOK6|220164	5.4972	DOK6|220164	20.8086
lowly_expressed	lowly_expressed	DOK7|285489	7.7427
DOLK|22845	446.7744	DOLK|22845	545.3798
DOLPP1|57171	492.2514	DOLPP1|57171	338.7452
DOM3Z|1797	403.0814	DOM3Z|1797	351.8788
DONSON|29980	243.502	DONSON|29980	155.7405
DOPEY1|23033	739.4016	DOPEY1|23033	480.0261
DOPEY2|9980	847.0722	DOPEY2|9980	790.7281
DOT1L|84444	419.2883	DOT1L|84444	674.04
DPAGT1|1798	1143.9973	DPAGT1|1798	962.5638
DPCD|25911	273.8517	DPCD|25911	251.6151
DPEP2|64174	38.4806	DPEP2|64174	473.2754
DPF1|8193	30.9844	lowly_expressed	lowly_expressed
DPF2|5977	816.0879	DPF2|5977	1142.5391
DPF3|8110	47.9758	DPF3|8110	22.2604
DPH1|1801	359.0487	DPH1|1801	689.4916
DPH2|1802	894.0485	DPH2|1802	439.4009
DPH3B|100132911	23.4881	DPH3B|100132911	22.2604
DPH3|285381	674.1595	DPH3|285381	630.55
DPH5|51611	358.324	DPH5|51611	508.6937
DPM1|8813	628.6825	DPM1|8813	474.7272
DPM2|8818	676.1585	DPM2|8818	835.2489
DPM3|54344	321.8375	DPM3|54344	416.6566
DPP10|57628	202.8975	lowly_expressed	lowly_expressed
DPP3|10072	2095.9415	DPP3|10072	806.2136
DPP4|1803	232.8824	DPP4|1803	601.0308
lowly_expressed	lowly_expressed	DPP6|1804	103.0753
DPP7|29952	2218.3797	DPP7|29952	3813.7869
DPP8|54878	322.3372	DPP8|54878	132.1106
DPP9|91039	2052.9633	DPP9|91039	1194.8027
lowly_expressed	lowly_expressed	DPRXP4|503645	11.1302
DPT|1805	258.3695	DPT|1805	21034.6246
DPY19L1|23333	525.7345	DPY19L1|23333	437.4652
lowly_expressed	lowly_expressed	DPY19L2P2|349152	5.3231
lowly_expressed	lowly_expressed	DPY19L2P4|442523	7.7427
DPY19L2|283417	8.4957	DPY19L2|283417	88.5577
DPY19L3|147991	271.8627	DPY19L3|147991	108.3985
DPY19L4|286148	728.632	DPY19L4|286148	511.0213
DPY30|84661	469.7628	DPY30|84661	505.1852
DPYD|1806	1430.2777	DPYD|1806	759.2731
DPYSL2|1808	1546.2192	DPYSL2|1808	4689.6852
DPYSL3|1809	2972.9986	DPYSL3|1809	5763.0235
DPYSL4|10570	16.4917	DPYSL4|10570	36.778
DPYSL5|56896	18.9904	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	DPYS|1807	8.7106
DR1|1810	1301.8426	DR1|1810	702.1704
DRAM1|55332	1308.3393	DRAM1|55332	965.9077
DRAM2|128338	1113.4377	DRAM2|128338	2107.479
DRAP1|10589	1846.0677	DRAP1|10589	1562.0993
DRD1|1812	8.9955	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	DRD2|1813	56.6188
DRD4|1815	5.997000000000001	DRD4|1815	6.291
DRG1|4733	968.0112	DRG1|4733	1199.6419
DRG2|1819	595.6992	DRG2|1819	863.8002
DRP2|1821	13.9929	lowly_expressed	lowly_expressed
DSC1|1823	9.995	DSC1|1823	8.7106
DSC2|1824	4559.1976	DSC2|1824	863.8002
DSC3|1825	282.3574	DSC3|1825	378.4268
lowly_expressed	lowly_expressed	DSCAML1|57453	16.4533
lowly_expressed	lowly_expressed	DSCAM|1826	13.5498
DSCC1|79075	88.4553	DSCC1|79075	90.4934
DSCR3|10311	752.1202	DSCR3|10311	1091.2434
DSCR6|53820	23.9879	DSCR6|53820	7.2588
DSEL|92126	130.9339	DSEL|92126	447.1437
DSE|29940	1011.8439999999999	DSE|29940	1215.2339
DSG1|1828	237.3801	DSG1|1828	40.1655
DSG2|1829	3968.9907	DSG2|1829	1610.9657
DSG3|1830	626.1838	DSG3|1830	444.724
DSN1|79980	454.7703	DSN1|79980	332.9381
DSP|1832	8620.1468	DSP|1832	3848.6293
DSTN|11034	7556.1841	DSTN|11034	8264.8987
DSTYK|25778	429.2832	DSTYK|25778	574.899
DST|667	3970.9946	DST|667	9790.7039
DTD1|92675	1183.9021	DTD1|92675	585.0613
DTL|51514	354.8208	DTL|51514	98.72
DTNA|1837	289.8536	DTNA|1837	385.2017
DTNBP1|84062	464.7653	DTNBP1|84062	467.9523
DTNB|1838	798.097	DTNB|1838	606.3539
DTWD1|56986	143.4276	DTWD1|56986	539.5727
DTWD2|285605	114.4422	DTWD2|285605	97.7522
DTX1|1840	45.477	DTX1|1840	841.0559
DTX2|113878	1525.2298	DTX2|113878	515.8605
DTX3L|151636	3368.6788	DTX3L|151636	1131.4089
DTX3|196403	439.2782	DTX3|196403	567.1562
DTX4|23220	3009.4802	DTX4|23220	1110.6003
DTYMK|1841	411.2923	DTYMK|1841	510.0535
DULLARD|23399	2098.4403	DULLARD|23399	2778.1945
DUOX1|53905	180.9086	DUOX1|53905	151.4675
DUOX2|50506	20.9894	DUOX2|50506	11.6141
DUOXA1|90527	34.9823	DUOXA1|90527	13.8982
DUS1L|64118	2797.5872	DUS1L|64118	1776.4766
DUS2L|54920	162.418	DUS2L|54920	307.2903
DUS3L|56931	324.836	DUS3L|56931	251.6393
DUS4L|11062	253.1322	DUS4L|11062	116.3348
DUSP10|11221	518.2383	DUSP10|11221	229.8628
DUSP11|8446	558.7178	DUSP11|8446	447.6276
DUSP12|11266	378.309	DUSP12|11266	362.9413
DUSP14|11072	285.8556	DUSP14|11072	466.0166
DUSP15|128853	54.9722	DUSP15|128853	25.1639
DUSP16|80824	1879.5508	DUSP16|80824	860.8967
DUSP18|150290	94.95200000000001	DUSP18|150290	147.1025
DUSP19|142679	50.4745	DUSP19|142679	60.0063
DUSP1|1843	734.1293	DUSP1|1843	14554.4291
DUSP22|56940	440.7774	DUSP22|56940	1394.6623
DUSP23|54935	1529.7275	DUSP23|54935	752.9822
lowly_expressed	lowly_expressed	DUSP27|92235	19.3569
DUSP28|285193	47.9758	DUSP28|285193	71.1365
DUSP2|1844	159.9192	DUSP2|1844	135.4981
DUSP3|1845	2427.774	DUSP3|1845	2280.2391
DUSP4|1846	625.684	DUSP4|1846	268.5765
lowly_expressed	lowly_expressed	DUSP5P|574029	8.7106
DUSP5|1847	337.3296	DUSP5|1847	423.9154
DUSP6|1848	1003.4932	DUSP6|1848	3229.6934
DUSP7|1849	777.6073	DUSP7|1849	875.4144
DUSP8|1850	232.3826	DUSP8|1850	222.604
DUSP9|1852	10.4947	DUSP9|1852	8.7106
DUT|1854	743.8693	DUT|1854	933.2769
DVL1|1855	959.0157	DVL1|1855	1153.1854
DVL2|1856	437.2792	DVL2|1856	645.5515
DVL3|1857	2540.7169	DVL3|1857	1622.5895
lowly_expressed	lowly_expressed	DYDC2|84332	10.1624
DYM|54808	636.1787	DYM|54808	568.6080000000001
DYNC1H1|1778	14771.0406	DYNC1H1|1778	7894.6986
lowly_expressed	lowly_expressed	DYNC1I1|1780	60.9741
DYNC1I2|1781	2992.4888	DYNC1I2|1781	1623.5573
DYNC1LI1|51143	1136.4261	DYNC1LI1|51143	695.3955
DYNC1LI2|1783	2271.8527	DYNC1LI2|1783	2569.1403
DYNC2H1|79659	114.94200000000001	DYNC2H1|79659	297.6118
DYNC2LI1|51626	193.9021	DYNC2LI1|51626	367.7805
DYNLL1|8655	3409.7781	DYNLL1|8655	3967.6740000000004
DYNLL2|140735	2776.5978	DYNLL2|140735	1265.4552
DYNLRB1|83658	1463.2611	DYNLRB1|83658	2161.6782
lowly_expressed	lowly_expressed	DYNLRB2|83657	9.6784
DYNLT1|6993	1580.2020000000002	DYNLT1|6993	986.2324
DYNLT3|6990	685.154	DYNLT3|6990	547.3154
DYRK1A|1859	1221.3832	DYRK1A|1859	1084.9525
DYRK1B|9149	357.8193	DYRK1B|9149	537.1531
DYRK2|8445	576.7088	DYRK2|8445	588.4488
DYRK3|8444	58.9702	DYRK3|8444	159.2102
DYRK4|8798	443.2761	DYRK4|8798	459.2417
DYSF|8291	1400.7926	DYSF|8291	920.4191
DYX1C1|161582	57.9707	DYX1C1|161582	64.3616
DZIP1L|199221	19.4902	DZIP1L|199221	184.3742
DZIP1|22873	470.3825	DZIP1|22873	303.1866
DZIP3|9666	516.2393	DZIP3|9666	324.7115
E2F1|1869	413.2913	E2F1|1869	212.4416
E2F2|1870	298.8491	E2F2|1870	87.5898
E2F3|1871	1125.4317	E2F3|1871	279.2228
E2F4|1874	1256.3655	E2F4|1874	1267.3909
E2F5|1875	210.5687	E2F5|1875	67.6813
E2F6|1876	354.3211	E2F6|1876	306.8064
E2F7|144455	100.949	E2F7|144455	10.6463
E2F8|79733	290.8531	E2F8|79733	24.1961
E4F1|1877	274.8612	E4F1|1877	573.9311
EAF1|85403	874.5583	EAF1|85403	443.7562
EAF2|55840	55.472	EAF2|55840	85.1702
EAPP|55837	651.6709	EAPP|55837	774.7586
EARS2|124454	451.7719	EARS2|124454	508.1178
EBAG9|9166	271.8627	EBAG9|9166	449.0793
EBF1|1879	78.9601	EBF1|1879	1391.7588
lowly_expressed	lowly_expressed	EBF2|64641	56.1349
EBF3|253738	11.4942	EBF3|253738	515.3766
EBF4|57593	334.3312	EBF4|57593	304.8707
EBI3|10148	114.94200000000001	EBI3|10148	73.5561
EBNA1BP2|10969	2126.4262	EBNA1BP2|10969	1052.5297
EBPL|84650	632.6805	EBPL|84650	436.9813
EBP|10682	905.043	EBP|10682	527.9586
ECD|11319	500.7471	ECD|11319	452.9507
ECE1|1889	2415.78	ECE1|1889	6987.3454
ECE2|9718	308.3443	ECE2|9718	92.913
ECEL1|9427	43.9778	ECEL1|9427	10.1624
ECH1|1891	1763.1096	ECH1|1891	5263.6163
ECHDC1|55862	981.5043	ECHDC1|55862	1498.7055
ECHDC2|55268	438.7784	ECHDC2|55268	1574.1973
ECHDC3|79746	253.372	ECHDC3|79746	1211.256
ECHS1|1892	2197.8901	ECHS1|1892	4544.0248
ECM1|1893	1032.4786	ECM1|1893	3691.8387
ECM2|1842	121.9384	ECM2|1842	2255.0751
ECSCR|641700	41.4791	ECSCR|641700	312.1295
ECSIT|51295	299.8486	ECSIT|51295	814.9241
lowly_expressed	lowly_expressed	ECT2L|345930	7.7427
ECT2|1894	877.0571	ECT2|1894	210.02200000000002
EDA2R|60401	28.4856	EDA2R|60401	77.4275
EDARADD|128178	140.4291	EDARADD|128178	215.8291
EDAR|10913	12.9934	EDAR|10913	9.1945
EDA|1896	292.3524	EDA|1896	209.0542
EDC3|80153	452.2716	EDC3|80153	710.3971
EDC4|23644	1243.3721	EDC4|23644	1386.0727
EDEM1|9695	1527.7285	EDEM1|9695	867.1877
EDEM2|55741	819.0864	EDEM2|55741	597.1594
EDEM3|80267	1348.3191	EDEM3|80267	643.6159
EDF1|8721	5160.394	EDF1|8721	4667.4248
EDIL3|10085	122.4382	EDIL3|10085	60.4902
EDN1|1906	521.7365	EDN1|1906	415.2048
EDN2|1907	530.2322	EDN2|1907	23.2282
lowly_expressed	lowly_expressed	EDN3|1908	142.7569
EDNRA|1909	257.37	EDNRA|1909	310.1938
EDNRB|1910	63.4679	EDNRB|1910	691.0402
EEA1|8411	643.1752	EEA1|8411	554.0903
EED|8726	619.6871	EED|8726	380.3625
EEF1A1P9|441032	3155.4065	EEF1A1P9|441032	9353.7226
EEF1A1|1915	47809.3563	EEF1A1|1915	114131.9654
EEF1A2|1917	56.4715	EEF1A2|1917	119.5287
EEF1B2|1933	1933.5236	EEF1B2|1933	5238.9363
EEF1D|1936	7047.9408	EEF1D|1936	10394.1542
EEF1E1|9521	164.9167	EEF1E1|9521	169.8565
EEF1G|1937	12424.2258	EEF1G|1937	28785.1146
EEF2K|29904	897.047	EEF2K|29904	1591.6185
EEF2|1938	54251.1032	EEF2|1938	67636.2844
EEFSEC|60678	376.6998	EEFSEC|60678	543.3086
EEPD1|80820	101.9485	EEPD1|80820	1074.7901
lowly_expressed	lowly_expressed	EFCAB1|79645	78.8792
EFCAB2|84288	68.4654	EFCAB2|84288	162.1138
EFCAB4A|283229	459.7678	EFCAB4A|283229	1072.3705
EFCAB4B|84766	55.9717	EFCAB4B|84766	82.2667
EFCAB6|64800	5.997000000000001	EFCAB6|64800	25.6479
EFCAB7|84455	93.4528	EFCAB7|84455	121.9483
EFEMP1|2202	991.4993	EFEMP1|2202	11368.7725
EFEMP2|30008	504.7451	EFEMP2|30008	3022.5749
EFHA1|221154	807.0924	EFHA1|221154	697.3312
EFHA2|286097	8.4957	EFHA2|286097	64.3616
lowly_expressed	lowly_expressed	EFHB|151651	7.7427
EFHC1|114327	91.9536	EFHC1|114327	286.9656
EFHC2|80258	16.4917	EFHC2|80258	13.0659
EFHD1|80303	323.8365	EFHD1|80303	2385.734
EFHD2|79180	2027.4761	EFHD2|79180	2429.2869
EFNA1|1942	5437.2542	EFNA1|1942	1480.8004
EFNA3|1944	447.0043	EFNA3|1944	186.3099
EFNA4|1945	894.3184	EFNA4|1945	290.8369
EFNA5|1946	508.7431	EFNA5|1946	453.4346
EFNB1|1947	400.7976	EFNB1|1947	1833.0954
EFNB2|1948	515.7396	EFNB2|1948	526.9907
EFNB3|1949	129.4346	EFNB3|1949	202.7632
EFR3A|23167	1826.5776	EFR3A|23167	1039.9477
EFR3B|22979	13.4932	EFR3B|22979	72.5883
EFS|10278	973.0086	EFS|10278	965.4238
EFTUD1|79631	344.8259	EFTUD1|79631	579.2543
EFTUD2|9343	2363.3065	EFTUD2|9343	1964.7221
EGFL6|25975	1557.2136	EGFL6|25975	732.6575
EGFL7|51162	584.205	EGFL7|51162	3458.5884
EGFL8|80864	25.6121	EGFL8|80864	245.1838
EGFLAM|133584	162.9177	EGFLAM|133584	1022.0426
EGFR|1956	894.5433	EGFR|1956	381.8142
EGF|1950	8.4957	EGF|1950	209.5381
EGLN1|54583	1170.4089	EGLN1|54583	1060.7564
EGLN2|112398	1202.6377	EGLN2|112398	2452.0506
EGLN3|112399	3288.8391	EGLN3|112399	161.1459
lowly_expressed	lowly_expressed	EGOT|100126791	8.2267
EGR1|1958	792.1	EGR1|1958	21346.7541
EGR2|1959	234.3816	EGR2|1959	525.539
EGR3|1960	102.948	EGR3|1960	298.0958
EHBP1L1|254102	1370.308	EHBP1L1|254102	1955.5276
EHBP1|23301	1137.9253	EHBP1|23301	1404.3408
EHD1|10938	2305.8356	EHD1|10938	2102.1559
EHD2|30846	688.1525	EHD2|30846	10966.1497
EHD3|30845	298.3493	EHD3|30845	327.615
EHD4|30844	1900.0405	EHD4|30844	1974.4005
EHF|26298	4109.4247	EHF|26298	817.3438
EHHADH|1962	369.8132	EHHADH|1962	307.7742
EHMT1|79813	1997.4913	EHMT1|79813	1136.7321
EHMT2|10919	2672.6503	EHMT2|10919	1607.104
EI24|9538	4308.3243	EI24|9538	2274.9159
EID1|23741	2007.986	EID1|23741	4020.9054
EID2B|126272	21.9889	EID2B|126272	60.4902
EID2|163126	325.3357	EID2|163126	260.3499
EID3|493861	23.9879	EID3|493861	43.068999999999996
EIF1AD|84285	831.0803	EIF1AD|84285	478.1146
EIF1AX|1964	2436.7694	EIF1AX|1964	1549.5173
EIF1B|10289	579.7072	EIF1B|10289	924.7744
EIF1|10209	6911.5097	EIF1|10209	15638.8976
EIF2AK1|27102	4595.0795	EIF2AK1|27102	2441.2979
EIF2AK2|5610	1505.7396	EIF2AK2|5610	164.0495
EIF2AK3|9451	704.1444	EIF2AK3|9451	461.1774
EIF2AK4|440275	1318.8339999999998	EIF2AK4|440275	1120.7627
EIF2A|83939	1553.7154	EIF2A|83939	1923.5888
EIF2B1|1967	1456.2646	EIF2B1|1967	1319.1706
EIF2B2|8892	900.0455	EIF2B2|8892	662.4888
EIF2B3|8891	827.5821	EIF2B3|8891	821.2151
EIF2B4|8890	683.155	EIF2B4|8890	892.3516
EIF2B5|8893	1215.886	EIF2B5|8893	1184.1564
EIF2C1|26523	1035.4771	EIF2C1|26523	801.8583
EIF2C2|27161	282.3574	EIF2C2|27161	93.8808
EIF2C3|192669	157.9203	EIF2C3|192669	73.0722
EIF2C4|192670	240.3786	EIF2C4|192670	273.4158
EIF2S1|1965	2023.9779	EIF2S1|1965	1257.2286
EIF2S2|8894	1940.0203	EIF2S2|8894	1650.1729999999998
EIF2S3|1968	4800.5757	EIF2S3|1968	4535.3142
EIF3A|8661	5504.2204	EIF3A|8661	4719.2044
EIF3B|8662	6646.6434	EIF3B|8662	4204.7957
EIF3CL|728689	8135.6765	EIF3CL|728689	12868.2959
EIF3C|8663	418.0039	EIF3C|8663	225.6575
EIF3D|8664	3446.2596	EIF3D|8664	6888.6254
EIF3E|3646	4266.8452	EIF3E|3646	6994.1204
EIF3F|8665	1800.5907	EIF3F|8665	4555.155
EIF3G|8666	2217.6501	EIF3G|8666	3800.5613
EIF3H|8667	2769.1016	EIF3H|8667	4506.2789
EIF3I|8668	3646.6684	EIF3I|8668	4020.9103
EIF3J|8669	1273.357	EIF3J|8669	1178.8333
EIF3K|27335	1808.0869	EIF3K|27335	4783.566
EIF3L|51386	3522.2213	EIF3L|51386	10358.344000000001
EIF3M|10480	2397.2544	EIF3M|10480	2741.8375
EIF4A1|1973	11790.9056	EIF4A1|1973	11885.7219
EIF4A2|1974	4342.3071	EIF4A2|1974	6752.1595
EIF4A3|9775	2713.6296	EIF4A3|9775	1391.7588
EIF4B|1975	3490.2274	EIF4B|1975	8776.1911
EIF4E2|9470	1254.3665	EIF4E2|9470	1521.9338
EIF4E3|317649	1155.4165	EIF4E3|317649	931.0654
EIF4EBP1|1978	500.7471	EIF4EBP1|1978	855.5736
EIF4EBP2|1979	3320.3232	EIF4EBP2|1979	5522.9984
EIF4EBP3|8637	201.2134	EIF4EBP3|8637	650.1101
EIF4ENIF1|56478	426.2847	EIF4ENIF1|56478	709.4292
EIF4E|1977	465.7648	EIF4E|1977	447.6276
EIF4G1|1981	13492.6862	EIF4G1|1981	7113.649
EIF4G2|1982	19222.2927	EIF4G2|1982	12998.6208
EIF4G3|8672	1310.3383	EIF4G3|8672	1303.2011
EIF4H|7458	9884.0086	EIF4H|7458	5092.792
EIF5A2|56648	95.9515	EIF5A2|56648	100.6557
EIF5AL1|143244	1462.7613	EIF5AL1|143244	1214.1595
EIF5A|1984	7499.2129	EIF5A|1984	6002.0809
EIF5B|9669	4313.3218	EIF5B|9669	3325.9939
EIF5|1983	6136.9009	EIF5|1983	3640.059
EIF6|3692	2714.1294	EIF6|3692	2356.6987
ELAC1|55520	128.64	ELAC1|55520	199.8597
ELAC2|60528	1500.2424	ELAC2|60528	1681.6279
lowly_expressed	lowly_expressed	ELANE|1991	23.2282
ELAVL1|1994	1950.0152	ELAVL1|1994	1310.9439
ELF1|1997	1480.2525	ELF1|1997	1081.565
ELF2|1998	603.6951	ELF2|1998	657.6496
ELF3|1999	6055.441999999999	ELF3|1999	1747.9252
ELF4|2000	1733.6245	ELF4|2000	703.1382
ELF5|2001	670.1616	ELF5|2001	1342.3988
ELFN1|392617	40.9793	ELFN1|392617	38.7137
lowly_expressed	lowly_expressed	ELFN2|114794	5.8071
ELK1|2002	1194.3968	ELK1|2002	530.3782
ELK3|2004	391.3024	ELK3|2004	266.1569
ELK4|2005	79.4599	ELK4|2005	30.971
ELL2|22936	1127.4306	ELL2|22936	882.1893
ELL3|80237	116.4412	ELL3|80237	172.1551
ELL|8178	614.6896	ELL|8178	556.026
ELMO1|9844	463.2661	ELMO1|9844	835.7328
ELMO2|63916	1384.8007	ELMO2|63916	1188.5117
ELMO3|79767	250.3736	ELMO3|79767	392.9444
ELMOD2|255520	231.3832	ELMOD2|255520	131.1428
ELMOD3|84173	357.8193	ELMOD3|84173	1760.9911
ELN|2006	1534.725	ELN|2006	8755.1114
ELOF1|84337	587.2035	ELOF1|84337	893.8034
ELOVL1|64834	3237.8649	ELOVL1|64834	2396.8642
ELOVL2|54898	35.9818	ELOVL2|54898	128.7232
lowly_expressed	lowly_expressed	ELOVL3|83401	25.6479
ELOVL4|6785	93.9526	ELOVL4|6785	32.4228
ELOVL5|60481	2298.3393	ELOVL5|60481	3358.9005
ELOVL6|79071	230.3837	ELOVL6|79071	110.3341
ELOVL7|79993	588.7027	ELOVL7|79993	170.8244
lowly_expressed	lowly_expressed	ELP2P|100131454	8.7106
ELP2|55250	776.1081	ELP2|55250	1160.4442
ELP3|55140	600.6966	ELP3|55140	790.2441
ELP4|26610	146.9258	ELP4|26610	171.3083
ELTD1|64123	404.7956	ELTD1|64123	1474.0255
EMB|133418	636.6785	EMB|133418	852.1861
EMCN|51705	83.9576	EMCN|51705	1164.3156
EMD|2010	2026.4766	EMD|2010	1191.4152
EME1|146956	103.8526	EME1|146956	28.3288
EME2|197342	8.4957	EME2|197342	7.7427
EMG1|10436	705.1439	EMG1|10436	543.928
EMID1|129080	21.9889	EMID1|129080	247.7679
EMID2|136227	65.9667	EMID2|136227	10.6463
EMILIN1|11117	1370.308	EMILIN1|11117	3184.6887
EMILIN2|84034	882.5543	EMILIN2|84034	4220.2812
EMILIN3|90187	7.6711	EMILIN3|90187	56.0381
EML1|2009	322.837	EML1|2009	601.9986
EML2|24139	641.4061	EML2|24139	697.7328
EML3|256364	556.7189	EML3|256364	1507.9
EML4|27436	2159.4095	EML4|27436	1025.4301
EML5|161436	28.9854	EML5|161436	37.262
EML6|400954	26.9864	EML6|400954	17.4212
EMP1|2012	4186.8856	EMP1|2012	8613.3224
EMP2|2013	2602.1859	EMP2|2013	3132.9091
EMP3|2014	765.6134	EMP3|2014	2192.1653
EMR1|2015	26.9864	EMR1|2015	34.3584
EMR2|30817	727.1328	EMR2|30817	214.3773
EMR4P|326342	16.4917	EMR4P|326342	19.8408
EMX2OS|196047	7.4962	EMX2OS|196047	279.2228
