gene_id	TCGA-BH-A1F6-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F6-11B-94R-A13Q-07
CCL11|6356	42.9043	lowly_expressed	lowly_expressed
CCL13|6357	132.9562	CCL13|6357	858.7339
CCL14|6358	93.819	CCL14|6358	4511.061
lowly_expressed	lowly_expressed	CCL15|6359	5.5686
lowly_expressed	lowly_expressed	CCL16|6360	18.4642
CCL17|6361	10.8439	CCL17|6361	6.1547
CCL18|6362	49.505	CCL18|6362	1485.0528
CCL19|6363	101.8388	CCL19|6363	103.4584
CCL20|6364	216.4074	lowly_expressed	lowly_expressed
CCL21|6366	112.6827	CCL21|6366	755.8617
CCL22|6367	101.8388	CCL22|6367	93.7866
lowly_expressed	lowly_expressed	CCL23|6368	27.5498
lowly_expressed	lowly_expressed	CCL24|6369	7.034
lowly_expressed	lowly_expressed	CCL26|10344	7.3271
CCL28|56477	1481.3767	CCL28|56477	862.544
CCL2|6347	1528.9958	CCL2|6347	3608.1477
CCL3L1|6349	89.1749	CCL3L1|6349	17.2479
CCL3|6348	355.0212	CCL3|6348	72.9777
CCL4L2|388372	206.0349	CCL4L2|388372	83.2356
CCL4|6351	358.3215	CCL4|6351	118.4056
CCL5|6352	1308.8166	CCL5|6352	236.5182
CCL7|6354	99.0099	lowly_expressed	lowly_expressed
CCL8|6355	814.71	CCL8|6355	184.6424
CCM2|83605	1066.4781	CCM2|83605	485.93199999999996
CCNA1|8900	14.1443	CCNA1|8900	31.0668
CCNA2|890	698.8307	CCNA2|890	48.8423
CCNB1IP1|57820	978.3121	CCNB1IP1|57820	658.558
CCNB1|891	1288.5431	CCNB1|891	150.6448
CCNB2|9133	799.1513	CCNB2|9133	30.7737
CCNB3|85417	9.4295	CCNB3|85417	16.1196
CCNC|892	2459.2174	CCNC|892	1389.8007
CCND1|595	1615.2758	CCND1|595	9344.7567
CCND2|894	697.7841	CCND2|894	4162.6612
CCND3|896	1514.38	CCND3|896	1035.7562
CCNDBP1|23582	475.2475	CCNDBP1|23582	1314.7714
CCNE1|898	1101.3673	CCNE1|898	23.7397
CCNE2|9134	199.4531	CCNE2|9134	35.4777
CCNF|899	911.3626	CCNF|899	70.9261
CCNG1|900	1446.016	CCNG1|900	4123.388
CCNG2|901	555.3984	CCNG2|901	2155.3341
CCNH|902	266.1669	CCNH|902	875.9525
lowly_expressed	lowly_expressed	CCNI2|645121	13.4437
CCNI|10983	3253.6539	CCNI|10983	7085.5803
CCNJL|79616	32.5318	CCNJL|79616	112.2509
CCNJ|54619	471.4757	CCNJ|54619	281.653
CCNK|8812	1119.934	CCNK|8812	983.5082
CCNL1|57018	958.5101	CCNL1|57018	2286.3423
CCNL2|81669	997.6426	CCNL2|81669	1711.6061
lowly_expressed	lowly_expressed	CCNO|10309	21.9812
CCNT1|904	143.3286	CCNT1|904	374.5604
CCNT2|905	435.6436	CCNT2|905	1239.4489999999998
CCNYL1|151195	580.3866	CCNYL1|151195	956.3306
CCNY|219771	3390.8534	CCNY|219771	2303.3411
CCPG1|9236	1442.6308	lowly_expressed	lowly_expressed
CCR10|2826	11.7869	lowly_expressed	lowly_expressed
CCR1|1230	792.5507	CCR1|1230	691.6764
CCR2|729230	201.7916	CCR2|729230	92.6143
CCR3|1232	5.6577	lowly_expressed	lowly_expressed
CCR4|1233	25.9312	CCR4|1233	5.2755
CCR5|1234	410.1839	CCR5|1234	106.3892
CCR6|1235	52.5318	CCR6|1235	36.5563
CCR7|1236	124.4696	CCR7|1236	24.3259
CCR8|1237	17.9161	lowly_expressed	lowly_expressed
CCRL1|51554	39.604	CCRL1|51554	345.2521
CCRL2|9034	82.5083	CCRL2|9034	158.2649
CCRN4L|25819	380.9524	CCRN4L|25819	368.1125
CCS|9973	321.075	CCS|9973	119.2849
CCT2|10576	5386.6101	CCT2|10576	2383.3529
CCT3|7203	10271.57	CCT3|7203	2663.2474
CCT4|10575	8934.4649	CCT4|10575	3259.9648
CCT5|22948	9863.7435	CCT5|22948	2785.7562
CCT6A|908	8443.6587	CCT6A|908	2843.4936
CCT6B|10693	74.9646	CCT6B|10693	104.6307
CCT6P1|643253	103.7247	CCT6P1|643253	85.2872
CCT7|10574	9657.7086	CCT7|10574	2528.7222
CCT8|10694	5437.5295	CCT8|10694	2887.7491
CD101|9398	29.703000000000003	CD101|9398	26.6706
CD109|135228	457.8029	CD109|135228	2490.6213
CD14|929	3247.0533	CD14|929	2203.1067
CD151|977	6685.5257	CD151|977	4447.245
lowly_expressed	lowly_expressed	CD160|11126	14.3611
CD163L1|283316	125.884	CD163L1|283316	323.5639
CD163|9332	2823.6681	CD163|9332	1827.9601
CD164L2|388611	48.562	CD164L2|388611	21.9812
CD164|8763	9272.9844	CD164|8763	17417.9367
CD177|57126	8.4866	CD177|57126	5.8617
CD180|4064	216.8788	CD180|4064	230.0703
CD19|930	7.5436	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CD1A|909	7.9132
CD1C|911	11.7869	CD1C|911	99.9414
CD1D|912	60.3489	CD1D|912	48.0657
lowly_expressed	lowly_expressed	CD1E|913	17.585
CD200R1|131450	18.3876	CD200R1|131450	138.9215
CD200|4345	154.644	CD200|4345	1161.4889
CD207|50489	5.6577	CD207|50489	23.1536
CD209|30835	251.2966	CD209|30835	1308.3236
CD226|10666	32.0603	CD226|10666	31.0668
CD22|933	26.4026	CD22|933	60.6682
CD244|51744	24.9882	CD244|51744	25.7913
CD247|919	97.5955	CD247|919	43.6694
CD248|57124	779.3494	CD248|57124	4903.5756
CD24|100133941	107373.4088	CD24|100133941	7400.3517
CD274|29126	44.3187	CD274|29126	30.7737
CD276|80381	2747.289	CD276|80381	1493.2591
CD27|939	132.5884	CD27|939	28.9683
CD28|940	90.5233	CD28|940	193.4349
CD2AP|23607	1977.8406	CD2AP|23607	1742.0868
CD2BP2|10421	904.7619	CD2BP2|10421	543.6694
CD2|914	324.8468	CD2|914	75.3224
CD300A|11314	416.3131	CD300A|11314	131.5944
CD300C|10871	63.1777	CD300C|10871	48.3587
CD300E|342510	6.6007	CD300E|342510	9.9648
CD300LB|124599	43.3758	CD300LB|124599	53.6342
CD300LF|146722	76.3791	CD300LF|146722	17.585
CD300LG|146894	9.901	CD300LG|146894	1414.7128
CD302|9936	443.7294	CD302|9936	3442.1483
CD320|51293	563.885	CD320|51293	272.5674
CD33|945	94.2951	CD33|945	179.9531
CD34|947	636.0207	CD34|947	9573.5639
CD36|948	518.6233	CD36|948	50485.3458
CD37|951	394.6252	CD37|951	212.1923
CD38|952	247.0533	CD38|952	35.4631
CD3D|915	89.5804	CD3D|915	22.8605
CD3EAP|10849	504.9505	CD3EAP|10849	302.0135
CD3E|916	259.3116	CD3E|916	65.0645
CD3G|917	32.0603	CD3G|917	10.8441
CD40LG|959	20.2735	CD40LG|959	16.1196
CD40|958	266.3838	CD40|958	311.8406
CD44|960	12126.3555	CD44|960	13161.1958
CD46|4179	5069.3069	CD46|4179	7561.5475
CD47|961	6462.5177	CD47|961	4394.7831
CD48|962	435.1721	CD48|962	150.0586
CD4|920	1601.1315	CD4|920	1631.5944
CD52|1043	503.5361	CD52|1043	252.0516
CD53|963	1353.6068	CD53|963	838.8042
CD55|1604	2504.9505	CD55|1604	4589.9766
CD58|965	183.4041	CD58|965	333.2356
CD59|966	17441.7727	CD59|966	26767.2919
CD5|921	116.4545	CD5|921	27.2567
CD63|967	6210.7496	CD63|967	7516.4127
CD68|968	4468.6469	CD68|968	3863.4232
CD69|969	129.6558	CD69|969	69.1676
CD6|923	267.3267	CD6|923	26.9637
CD70|970	17.9161	CD70|970	19.6366
CD72|971	245.1674	CD72|971	37.8077
CD74|972	32068.363999999998	CD74|972	28382.7667
CD79A|973	330.033	CD79A|973	23.1536
CD79B|974	147.1004	CD79B|974	51.8757
CD7|924	99.4814	CD7|924	10.2579
CD80|941	117.8689	CD80|941	18.1712
CD81|975	17168.7883	CD81|975	14289.5662
CD82|3732	3758.133	CD82|3732	453.9859
CD83|9308	508.2508	CD83|9308	661.1958
CD84|8832	170.6742	CD84|8832	295.1348
CD86|942	559.6417	CD86|942	269.9297
CD8A|925	379.538	CD8A|925	49.238
CD8B|926	1820.8392	CD8B|926	9.3787
CD93|22918	1173.9745	CD93|22918	5850.8206
CD96|10225	112.2112	CD96|10225	121.3365
CD97|976	1853.3711	CD97|976	1050.1172
CD99L2|83692	999.5285	CD99L2|83692	1799.2379999999998
CD99|4267	2246.1103	CD99|4267	2827.3740000000003
CD9|928	6014.1443	CD9|928	4407.6788
CDADC1|81602	97.124	CDADC1|81602	303.9273
CDAN1|146059	308.8166	CDAN1|146059	217.1747
CDA|978	9.4295	CDA|978	39.5662
CDC123|8872	3130.099	CDC123|8872	894.2732
CDC14A|8556	48.562	CDC14A|8556	447.5381
CDC14B|8555	345.1202	CDC14B|8555	1050.1172
lowly_expressed	lowly_expressed	CDC14C|168448	18.4642
CDC16|8881	1203.2060000000001	CDC16|8881	1763.4818
CDC20|991	1607.7322	CDC20|991	12.8957
CDC23|8697	729.3729	CDC23|8697	918.8159
CDC25A|993	376.7091	CDC25A|993	33.9977
CDC25B|994	5395.5681	CDC25B|994	599.0621
CDC25C|995	137.1994	lowly_expressed	lowly_expressed
CDC26|246184	120.396	CDC26|246184	69.7479
CDC27|996	1190.4762	CDC27|996	2422.3329
CDC34|997	1332.8619	CDC34|997	192.2626
CDC37L1|55664	634.1348	CDC37L1|55664	551.8757
CDC37|11140	2285.7143	CDC37|11140	1036.9285
CDC40|51362	766.6195	CDC40|51362	887.7491
CDC42BPA|8476	1380.9524	CDC42BPA|8476	3373.388
CDC42BPB|9578	1967.4682	CDC42BPB|9578	3511.1372
CDC42BPG|55561	907.5908	CDC42BPG|55561	186.69400000000002
CDC42EP1|11135	3909.4767	CDC42EP1|11135	704.279
CDC42EP2|10435	257.8972	CDC42EP2|10435	723.3294
CDC42EP3|10602	326.7327	CDC42EP3|10602	1657.9719
CDC42EP4|23580	579.4437	CDC42EP4|23580	1915.592
CDC42EP5|148170	59.8774	CDC42EP5|148170	25.2052
CDC42SE1|56882	3305.8604	CDC42SE1|56882	2756.2134
CDC42SE2|56990	1112.6827	CDC42SE2|56990	1919.6952
CDC42|998	5502.1216	CDC42|998	6745.0176
CDC45|8318	320.132	CDC45|8318	6.4478
CDC5L|988	1016.5017	CDC5L|988	1179.9531
CDC6|990	395.5681	CDC6|990	61.2544
CDC73|79577	1184.8185	CDC73|79577	1557.4443
CDC7|8317	128.7129	CDC7|8317	112.837
CDCA2|157313	1736.9165	CDCA2|157313	18.4642
CDCA3|83461	398.0292	CDCA3|83461	19.789
CDCA4|55038	482.7911	CDCA4|55038	141.8523
CDCA5|113130	1247.0533	CDCA5|113130	27.8429
CDCA7L|55536	1393.3711	CDCA7L|55536	399.9472
CDCA7|83879	332.3904	CDCA7|83879	46.6002
CDCA8|55143	1736.4451	CDCA8|55143	30.4807
CDCP1|64866	2567.6568	CDCP1|64866	628.3705
lowly_expressed	lowly_expressed	CDH10|1008	21.3951
CDH11|1009	1423.8567	CDH11|1009	1019.6366
lowly_expressed	lowly_expressed	CDH12|1010	48.3587
CDH13|1012	181.0467	CDH13|1012	2148.007
CDH15|1013	6.1292	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CDH19|28513	27.5498
CDH1|999	7549.2692	CDH1|999	8500.5862
lowly_expressed	lowly_expressed	CDH20|28316	44.2556
CDH23|64072	79.6794	CDH23|64072	371.6295
CDH24|64403	30.1744	CDH24|64403	77.0809
CDH26|60437	15.0872	CDH26|60437	20.8089
CDH2|1000	110.3253	CDH2|1000	283.1184
CDH3|1001	2798.6799	CDH3|1001	1523.1536
lowly_expressed	lowly_expressed	CDH4|1002	25.2052
CDH5|1003	547.8548	CDH5|1003	3898.3001
CDH6|1004	35.3607	CDH6|1004	238.8628
lowly_expressed	lowly_expressed	CDH8|1006	63.0129
CDHR1|92211	13.2013	lowly_expressed	lowly_expressed
CDHR3|222256	35.851	CDHR3|222256	128.0744
CDIPT|10423	2333.3333	CDIPT|10423	1539.2732
CDK10|8558	338.991	CDK10|8558	248.5346
CDK11A|728642	349.1089	CDK11A|728642	199.5838
CDK11B|984	654.1914	CDK11B|984	408.85699999999997
CDK12|51755	1250.8251	CDK12|51755	1648.8863
CDK13|8621	1065.0636	CDK13|8621	1327.6671
CDK14|5218	218.2933	CDK14|5218	870.1641
lowly_expressed	lowly_expressed	CDK15|65061	26.0844
CDK16|5127	3962.7534	CDK16|5127	1500.2931
CDK17|5128	422.9137	CDK17|5128	1258.2063
CDK18|5129	284.7713	CDK18|5129	223.6225
CDK19|23097	2115.7237	CDK19|23097	869.7948
CDK1|983	4314.9458	CDK1|983	91.44200000000001
CDK20|23552	154.1726	CDK20|23552	107.2685
CDK2AP1|8099	3088.1659999999997	CDK2AP1|8099	2511.7233
CDK2AP2|10263	638.3781	CDK2AP2|10263	472.4502
CDK2|1017	705.3277	CDK2|1017	604.3376
CDK3|1018	41.6596	CDK3|1018	82.5821
CDK4|1019	2476.1905	CDK4|1019	1278.136
CDK5R1|8851	257.8972	CDK5R1|8851	33.1184
CDK5R2|8941	5.1862	lowly_expressed	lowly_expressed
CDK5RAP1|51654	884.9599	CDK5RAP1|51654	383.64599999999996
CDK5RAP2|55755	1415.8416	CDK5RAP2|55755	1134.5252
CDK5RAP3|80279	940.1226	CDK5RAP3|80279	756.7409
CDK5|1020	655.8227	CDK5|1020	108.1477
CDK6|1021	728.9015	CDK6|1021	1964.2438
CDK7|1022	508.2508	CDK7|1022	389.2145
CDK8|1024	334.7478	CDK8|1024	192.2626
CDK9|1025	890.6176	CDK9|1025	867.5264
CDKAL1|54901	433.7577	CDKAL1|54901	375.1465
CDKL1|8814	26.8741	CDKL1|8814	59.2028
lowly_expressed	lowly_expressed	CDKL2|8999	48.0657
CDKL3|51265	8.628	CDKL3|51265	36.9959
CDKL5|6792	24.5167	CDKL5|6792	127.7843
CDKN1A|1026	2430.9288	CDKN1A|1026	4571.2192
CDKN1B|1027	1236.6808	CDKN1B|1027	955.1583
CDKN1C|1028	331.4474	CDKN1C|1028	686.1079
CDKN2AIPNL|91368	221.5936	CDKN2AIPNL|91368	287.2216
CDKN2AIP|55602	370.1084	CDKN2AIP|55602	579.7186
CDKN2A|1029	1423.8567	CDKN2A|1029	85.5803
CDKN2BAS|100048912	14.1443	CDKN2BAS|100048912	5.2755
CDKN2B|1030	579.4437	CDKN2B|1030	1564.4783
CDKN2C|1031	299.3871	CDKN2C|1031	1005.5686
CDKN2D|1032	303.6304	CDKN2D|1032	38.687
CDKN3|1033	172.0886	CDKN3|1033	27.8429
CDNF|441549	28.76	CDNF|441549	51.2896
CDO1|1036	27.3456	CDO1|1036	1633.3529
CDON|50937	211.2211	CDON|50937	1451.9343
CDR1|1038	12.6638	CDR1|1038	461.2192
CDR2L|30850	294.2008	CDR2L|30850	398.8863
CDR2|1039	991.5134	CDR2|1039	701.9343
lowly_expressed	lowly_expressed	CDRT1|374286	5.4279
CDRT4|284040	100.7025	CDRT4|284040	294.9853
CDS1|1040	1176.3319	CDS1|1040	728.3118
CDS2|8760	1042.4328	CDS2|8760	1097.8898
CDSN|1041	154.1726	CDSN|1041	105.51
CDT1|81620	437.05800000000005	CDT1|81620	8.7925
CDV3|55573	5529.4672	CDV3|55573	6019.3435
CDX2|1045	15.5587	lowly_expressed	lowly_expressed
CDYL2|124359	18.3876	CDYL2|124359	70.9261
CDYL|9425	649.2221	CDYL|9425	574.1501
CEACAM19|56971	99.4814	CEACAM19|56971	66.82300000000001
CEACAM1|634	154.1726	CEACAM1|634	1242.6729
CEACAM21|90273	19.3305	CEACAM21|90273	21.101999999999997
CEACAM5|1048	37.2466	CEACAM5|1048	25.7913
CEACAM6|4680	195.1909	CEACAM6|4680	343.4936
CEACAM7|1087	10.3725	lowly_expressed	lowly_expressed
CEBPA|1050	622.3479	CEBPA|1050	1584.408
CEBPB|1051	2735.0306	CEBPB|1051	942.2626
CEBPD|1052	993.3993	CEBPD|1052	703.9859
CEBPG|1054	2594.5309	CEBPG|1054	1305.6858
CEBPZ|10153	1571.9	CEBPZ|10153	1413.8335
CECR1|51816	1599.7171	CECR1|51816	2557.1512
CECR2|27443	7.5436	CECR2|27443	23.4467
CECR5|27440	1008.4866	CECR5|27440	219.8124
CECR6|27439	71.6643	CECR6|27439	20.2227
CECR7|100130418	183.8755	CECR7|100130418	140.3869
CELF1|10658	1998.1141	CELF1|10658	2135.1114
CELF2|10659	465.81800000000004	CELF2|10659	3623.6811
CELF4|56853	79.6794	CELF4|56853	11.1372
CELF5|60680	74.0217	CELF5|60680	9.0856
CELF6|60677	7.7793	CELF6|60677	62.4267
CELSR1|9620	1494.1066	CELSR1|9620	1364.8886
CELSR2|1952	591.2306	CELSR2|1952	1569.4607
CELSR3|1951	204.1207	CELSR3|1951	21.3951
CEL|1056	34.4177	CEL|1056	28.4291
CEMP1|752014	248.9015	CEMP1|752014	50.8968
CENPA|1058	273.4559	CENPA|1058	8.2063
CENPBD1|92806	420.0849	CENPBD1|92806	197.5381
CENPB|1059	2704.8562	CENPB|1059	886.5768
CENPC1|1060	180.1037	CENPC1|1060	609.9062
CENPE|1062	489.3918	CENPE|1062	69.4607
CENPF|1063	3367.7511	CENPF|1063	218.9332
CENPH|64946	272.9844	CENPH|64946	94.6659
CENPI|2491	134.8421	CENPI|2491	19.0504
CENPJ|55835	241.86700000000002	CENPJ|55835	251.4654
CENPK|64105	59.8774	CENPK|64105	27.2567
CENPL|91687	219.7077	CENPL|91687	99.0621
CENPM|79019	119.2834	CENPM|79019	5.2755
CENPN|55839	713.3098	CENPN|55839	194.197
CENPO|79172	203.3852	CENPO|79172	43.8101
CENPP|401541	98.4866	CENPP|401541	52.629
CENPQ|55166	126.82700000000001	CENPQ|55166	134.8183
CENPT|80152	388.0245	CENPT|80152	332.9426
CENPV|201161	355.4927	CENPV|201161	105.51
CENPW|387103	857.6143	CENPW|387103	55.3927
CEP110|11064	208.8637	CEP110|11064	465.4162
CEP120|153241	301.7445	CEP120|153241	1044.5487
CEP135|9662	121.6407	CEP135|9662	283.4115
CEP152|22995	71.1928	CEP152|22995	155.9203
CEP164|22897	947.6662	CEP164|22897	369.57800000000003
CEP170|9859	1214.9929	CEP170|9859	1605.51
CEP192|55125	586.5158	CEP192|55125	874.2673
CEP250|11190	833.5691	CEP250|11190	207.2098
CEP290|80184	221.6407	CEP290|80184	676.4156
CEP350|9857	1668.0811	CEP350|9857	2064.1852
CEP55|55165	488.9203	CEP55|55165	31.0668
CEP57|9702	933.5219	CEP57|9702	1006.4478
CEP63|80254	386.5205	CEP63|80254	721.2016
CEP68|23177	609.6181	CEP68|23177	1723.9596
CEP70|80321	303.6304	CEP70|80321	318.8746
CEP72|55722	196.1339	CEP72|55722	27.8429
CEP76|79959	282.8854	CEP76|79959	194.6073
CEP78|84131	406.8835	CEP78|84131	346.7175
CEP97|79598	102.3102	CEP97|79598	263.1887
CEPT1|10390	438.0009	CEPT1|10390	1123.6811
CERCAM|51148	1703.9132	CERCAM|51148	967.7608
CERKL|375298	48.4017	CERKL|375298	46.2925
CERK|64781	794.4366	CERK|64781	922.9191
CES1|1066	21.6879	CES1|1066	7570.9261
CES2|8824	1061.7633	CES2|8824	1200.4689
CES3|23491	69.7784	CES3|23491	24.9121
lowly_expressed	lowly_expressed	CES4|51716	43.3763
CES8|283848	11.7869	CES8|283848	77.374
CETN2|1069	1421.4993	CETN2|1069	1054.8066
CETN3|1070	298.9156	CETN3|1070	311.8406
lowly_expressed	lowly_expressed	CETN4P|729338	13.7749
CETP|1071	17.9161	CETP|1071	260.2579
CFB|629	3950.9099	CFB|629	1222.3857
CFDP1|10428	680.3395	CFDP1|10428	346.1313
CFD|1675	273.4559	CFD|1675	2022.5674
lowly_expressed	lowly_expressed	CFHR3|10878	20.7327
CFH|3075	1271.0985	CFH|3075	8398.007
CFI|3426	286.6572	CFI|3426	1056.5651
CFL1|1072	19669.023999999998	CFL1|1072	6967.7608
CFL2|1073	567.1853	CFL2|1073	1849.0621
CFLAR|8837	791.6077	CFLAR|8837	1723.5434
lowly_expressed	lowly_expressed	CFLP1|142913	5.8617
CFP|5199	21.2164	CFP|5199	99.3552
CFTR|1080	14.6157	CFTR|1080	26.3775
CG030|116828	17.9161	CG030|116828	59.2028
CGB7|94027	5.356	CGB7|94027	5.0059
CGGBP1|8545	1845.4173	CGGBP1|8545	3063.3059999999996
CGNL1|84952	114.0971	CGNL1|84952	671.1606
CGN|57530	1216.4074	CGN|57530	466.0023
CGREF1|10669	945.5446	CGREF1|10669	140.5422
CGRRF1|10668	102.3102	CGRRF1|10668	345.5451
CH25H|9023	119.2834	CH25H|9023	107.8546
CHAC1|79094	83.9227	CHAC1|79094	21.3951
CHAC2|494143	146.6289	CHAC2|494143	38.1008
CHADL|150356	12.2584	CHADL|150356	48.6518
lowly_expressed	lowly_expressed	CHAD|1101	124.2673
CHAF1A|10036	536.0679	CHAF1A|10036	122.2157
CHAF1B|8208	504.9505	CHAF1B|8208	109.32
CHCHD10|400916	716.1716	CHCHD10|400916	572.6846
CHCHD1|118487	477.6049	CHCHD1|118487	283.7046
CHCHD2|51142	5467.2324	CHCHD2|51142	1796.8933
CHCHD3|54927	1328.6186	CHCHD3|54927	635.1114
CHCHD4|131474	362.0934	CHCHD4|131474	237.1043
CHCHD5|84269	114.5686	CHCHD5|84269	121.6295
CHCHD6|84303	139.5568	CHCHD6|84303	60.9613
CHCHD7|79145	410.6554	CHCHD7|79145	404.4549
CHCHD8|51287	826.9684	CHCHD8|51287	359.027
CHD1L|9557	1058.463	CHD1L|9557	700.762
CHD1|1105	846.2989	CHD1|1105	2148.3001
CHD2|1106	1923.6209	CHD2|1106	2488.5698
CHD3|1107	1448.8449	CHD3|1107	2240.3283
CHD4|1108	5586.728	CHD4|1108	3961.527
CHD5|26038	10.8439	lowly_expressed	lowly_expressed
CHD6|84181	904.7619	CHD6|84181	1907.0926
CHD7|55636	1356.9071	CHD7|55636	614.0094
CHD8|57680	1353.6068	CHD8|57680	1950.4689
CHD9|80205	838.7553	CHD9|80205	2830.0117
CHDH|55349	807.6379	CHDH|55349	281.653
CHEK1|1111	429.5144	CHEK1|1111	65.0645
CHEK2|11200	527.5813	CHEK2|11200	154.4549
CHERP|10523	1807.8501	CHERP|10523	694.0797
CHFR|55743	642.6214	CHFR|55743	289.5662
lowly_expressed	lowly_expressed	CHGA|1113	9.3787
CHI3L1|1116	15450.2593	CHI3L1|1116	831.7702
CHI3L2|1117	3694.0123	CHI3L2|1117	493.2591
CHIC1|53344	154.644	CHIC1|53344	597.5967
CHIC2|26511	176.8034	CHIC2|26511	269.9297
CHID1|66005	1944.8373	CHID1|66005	775.7913
CHIT1|1118	821.3107	CHIT1|1118	616.061
CHKA|1119	767.091	CHKA|1119	479.4842
CHKB-CPT1B|386593	159.868	CHKB-CPT1B|386593	307.714
CHKB|1120	60.2876	CHKB|1120	166.3687
CHL1|10752	58.9345	CHL1|10752	2972.7433
CHML|1122	248.4677	CHML|1122	556.8581
CHMP1A|5119	2378.595	CHMP1A|5119	807.4443
CHMP1B|57132	1755.7756	CHMP1B|57132	1726.5533
CHMP2A|27243	2690.2405	CHMP2A|27243	672.3329
CHMP2B|25978	1982.5554	CHMP2B|25978	1440.5041
CHMP4A|29082	687.7181	CHMP4A|29082	522.1864
CHMP4B|128866	4152.7581	CHMP4B|128866	1755.2755
CHMP4C|92421	1601.1315	CHMP4C|92421	336.4596
CHMP5|51510	2187.2984	CHMP5|51510	1295.4631
CHMP6|79643	337.5766	CHMP6|79643	179.66
CHMP7|91782	1115.0401	CHMP7|91782	779.3083
CHM|1121	370.5799	CHM|1121	1093.7866
CHN1|1123	157.4729	CHN1|1123	331.1841
CHN2|1124	116.4545	CHN2|1124	175.2638
CHODL|140578	253.6539	CHODL|140578	43.6694
CHORDC1|26973	808.1094	CHORDC1|26973	480.3634
CHPF2|54480	2456.86	CHPF2|54480	625.4396
CHPF|79586	2908.0622	CHPF|79586	800.9965
CHPT1|56994	1150.8722	CHPT1|56994	1724.7362
CHP|11261	3204.6205	CHP|11261	4031.9461
CHRAC1|54108	948.1377	CHRAC1|54108	722.7433
CHRDL1|91851	154.1726	CHRDL1|91851	10328.8394
CHRDL2|25884	44.3187	CHRDL2|25884	10.550999999999998
CHRD|8646	48.562	CHRD|8646	134.2321
CHRFAM7A|89832	6.86	CHRFAM7A|89832	9.9648
CHRM1|1128	191.4191	CHRM1|1128	45.4279
CHRM3|1131	77.7935	CHRM3|1131	48.3587
CHRNA10|57053	11.7869	CHRNA10|57053	6.4478
CHRNA1|1134	15.5587	CHRNA1|1134	24.0328
lowly_expressed	lowly_expressed	CHRNA2|1135	5.8617
CHRNA3|1136	6.6007	CHRNA3|1136	9.9648
CHRNA5|1138	235.2664	CHRNA5|1138	45.721000000000004
CHRNA6|8973	6.6007	lowly_expressed	lowly_expressed
CHRNB1|1140	121.6407	CHRNB1|1140	145.0762
CHRNB2|1141	42.9043	CHRNB2|1141	17.2919
CHRNB4|1143	6.6007	lowly_expressed	lowly_expressed
CHRNE|1145	19.2928	CHRNE|1145	21.3453
CHST10|9486	181.5182	CHST10|9486	210.1407
CHST11|50515	195.6624	CHST11|50515	79.1325
CHST12|55501	315.8887	CHST12|55501	183.17700000000002
CHST13|166012	11.7869	CHST13|166012	5.5686
CHST14|113189	304.5733	CHST14|113189	417.0574
CHST15|51363	671.8529	CHST15|51363	1307.7374
CHST1|8534	36.7751	CHST1|8534	88.8042
CHST2|9435	258.3687	CHST2|9435	308.6166
CHST3|9469	940.5941	CHST3|9469	1306.272
CHST4|10164	74.9646	CHST4|10164	11.1372
CHST5|23563	21.7916	lowly_expressed	lowly_expressed
CHST6|4166	119.7548	CHST6|4166	36.6354
CHST7|56548	46.2046	CHST7|56548	107.2685
CHST8|64377	22.1594	CHST8|64377	47.7726
lowly_expressed	lowly_expressed	CHST9|83539	511.1372
CHSY1|22856	1459.6888	CHSY1|22856	2673.7984
CHSY3|337876	66.4781	CHSY3|337876	130.7151
CHTF18|63922	247.9962	CHTF18|63922	26.6706
CHTF8|54921	2807.1664	CHTF8|54921	2355.803
CHUK|1147	467.2324	CHUK|1147	805.0996
CHURC1|91612	615.7001	CHURC1|91612	2297.2655
CIAO1|9391	1156.0585	CIAO1|9391	1708.9683
CIAPIN1|57019	1099.9529	CIAPIN1|57019	635.6975
CIB1|10519	1632.7204	CIB1|10519	813.306
CIB2|10518	553.5125	CIB2|10518	90.5627
CIC|23152	1017.9161	CIC|23152	951.9343
lowly_expressed	lowly_expressed	CIDEA|1149	407.6788
CIDEB|27141	372.546	CIDEB|27141	296.2163
CIDECP|152302	133.4276	CIDECP|152302	97.5967
CIDEC|63924	49.0335	CIDEC|63924	7195.4865
CIITA|4261	220.6506	CIITA|4261	244.7245
CILP2|148113	359.2645	CILP2|148113	21.9812
CILP|8483	199.9057	CILP|8483	2128.0774
CINP|51550	384.2527	CINP|51550	338.5111
CIR1|9541	567.6568	CIR1|9541	776.9637
CIRBP|1153	1952.381	CIRBP|1153	4312.4267
CIRH1A|84916	1386.1386	CIRH1A|84916	1101.993
CISD1|55847	2349.835	CISD1|55847	315.9437
CISD2|493856	477.5955	CISD2|493856	458.0891
CISD3|284106	527.9302	CISD3|284106	397.9689
CISH|1154	374.3517	CISH|1154	189.9179
CITED1|4435	9.901	CITED1|4435	326.4947
CITED2|10370	1064.1207	CITED2|10370	1813.306
CITED4|163732	2261.669	CITED4|163732	351.99300000000005
CIT|11113	331.4474	CIT|11113	120.4572
CIZ1|25792	2168.7883	CIZ1|25792	1117.5264
CKAP2L|150468	176.3319	CKAP2L|150468	14.068
