gene_id	TCGA-BH-A0E0-01A-11R-A056-07	gene_id	TCGA-BH-A0E0-11A-13R-A089-07
C12orf43|64897	154.7837	C12orf43|64897	252.3282
C12orf44|60673	710.5424	C12orf44|60673	1055.4324
C12orf45|121053	219.3784	C12orf45|121053	257.2062
C12orf47|51275	306.8921	C12orf47|51275	373.4989
C12orf48|55010	129.3297	C12orf48|55010	35.4767
C12orf49|79794	559.415	C12orf49|79794	387.5831
C12orf4|57102	871.4199	C12orf4|57102	311.3082
C12orf51|283450	687.9951	C12orf51|283450	993.3481
C12orf52|84934	474.7105	C12orf52|84934	414.1907
C12orf53|196500	6.0938	C12orf53|196500	74.5011
C12orf57|113246	1605.7282	C12orf57|113246	2650.1109
C12orf59|120939	17.0628	lowly_expressed	lowly_expressed
C12orf5|57103	81.0481	C12orf5|57103	243.9024
C12orf60|144608	18.2815	C12orf60|144608	22.6164
C12orf61|283416	7.3126	C12orf61|283416	10.1996
C12orf62|84987	665.4479	C12orf62|84987	835.9202
C12orf65|91574	135.2834	C12orf65|91574	318.847
C12orf66|144577	74.3449	C12orf66|144577	113.08200000000001
C12orf68|387856	8.5314	C12orf68|387856	42.5721
lowly_expressed	lowly_expressed	C12orf69|440087	8.8692
C12orf72|254013	38.3912	C12orf72|254013	63.8581
C12orf73|728568	114.5643	C12orf73|728568	175.1663
C12orf75|387882	42.6569	C12orf75|387882	305.9867
C12orf76|400073	112.7361	C12orf76|400073	198.6696
C13orf15|28984	214.5034	C13orf15|28984	753.8803
C13orf18|80183	15.844000000000001	C13orf18|80183	87.8049
C13orf1|57213	230.9567	C13orf1|57213	217.2949
C13orf23|80209	1003.0469	C13orf23|80209	761.8625
C13orf27|93081	424.741	C13orf27|93081	115.7428
C13orf29|283487	26.8129	C13orf29|283487	154.7672
C13orf31|144811	320.5363	C13orf31|144811	136.1419
C13orf33|84935	31.0786	C13orf33|84935	94.0133
C13orf34|79866	300.8775	C13orf34|79866	106.7672
C13orf37|440145	396.0999	C13orf37|440145	185.8093
C13orf38|728591	9.7502	C13orf38|728591	13.3038
C14orf101|54916	513.1018	C14orf101|54916	537.9157
C14orf102|55051	136.5021	C14orf102|55051	265.6319
C14orf104|55172	294.9421	C14orf104|55172	306.8736
C14orf106|55320	513.7112	C14orf106|55320	188.9135
C14orf109|26175	180.9872	C14orf109|26175	316.1863
C14orf115|55237	60.3291	lowly_expressed	lowly_expressed
C14orf118|55668	129.7989	C14orf118|55668	156.9845
C14orf119|55017	770.262	C14orf119|55017	1269.6231
C14orf126|112487	320.1341	C14orf126|112487	412.1375
C14orf128|84837	63.376000000000005	C14orf128|84837	107.7605
C14orf129|51527	334.5521	C14orf129|51527	421.7295
C14orf132|56967	29.2505	C14orf132|56967	860.3104
C14orf135|64430	409.5064	C14orf135|64430	599.5565
C14orf138|79609	87.7514	C14orf138|79609	73.6142
C14orf139|79686	197.4406	C14orf139|79686	271.3969
C14orf142|84520	286.4107	C14orf142|84520	267.4058
C14orf143|90141	103.5954	C14orf143|90141	84.2572
C14orf145|145508	112.1268	C14orf145|145508	129.49
C14orf147|171546	811.0908	C14orf147|171546	1101.5521
C14orf149|112849	56.0634	C14orf149|112849	70.9534
C14orf153|84334	757.3065	C14orf153|84334	528.918
C14orf156|81892	697.1359	C14orf156|81892	879.8226
C14orf159|80017	393.05300000000005	C14orf159|80017	1178.2705
lowly_expressed	lowly_expressed	C14orf162|56936	12.4169
C14orf166|51637	3728.2145	C14orf166|51637	4098.0044
C14orf167|55449	462.3949	C14orf167|55449	819.0776
C14orf169|79697	337.599	C14orf169|79697	369.4013
C14orf174|161394	17.0628	C14orf174|161394	37.694
C14orf176|643382	6.7032	C14orf176|643382	26.1641
C14orf179|112752	190.128	C14orf179|112752	443.9024
lowly_expressed	lowly_expressed	C14orf180|400258	200.0
C14orf181|400223	42.0475	C14orf181|400223	47.4501
C14orf182|283551	27.4223	C14orf182|283551	7.0953
C14orf19|280655	6.7032	C14orf19|280655	11.5299
C14orf1|11161	1209.6283	C14orf1|11161	1252.7716
C14orf21|161424	282.145	C14orf21|161424	241.6851
C14orf28|122525	69.4698	C14orf28|122525	128.1596
C14orf2|9556	2044.4851	C14orf2|9556	1513.5255
C14orf33|100129075	137.1115	C14orf33|100129075	47.0067
C14orf37|145407	71.9074	C14orf37|145407	70.9534
C14orf43|91748	954.2962	C14orf43|91748	921.9512
C14orf45|80127	114.7532	C14orf45|80127	356.3725
C14orf49|161176	50.5789	C14orf49|161176	34.5898
C14orf4|64207	1156.6118	C14orf4|64207	1695.7871
C14orf50|145376	7.922000000000001	C14orf50|145376	15.5211
C14orf64|388011	27.4223	C14orf64|388011	44.3459
lowly_expressed	lowly_expressed	C14orf72|145200	6.2084
C14orf73|91828	6.7032	lowly_expressed	lowly_expressed
C14orf79|122616	168.1901	C14orf79|122616	321.5078
C14orf80|283643	143.2054	C14orf80|283643	111.3082
C14orf93|60686	157.8306	C14orf93|60686	357.4279
C15orf17|57184	1398.5375	C15orf17|57184	1167.184
C15orf21|283651	41.4381	C15orf21|283651	43.9024
C15orf23|90417	772.6996	C15orf23|90417	245.6763
C15orf24|56851	996.3437	C15orf24|56851	1263.8581
C15orf27|123591	14.6252	C15orf27|123591	23.9468
C15orf29|79768	400.975	C15orf29|79768	176.4967
lowly_expressed	lowly_expressed	C15orf33|196951	47.1707
C15orf34|80072	18.2815	C15orf34|80072	38.1375
C15orf37|283687	51.298	C15orf37|283687	72.6696
C15orf38|348110	190.262	C15orf38|348110	219.9157
C15orf39|56905	571.6027	C15orf39|56905	1718.8470000000002
C15orf40|123207	212.6752	C15orf40|123207	247.8936
C15orf41|84529	191.9561	C15orf41|84529	87.3614
C15orf42|90381	289.2261	C15orf42|90381	34.2306
C15orf44|81556	806.2157	C15orf44|81556	1003.1042
C15orf48|84419	32.2974	C15orf48|84419	222.6164
lowly_expressed	lowly_expressed	C15orf51|196968	16.8514
C15orf52|388115	644.7288	C15orf52|388115	541.9069
C15orf55|256646	6.0938	lowly_expressed	lowly_expressed
C15orf56|644809	7.922000000000001	C15orf56|644809	9.7561
C15orf57|90416	326.7946	C15orf57|90416	567.8936
C15orf58|390637	23.766	C15orf58|390637	60.7539
C15orf59|388135	9.1408	lowly_expressed	lowly_expressed
C15orf61|145853	148.0804	C15orf61|145853	137.4723
C15orf62|643338	254.7227	C15orf62|643338	31.0421
C15orf63|25764	973.1871	C15orf63|25764	1340.5765
C16orf13|84326	766.6057	C16orf13|84326	698.4479
C16orf42|115939	865.8562	C16orf42|115939	999.02
C16orf45|89927	42.6569	C16orf45|89927	631.4856
C16orf46|123775	28.0317	C16orf46|123775	90.0222
C16orf48|84080	160.8775	C16orf48|84080	397.7827
C16orf52|730094	138.9397	C16orf52|730094	223.9468
C16orf53|79447	966.4839	C16orf53|79447	1049.6053
C16orf54|283897	22.5472	C16orf54|283897	31.4856
C16orf55|124045	114.5643	C16orf55|124045	154.7672
C16orf57|79650	976.8434	C16orf57|79650	857.6497
C16orf58|64755	1777.5746	C16orf58|64755	2298.1463
C16orf59|80178	66.4229	C16orf59|80178	35.4767
C16orf5|29965	385.7404	C16orf5|29965	781.3747
C16orf61|56942	455.1432	C16orf61|56942	243.3525
C16orf62|57020	675.198	C16orf62|57020	1410.6429999999998
C16orf63|123811	510.0548	C16orf63|123811	1027.4945
C16orf68|79091	87.14200000000001	C16orf68|79091	148.5588
C16orf70|80262	466.1304	C16orf70|80262	672.306
C16orf71|146562	14.6252	C16orf71|146562	27.051
C16orf72|29035	882.9982	C16orf72|29035	697.561
C16orf74|404550	43.2663	C16orf74|404550	145.898
C16orf75|116028	477.1481	C16orf75|116028	66.5188
lowly_expressed	lowly_expressed	C16orf79|283870	8.5322
C16orf7|9605	227.855	C16orf7|9605	230.5676
C16orf80|29105	482.0232	C16orf80|29105	665.1885
C16orf86|388284	5.4845	C16orf86|388284	51.4412
C16orf87|388272	137.1115	C16orf87|388272	81.5965
C16orf88|400506	452.1633	C16orf88|400506	499.7783
C16orf89|146556	30.4692	C16orf89|146556	341.9069
C16orf91|283951	188.2998	C16orf91|283951	158.7583
C16orf93|90835	48.7508	C16orf93|90835	54.9889
C17orf100|388327	32.2974	C17orf100|388327	81.153
C17orf101|79701	215.0152	C17orf101|79701	559.2018
C17orf103|256302	583.181	C17orf103|256302	971.1752
C17orf104|284071	10.3595	C17orf104|284071	6.6519
C17orf106|100134934	544.5704	C17orf106|100134934	467.5965
C17orf107|100130311	199.4272	C17orf107|100130311	170.4922
C17orf108|201229	59.7197	C17orf108|201229	354.7672
C17orf28|283987	267.5198	C17orf28|283987	2682.0399
C17orf37|84299	921.3894	C17orf37|84299	761.8625
C17orf39|79018	605.7282	C17orf39|79018	435.4767
C17orf42|79736	171.2371	C17orf42|79736	127.2727
C17orf44|284029	104.8141	C17orf44|284029	170.7317
C17orf48|56985	113.9549	C17orf48|56985	200.4435
C17orf49|124944	1068.2754	C17orf49|124944	1196.6874
C17orf51|339263	113.9549	C17orf51|339263	205.3215
C17orf53|78995	90.7983	C17orf53|78995	57.6497
C17orf55|284185	30.4692	lowly_expressed	lowly_expressed
C17orf56|146705	197.5746	C17orf56|146705	220.81599999999997
lowly_expressed	lowly_expressed	C17orf57|124989	9.3126
C17orf58|284018	258.379	C17orf58|284018	439.0244
C17orf59|54785	246.8007	C17orf59|54785	328.1596
C17orf61|254863	1095.1188	C17orf61|254863	1103.49
C17orf62|79415	1276.6606	C17orf62|79415	1110.4213
C17orf63|55731	633.1505	C17orf63|55731	774.7228
C17orf65|339201	124.7959	C17orf65|339201	170.2882
C17orf67|339210	31.688000000000002	C17orf67|339210	16.8514
C17orf68|80169	462.5229	C17orf68|80169	863.8581
C17orf69|147081	54.2352	C17orf69|147081	71.3969
C17orf70|80233	599.025	C17orf70|80233	584.0355
C17orf71|55181	513.1018	C17orf71|55181	474.0576
C17orf72|92340	17.1542	C17orf72|92340	45.8359
C17orf75|64149	206.5814	C17orf75|64149	145.4545
C17orf76|388341	13.4065	C17orf76|388341	52.3282
C17orf79|55352	869.5917	C17orf79|55352	1031.4856
C17orf80|55028	229.738	C17orf80|55028	647.0067
C17orf81|23587	546.0085	C17orf81|23587	913.9689999999999
lowly_expressed	lowly_expressed	C17orf82|388407	5.3215
C17orf85|55421	430.2255	C17orf85|55421	582.7051
C17orf86|654434	79.22	C17orf86|654434	99.7783
C17orf87|388325	11.5722	lowly_expressed	lowly_expressed
C17orf89|284184	282.7544	C17orf89|284184	208.4257
C17orf90|339229	319.9269	C17orf90|339229	340.5765
C17orf91|84981	76.1731	C17orf91|84981	107.7605
C17orf93|360205	12.1877	lowly_expressed	lowly_expressed
C17orf95|124512	327.8489	C17orf95|124512	350.7761
C17orf96|100170841	72.5168	C17orf96|100170841	233.2594
C17orf97|400566	109.6892	C17orf97|400566	207.9823
C18orf10|25941	2826.9348	C18orf10|25941	1096.6741
C18orf18|147525	6.7032	C18orf18|147525	56.7627
C18orf19|125228	519.1956	C18orf19|125228	242.5721
C18orf1|753	162.7057	C18orf1|753	1093.1264
C18orf21|83608	596.5874	C18orf21|83608	365.8537
C18orf22|79863	551.493	C18orf22|79863	756.541
C18orf25|147339	973.1871	C18orf25|147339	517.0732
C18orf32|497661	2000.7313	C18orf32|497661	1158.0931
C18orf34|374864	5.4845	C18orf34|374864	34.1463
C18orf45|85019	833.0286	C18orf45|85019	567.184
C18orf54|162681	99.3297	C18orf54|162681	54.9889
C18orf55|29090	613.0408	C18orf55|29090	435.9202
C18orf56|494514	15.2346	C18orf56|494514	8.8692
C18orf8|29919	822.2425	C18orf8|29919	361.6053
C19orf10|56005	1293.114	C19orf10|56005	1680.7095
C19orf12|83636	661.7916	C19orf12|83636	541.9069
C19orf18|147685	7.3126	C19orf18|147685	21.285999999999998
C19orf20|91978	89.5795	C19orf20|91978	121.0643
C19orf21|126353	39.0006	C19orf21|126353	1015.5211
C19orf22|91300	1035.3443	C19orf22|91300	1258.0931
C19orf23|148046	60.9385	C19orf23|148046	8.8692
C19orf24|55009	669.7136	C19orf24|55009	508.204
C19orf25|148223	308.95799999999997	C19orf25|148223	526.3858
C19orf26|255057	7.3126	C19orf26|255057	8.8692
C19orf28|126321	1045.7038	C19orf28|126321	823.0599
C19orf29|58509	376.5996	C19orf29|58509	422.6164
C19orf2|8725	2190.7374	C19orf2|8725	1378.714
C19orf33|64073	499.0615	C19orf33|64073	102.5854
lowly_expressed	lowly_expressed	C19orf35|374872	8.4257
C19orf36|113177	9.7502	C19orf36|113177	25.2772
C19orf38|255809	12.7971	C19orf38|255809	11.9734
C19orf39|126074	43.2663	C19orf39|126074	94.4568
C19orf40|91442	42.6569	C19orf40|91442	23.9468
C19orf42|79086	1155.3931	C19orf42|79086	1991.5743
C19orf43|79002	2435.7099	C19orf43|79002	2433.2594
C19orf44|84167	123.2602	C19orf44|84167	179.66299999999998
C19orf46|163183	482.6325	C19orf46|163183	246.5632
C19orf47|126526	842.1694	C19orf47|126526	311.7517
C19orf48|84798	1880.5606	C19orf48|84798	1031.9289999999999
C19orf50|79036	859.2322	C19orf50|79036	1397.3392
lowly_expressed	lowly_expressed	C19orf51|352909	128.6031
C19orf52|90580	358.9275	C19orf52|90580	175.6098
C19orf53|28974	1466.7885	C19orf53|28974	1585.3659
C19orf54|284325	118.2206	C19orf54|284325	323.2816
C19orf55|148137	132.2364	C19orf55|148137	80.2661
C19orf56|51398	2352.2182	C19orf56|51398	2353.8803
C19orf57|79173	7.922000000000001	C19orf57|79173	63.8581
C19orf59|199675	7.922000000000001	lowly_expressed	lowly_expressed
C19orf60|55049	615.4784	C19orf60|55049	378.714
C19orf61|56006	823.8879	C19orf61|56006	671.3969
C19orf62|29086	1339.4272	C19orf62|29086	1516.6297
C19orf63|284361	3129.6587	C19orf63|284361	5036.8293
C19orf66|55337	108.5558	C19orf66|55337	453.5521
C19orf6|91304	1524.6801	C19orf6|91304	1740.5765
C19orf70|125988	699.5734	C19orf70|125988	1054.9889
C19orf73|55150	36.5631	C19orf73|55150	43.9024
C19orf76|199800	14.0158	C19orf76|199800	19.9557
lowly_expressed	lowly_expressed	C19orf77|284422	35.0333
C1D|10438	115.7831	C1D|10438	142.7938
C1GALT1C1|29071	764.1682	C1GALT1C1|29071	660.3104
C1GALT1|56913	494.8202	C1GALT1|56913	105.0998
C1QA|712	765.387	C1QA|712	870.9534
C1QBP|708	2412.6569	C1QBP|708	3061.2062
C1QB|713	652.0414	C1QB|713	847.4501
C1QC|714	622.1816	C1QC|714	822.1729
C1QL1|10882	9.7502	C1QL1|10882	101.5521
C1QL2|165257	38.3912	C1QL2|165257	9.3126
C1QL3|389941	14.0158	C1QL3|389941	50.5543
C1QL4|338761	285.8013	C1QL4|338761	10.1996
C1QTNF1|114897	658.7447	C1QTNF1|114897	735.255
lowly_expressed	lowly_expressed	C1QTNF2|114898	17.2949
C1QTNF3|114899	21.3285	C1QTNF3|114899	145.4545
lowly_expressed	lowly_expressed	C1QTNF4|114900	30.1552
C1QTNF6|114904	171.8464	C1QTNF6|114904	224.8337
C1QTNF7|114905	5.4845	C1QTNF7|114905	32.816
lowly_expressed	lowly_expressed	C1QTNF9B|387911	11.5876
lowly_expressed	lowly_expressed	C1QTNF9|338872	37.2506
C1RL|51279	385.5881	C1RL|51279	1108.8027
C1R|715	1437.5381	C1R|715	2818.1818
C1S|716	1141.3772	C1S|716	3153.8803
lowly_expressed	lowly_expressed	C1orf101|257044	8.8692
C1orf103|55791	548.4461	C1orf103|55791	306.4302
C1orf104|284618	179.6587	C1orf104|284618	29.9157
C1orf105|92346	3747.7148	lowly_expressed	lowly_expressed
C1orf106|55765	3807.4345	C1orf106|55765	156.9845
C1orf107|27042	591.1030000000001	C1orf107|27042	568.071
C1orf109|54955	412.5533	C1orf109|54955	335.6984
lowly_expressed	lowly_expressed	C1orf110|339512	22.1729
C1orf112|55732	703.4308	C1orf112|55732	80.9224
C1orf113|79729	296.5265	C1orf113|79729	163.3082
C1orf114|57821	24.9848	lowly_expressed	lowly_expressed
C1orf115|79762	207.8001	C1orf115|79762	2086.4745
C1orf116|79098	1773.9183	C1orf116|79098	1347.2284
C1orf122|127687	1059.1589999999999	lowly_expressed	lowly_expressed
C1orf123|54987	416.819	C1orf123|54987	969.4013
C1orf124|83932	234.613	C1orf124|83932	168.9579
C1orf125|126859	51.7977	lowly_expressed	lowly_expressed
C1orf126|200197	16.7215	C1orf126|200197	39.2106
C1orf127|148345	14.6252	lowly_expressed	lowly_expressed
C1orf128|57095	1944.546	C1orf128|57095	1016.8514
C1orf130|400746	17.6722	C1orf130|400746	137.0288
C1orf131|128061	260.2072	C1orf131|128061	178.2705
C1orf133|574036	12.1877	C1orf133|574036	60.7539
C1orf135|79000	272.3949	C1orf135|79000	23.5033
C1orf144|26099	3454.6009	C1orf144|26099	3462.5277
lowly_expressed	lowly_expressed	C1orf150|148823	5.765
C1orf151|440574	2154.2657	C1orf151|440574	952.5499
lowly_expressed	lowly_expressed	C1orf152|767846	6.2084
C1orf156|92342	432.0536	C1orf156|92342	174.2794
C1orf159|54991	359.5369	C1orf159|54991	162.306
C1orf161|126868	32.2974	lowly_expressed	lowly_expressed
C1orf162|128346	140.7678	C1orf162|128346	100.6652
C1orf163|65260	314.4424	C1orf163|65260	190.6874
C1orf168|199920	6.7032	C1orf168|199920	192.4612
C1orf170|84808	24.3754	C1orf170|84808	39.0244
C1orf172|126695	470.4449	C1orf172|126695	618.6253
lowly_expressed	lowly_expressed	C1orf173|127254	23.5033
C1orf174|339448	473.4918	C1orf174|339448	458.0931
C1orf175|374977	73.6502	C1orf175|374977	16.8514
C1orf177|163747	8.5314	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	C1orf182|128229	7.0953
C1orf183|55924	12.7971	C1orf183|55924	78.0488
lowly_expressed	lowly_expressed	C1orf190|541468	66.9446
C1orf192|257177	29.8598	C1orf192|257177	25.7206
C1orf198|84886	2610.6033	C1orf198|84886	1498.8914
C1orf201|90529	136.5021	C1orf201|90529	206.6519
C1orf203|84852	59.1286	C1orf203|84852	127.7517
C1orf204|284677	11.8403	C1orf204|284677	38.4834
C1orf210|149466	319.3175	C1orf210|149466	361.4191
C1orf212|113444	801.3406	C1orf212|113444	704.6563
C1orf213|148898	92.273	C1orf213|148898	28.8603
C1orf216|127703	291.2858	C1orf216|127703	510.4213
C1orf21|81563	3203.5344	C1orf21|81563	4044.3459
C1orf220|400798	28.0317	C1orf220|400798	9.3126
C1orf226|400793	382.0841	C1orf226|400793	1590.6874
C1orf229|388759	22.5472	C1orf229|388759	16.408
C1orf230|284485	85.9232	lowly_expressed	lowly_expressed
C1orf25|81627	1606.9470000000001	C1orf25|81627	407.9823
C1orf26|54823	446.0695	C1orf26|54823	141.02
C1orf27|54953	1260.8166	C1orf27|54953	685.5876
C1orf31|388753	320.5363	C1orf31|388753	275.8315
C1orf35|79169	463.1322	C1orf35|79169	257.2062
C1orf38|9473	383.3029	C1orf38|9473	117.5166
C1orf43|25912	16799.5125	C1orf43|25912	6003.1042
C1orf49|84066	14.0158	lowly_expressed	lowly_expressed
C1orf50|79078	234.0037	C1orf50|79078	200.8869
C1orf51|148523	785.4966	C1orf51|148523	60.7539
C1orf52|148423	394.8812	C1orf52|148423	257.6497
C1orf53|388722	35.9537	C1orf53|388722	39.4678
C1orf54|79630	106.6423	C1orf54|79630	97.1175
C1orf55|163859	455.8196	C1orf55|163859	373.3925
C1orf56|54964	308.5619	C1orf56|54964	142.0044
C1orf57|84284	461.9135	C1orf57|84284	616.408
C1orf58|148362	255.326	C1orf58|148362	266.7982
C1orf59|113802	733.0896	C1orf59|113802	349.0022
lowly_expressed	lowly_expressed	C1orf61|10485	80.2661
C1orf63|57035	309.5673	C1orf63|57035	340.5765
C1orf64|149563	20.7191	C1orf64|149563	200.0
C1orf66|51093	1035.3443	C1orf66|51093	714.4124
C1orf69|200205	264.4729	C1orf69|200205	270.0665
lowly_expressed	lowly_expressed	C1orf70|339453	20.3991
C1orf74|148304	78.0012	C1orf74|148304	127.2727
C1orf77|26097	3020.7191	C1orf77|26097	1652.3282
C1orf83|127428	160.2681	C1orf83|127428	217.2949
C1orf84|149469	20.4997	lowly_expressed	lowly_expressed
C1orf85|112770	4784.8873	C1orf85|112770	990.2439
C1orf86|199990	400.2011	C1orf86|199990	519.7384
C1orf88|128344	231.5661	C1orf88|128344	253.6585
C1orf89|79363	55.45399999999999	C1orf89|79363	68.2927
C1orf91|56063	395.4906	C1orf91|56063	138.3592
C1orf93|127281	351.8891	C1orf93|127281	1196.1064
lowly_expressed	lowly_expressed	C1orf94|84970	13.7472
C1orf95|375057	5.4845	C1orf95|375057	42.1286
C1orf96|126731	1281.5356	C1orf96|126731	282.4834
C1orf97|84791	74.3449	C1orf97|84791	130.3769
C1orf9|51430	22848.2633	C1orf9|51430	948.5588
C20orf103|24141	67.6417	C20orf103|24141	97.1175
C20orf108|116151	3707.4954	C20orf108|116151	6256.3193
C20orf111|51526	1143.2054	C20orf111|51526	945.898
C20orf112|140688	488.7264	C20orf112|140688	645.6763
lowly_expressed	lowly_expressed	C20orf114|92747	261.6408
C20orf117|140710	408.2876	C20orf117|140710	266.5188
lowly_expressed	lowly_expressed	C20orf118|140711	6.9357
C20orf11|54994	7113.3455	C20orf11|54994	2140.5765
C20orf12|55184	66.4229	C20orf12|55184	104.6563
lowly_expressed	lowly_expressed	C20orf132|140699	20.846999999999998
C20orf134|170487	300.4266	C20orf134|170487	58.0931
C20orf135|140701	146.8617	C20orf135|140701	67.8492
C20orf151|140893	294.3327	C20orf151|140893	103.3259
C20orf160|140706	17.6722	C20orf160|140706	124.61200000000001
C20orf177|63939	332.1389	C20orf177|63939	172.949
C20orf194|25943	296.7703	C20orf194|25943	571.6186
C20orf196|149840	18.8909	C20orf196|149840	69.1796
C20orf199|441951	2998.1718	C20orf199|441951	3995.1220000000003
C20orf202|400831	6.7032	lowly_expressed	lowly_expressed
C20orf20|55257	482.6325	C20orf20|55257	258.0931
C20orf24|55969	3229.1286	C20orf24|55969	1171.1752
lowly_expressed	lowly_expressed	C20orf26|26074	11.0865
C20orf27|54976	978.0622	C20orf27|54976	576.4967
C20orf29|55317	221.81599999999997	C20orf29|55317	298.0044
C20orf30|29058	2962.8275	C20orf30|29058	2884.2572
C20orf3|57136	6431.4442	C20orf3|57136	5034.5898
C20orf43|51507	2636.1974	C20orf43|51507	2453.6585
C20orf46|55321	23.1566	lowly_expressed	lowly_expressed
C20orf4|25980	1828.1536	C20orf4|25980	1425.2772
C20orf54|113278	222.4254	C20orf54|113278	301.5521
C20orf72|92667	658.1353	C20orf72|92667	733.9246
C20orf7|79133	223.0347	C20orf7|79133	142.7938
C20orf94|128710	31.688000000000002	C20orf94|128710	11.5299
C20orf96|140680	92.6264	C20orf96|140680	336.1419
C21orf119|84996	87.7514	C21orf119|84996	205.765
C21orf122|728039	78.6106	C21orf122|728039	39.0244
C21orf125|284836	9.1408	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	C21orf15|54094	16.8514
C21orf29|54084	14.0158	lowly_expressed	lowly_expressed
C21orf2|755	164.5338	C21orf2|755	441.6851
C21orf33|8209	2652.6508	C21orf33|8209	2924.1685
C21orf34|388815	5.4845	C21orf34|388815	56.3193
C21orf45|54069	468.0073	C21orf45|54069	200.8869
C21orf49|54067	7.3126	C21orf49|54067	5.3215
C21orf56|84221	506.3985	C21orf56|84221	312.1951
C21orf57|54059	76.1731	C21orf57|54059	212.8603
C21orf58|54058	152.9555	C21orf58|54058	42.1286
C21orf59|56683	1196.2218	C21orf59|56683	1095.3437
C21orf63|59271	42.6569	C21orf63|59271	467.4058
C21orf67|84536	85.9232	C21orf67|84536	66.9623
C21orf70|85395	378.4278	C21orf70|85395	214.1907
C21orf7|56911	162.0963	C21orf7|56911	24.8337
C21orf82|114036	17.6722	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	C21orf88|114041	17.2949
C21orf91|54149	534.4302	C21orf91|54149	356.9845
C22orf13|83606	1949.7989	C22orf13|83606	2208.4257
C22orf23|84645	59.7197	C22orf23|84645	42.5721
C22orf25|128989	433.8818	C22orf25|128989	391.1308
lowly_expressed	lowly_expressed	C22orf26|55267	14.1907
C22orf27|150291	193.7843	C22orf27|150291	125.0554
C22orf28|51493	1582.5716	C22orf28|51493	2860.3104
C22orf29|79680	619.0311	C22orf29|79680	794.2705
C22orf30|253143	1205.3626	C22orf30|253143	862.0843
C22orf31|25770	29.8598	lowly_expressed	lowly_expressed
C22orf32|91689	620.3534	C22orf32|91689	1226.1641
C22orf36|388886	388.7873	C22orf36|388886	314.8559
C22orf39|128977	286.4107	C22orf39|128977	771.6186
C22orf40|150383	142.596	C22orf40|150383	160.9756
lowly_expressed	lowly_expressed	C22orf41|644186	8.4257
C22orf46|79640	382.0841	C22orf46|79640	584.9224
C22orf9|23313	3297.3796	C22orf9|23313	2166.2971
C2CD2L|9854	393.6624	C2CD2L|9854	362.6918
C2CD2|25966	1244.3632	C2CD2|25966	912.6386
C2CD3|26005	1865.326	C2CD3|26005	572.0621
C2CD4A|145741	45.0945	C2CD4A|145741	267.8492
C2CD4B|388125	30.4692	C2CD4B|388125	27.9379
lowly_expressed	lowly_expressed	C2CD4C|126567	12.4169
C2CD4D|100191040	76.5021	C2CD4D|100191040	21.7295
lowly_expressed	lowly_expressed	C2orf14|100132708	23.0599
C2orf15|150590	56.4778	C2orf15|150590	117.2639
C2orf16|84226	21.9378	C2orf16|84226	43.458999999999996
C2orf18|54978	5046.9226	C2orf18|54978	1639.4678
C2orf24|27013	2059.7197	C2orf24|27013	1482.9268
C2orf27A|29798	20.7191	C2orf27A|29798	32.816
C2orf28|51374	3381.0908	C2orf28|51374	3151.8049
C2orf29|55571	1311.3955	C2orf29|55571	801.7738
C2orf34|79823	239.4881	C2orf34|79823	135.255
C2orf3|6936	854.3571	C2orf3|6936	292.6829
lowly_expressed	lowly_expressed	C2orf40|84417	765.8537
C2orf42|54980	252.8946	C2orf42|54980	197.7827
C2orf43|60526	602.6813	C2orf43|60526	481.5965
C2orf44|80304	245.582	C2orf44|80304	201.7738
C2orf47|79568	299.8172	C2orf47|79568	393.3481
C2orf49|79074	115.1737	C2orf49|79074	130.8204
C2orf54|79919	545.3991	C2orf54|79919	50.1109
C2orf55|343990	87.14200000000001	C2orf55|343990	325.4989
C2orf56|55471	399.7562	C2orf56|55471	241.6851
C2orf58|285154	16.4534	C2orf58|285154	8.4257
C2orf60|129450	104.2048	C2orf60|129450	163.1929
C2orf63|130162	24.9848	C2orf63|130162	57.2062
C2orf64|493753	326.0207	C2orf64|493753	698.4479
lowly_expressed	lowly_expressed	C2orf65|130951	12.8603
C2orf67|151050	173.3029	C2orf67|151050	204.1463
C2orf68|388969	1242.535	C2orf68|388969	833.2594
C2orf69|205327	406.4595	C2orf69|205327	202.6608
C2orf70|339778	11.5783	C2orf70|339778	5.3215
