gene_id	TCGA-E9-A1NA-01A-11R-A144-07	gene_id	TCGA-E9-A1NA-11A-33R-A144-07
FZR1|51343	1105.133	FZR1|51343	756.4976
G0S2|50486	76.6852	G0S2|50486	8581.5671
G2E3|55632	368.2746	G2E3|55632	301.9085
G3BP1|10146	2868.2746	G3BP1|10146	2144.4327
G3BP2|9908	3644.094	G3BP2|9908	2602.0907
G6PC3|92579	691.4038	G6PC3|92579	1269.7804
G6PD|2539	955.1639	G6PD|2539	1125.1558
GAA|2548	8632.6531	GAA|2548	2727.5343
GAB1|2549	827.1489999999999	GAB1|2549	830.1525
GAB2|9846	451.7625	GAB2|9846	1645.7274
GAB3|139716	79.1589	GAB3|139716	179.9175
GABARAPL1|23710	805.1948	GABARAPL1|23710	3038.2659999999996
GABARAPL2|11345	1854.3599	GABARAPL2|11345	1622.7103
GABARAP|11337	4778.2931	GABARAP|11337	5350.7241
GABBR1|2550	126.4688	GABBR1|2550	529.7785
GABPA|2551	604.3568	GABPA|2551	894.1287
GABPB1|2553	443.8033	GABPB1|2553	299.4495
GABPB2|126626	413.7291	GABPB2|126626	169.5598
lowly_expressed	lowly_expressed	GABRA2|2555	24.5516
lowly_expressed	lowly_expressed	GABRA4|2557	15.3448
GABRB2|2561	20.7174	GABRB2|2561	44.8835
lowly_expressed	lowly_expressed	GABRB3|2562	46.8016
GABRD|2563	92.4552	lowly_expressed	lowly_expressed
GABRE|2564	5.8751	GABRE|2564	838.2085
lowly_expressed	lowly_expressed	GABRP|2568	4820.9456
GAD1|2571	9.8949	lowly_expressed	lowly_expressed
GADD45A|1647	465.0588	GADD45A|1647	352.9299
GADD45B|4616	1102.9685	GADD45B|4616	659.0582
GADD45GIP1|90480	1565.8627	GADD45GIP1|90480	569.2913
GADD45G|10912	134.8176	GADD45G|10912	53.3231
GAK|2580	1691.713	GAK|2580	1537.1631
lowly_expressed	lowly_expressed	GAL3ST1|9514	8.8232
GAL3ST2|64090	9.5857	lowly_expressed	lowly_expressed
GAL3ST4|79690	718.3055	GAL3ST4|79690	329.1455
GALC|2581	1200.3711	GALC|2581	695.5021
GALE|2582	977.4273	GALE|2582	275.0551
GALK1|2584	849.7217	GALK1|2584	316.8697
GALK2|2585	278.5467	GALK2|2585	299.9636
GALM|130589	275.5102	GALM|130589	330.2963
GALNS|2588	675.3247	GALNS|2588	314.5679
GALNT10|55568	2221.0884	GALNT10|55568	1881.6534
GALNT11|63917	975.572	GALNT11|63917	1315.8147
GALNT12|79695	23.1911	GALNT12|79695	104.7281
GALNT13|114805	142.5479	GALNT13|114805	138.4866
GALNT14|79623	393.0118	GALNT14|79623	140.4047
GALNT1|2589	4457.3284	GALNT1|2589	2294.8115
GALNT2|2590	2601.4224	GALNT2|2590	2645.4397
GALNT3|2591	749.8454	GALNT3|2591	482.5933
GALNT4|8693	360.8256	GALNT4|8693	400.3031
GALNT5|11227	342.6098	GALNT5|11227	56.0084
GALNT6|11226	1401.6698	GALNT6|11226	1750.8392
GALNT7|51809	1212.4304	GALNT7|51809	715.8339
GALNTL1|57452	19.4805	GALNTL1|57452	715.4503
GALNTL2|117248	673.7786	GALNTL2|117248	1941.4979999999998
GALNTL4|374378	171.9233	GALNTL4|374378	494.8691
GALT|2592	136.6729	GALT|2592	384.3867
GAL|51083	45.1453	GAL|51083	37.2111
GAMT|2593	645.0216	GAMT|2593	203.3183
GANAB|23193	9664.1929	GANAB|23193	8219.4303
GANC|2595	204.3908	GANC|2595	392.0783
GAN|8139	122.7582	GAN|8139	64.8317
lowly_expressed	lowly_expressed	GAP43|2596	10.3577
GAPDH|2597	63269.3259	GAPDH|2597	24316.486
GAPT|202309	122.449	GAPT|202309	51.0214
GAPVD1|26130	602.35	GAPVD1|26130	1236.0219
GAR1|54433	561.5337	GAR1|54433	310.7318
GARNL3|84253	29.3754	GARNL3|84253	117.3876
GARS|2617	3910.3278	GARS|2617	1554.4260000000002
GART|2618	1363.0179	GART|2618	1341.9008
GAS1|2619	591.5275	GAS1|2619	1287.8105
GAS2L1|10634	587.1985	GAS2L1|10634	970.1736
GAS2L2|246176	6.8027	GAS2L2|246176	57.9265
GAS2L3|283431	87.8169	GAS2L3|283431	25.3189
lowly_expressed	lowly_expressed	GAS2|2620	32.6077
GAS5|60674	4282.9314	GAS5|60674	1306.9915
GAS6|2621	3161.41	GAS6|2621	3655.1261
GAS7|8522	1102.0408	GAS7|8522	2856.8140000000003
GAS8|2622	630.4019999999999	GAS8|2622	525.9845
GATA2|2624	451.7625	GATA2|2624	320.7059
GATA3|2625	20080.0866	lowly_expressed	lowly_expressed
GATA4|2626	30.9215	lowly_expressed	lowly_expressed
GATA5|140628	6.8027	GATA5|140628	5.3707
GATA6|2627	56.8955	GATA6|2627	157.6676
GATAD1|57798	1067.4088	GATAD1|57798	906.4928
GATAD2A|54815	2914.6568	GATAD2A|54815	1598.5422
GATAD2B|57459	1655.5349	GATAD2B|57459	1153.5437
GATC|283459	39.2703	GATC|283459	37.9783
GATM|2628	528.757	GATM|2628	750.7433
GATSL1|389523	41.1255	GATSL1|389523	36.8275
GATSL3|652968	117.619	GATSL3|652968	349.6538
GATS|352954	239.8052	GATS|352954	226.5541
GBA2|57704	406.3544	GBA2|57704	1002.1137
GBAP1|2630	1342.9189999999999	GBAP1|2630	292.7016
GBAS|2631	1378.7879	GBAS|2631	1311.9785
GBA|2629	4852.1954	GBA|2629	1131.2938
GBE1|2632	604.2053	GBE1|2632	1838.6879999999999
GBF1|8729	1976.1905	GBF1|8729	2583.2934
GBGT1|26301	118.4292	GBGT1|26301	209.0726
GBP1|2633	769.0167	GBP1|2633	548.9594
GBP2|2634	2310.1422	GBP2|2634	3872.2087
GBP3|2635	535.2505	GBP3|2635	536.6836
GBP4|115361	435.9926	GBP4|115361	858.1567
GBP5|115362	171.9233	GBP5|115362	74.8058
lowly_expressed	lowly_expressed	GBP6|163351	6.5215
GBX2|2637	6.8027	lowly_expressed	lowly_expressed
GCAT|23464	145.9493	GCAT|23464	121.2237
GCA|25801	387.1367	GCA|25801	417.37800000000004
GCC1|79571	953.3086	GCC1|79571	777.9802
GCC2|9648	897.9592	GCC2|9648	1267.8623
GCDH|2639	555.9678	GCDH|2639	435.0245
GCET2|257144	21.3358	GCET2|257144	15.7284
GCFC1|94104	437.5387	GCFC1|94104	544.356
GCH1|2643	179.9629	GCH1|2643	125.8272
GCHFR|2644	1017.0068	GCHFR|2644	122.7582
lowly_expressed	lowly_expressed	GCK|2645	10.3577
GCLC|2729	935.0649	GCLC|2729	1043.8285
GCLM|2730	641.0019	GCLM|2730	593.0757
GCN1L1|10985	2541.744	GCN1L1|10985	3531.9843
GCNT1|2650	361.4719	GCNT1|2650	341.4213
GCNT2|2651	306.1224	GCNT2|2651	352.5463
GCNT3|9245	42.9808	lowly_expressed	lowly_expressed
GCNT4|51301	42.0532	GCNT4|51301	49.4869
GCOM1|145781	46.2832	GCOM1|145781	3010.4766
GCSH|2653	11.7502	GCSH|2653	12.6594
GDAP1|54332	287.5696	GDAP1|54332	240.91299999999998
GDAP2|54834	556.2771	GDAP2|54834	361.7531
lowly_expressed	lowly_expressed	GDA|9615	21.8663
GDE1|51573	1271.4904	GDE1|51573	1781.9123
lowly_expressed	lowly_expressed	GDF10|2662	277.7405
GDF11|10220	133.0674	GDF11|10220	116.0104
GDF15|9518	1893.0118	GDF15|9518	28.3878
GDF1|2657	17.5201	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	GDF5|8200	76.1254
GDF9|2661	14.8423	GDF9|2661	12.6594
GDI1|2664	4161.1008	GDI1|2664	2157.4758
GDI2|2665	8456.0915	GDI2|2665	5036.1561
GDPD1|284161	160.7916	GDPD1|284161	43.7326
GDPD3|79153	30.5659	GDPD3|79153	38.3619
GDPD5|81544	187.6933	GDPD5|81544	1402.1291
GEFT|115557	294.6228	GEFT|115557	528.3629
GEMIN4|50628	463.8219	GEMIN4|50628	686.2952
GEMIN5|25929	1251.7007	GEMIN5|25929	896.5187
GEMIN6|79833	312.9252	GEMIN6|79833	130.4306
GEMIN7|79760	166.3575	GEMIN7|79760	189.8916
GEMIN8P4|492303	17.6252	GEMIN8P4|492303	11.5086
GEMIN8|54960	496.2894	GEMIN8|54960	434.2572
GEM|2669	218.3055	GEM|2669	636.4247
GEN1|348654	412.8015	GEN1|348654	180.6848
GET4|51608	1426.4069	GET4|51608	594.6101
lowly_expressed	lowly_expressed	GFAP|2670	748.4415
GFER|2671	658.6271	GFER|2671	304.9775
GFI1|2672	115.0278	GFI1|2672	19.180999999999997
GFM1|85476	1333.3333	GFM1|85476	1049.1992
GFM2|84340	539.2703	GFM2|84340	473.0028
GFOD1|54438	291.5894	GFOD1|54438	169.9434
GFOD2|81577	712.7396	GFOD2|81577	741.1528
GFPT1|2673	3092.1459	GFPT1|2673	2752.8532
GFPT2|9945	641.0019	GFPT2|9945	848.1826
GFRA1|2674	16812.616	GFRA1|2674	2108.7561
lowly_expressed	lowly_expressed	GFRA2|2675	255.1069
GGA1|26088	667.5943	GGA1|26088	911.4798
GGA2|23062	2422.6964	GGA2|23062	2122.95
GGA3|23163	1183.055	GGA3|23163	863.5274
GGCT|79017	1532.1583	GGCT|79017	716.2175
GGCX|2677	755.7205	GGCX|2677	778.7475
GGH|8836	263.76	GGH|8836	190.6589
GGNBP2|79893	3839.2084	GGNBP2|79893	1342.2845
lowly_expressed	lowly_expressed	GGN|199720	5.3707
GGPS1|9453	1259.431	GGPS1|9453	686.2952
GGT1|2678	79.1589	GGT1|2678	129.2798
GGT3P|2679	5.8751	GGT3P|2679	14.1939
GGT5|2687	572.3562	GGT5|2687	1812.9855
GGT6|124975	27.8293	GGT6|124975	354.0808
GGT7|2686	203.7724	GGT7|2686	447.3003
GGTA1|2681	55.9678	GGTA1|2681	650.235
GGTLC2|91227	11.7502	GGTLC2|91227	13.8103
GHDC|84514	240.2597	GHDC|84514	639.8772
GHITM|27069	3599.8763	GHITM|27069	3607.5573
GHRLOS|100126793	5.8751	GHRLOS|100126793	8.056000000000001
GHR|2690	84.1064	GHR|2690	3352.8340000000003
GIGYF1|64599	1089.6722	GIGYF1|64599	1426.2971
GIGYF2|26058	2194.8052	GIGYF2|26058	2322.0485
GIMAP1|170575	71.7378	GIMAP1|170575	409.7056
GIMAP2|26157	157.3902	GIMAP2|26157	246.2837
GIMAP4|55303	478.0458	GIMAP4|55303	1216.0737
GIMAP5|55340	148.1138	GIMAP5|55340	1190.7548
GIMAP6|474344	274.8918	GIMAP6|474344	1904.6706
GIMAP7|168537	76.0668	GIMAP7|168537	840.5102
GIMAP8|155038	117.8108	GIMAP8|155038	1385.2498
GIN1|54826	177.7984	GIN1|54826	125.8272
GINS1|9837	319.4187	GINS1|9837	44.8835
GINS2|51659	1401.6698	GINS2|51659	58.3102
GINS3|64785	246.44400000000002	GINS3|64785	115.4695
GINS4|84296	191.713	GINS4|84296	65.2153
GIPC1|10755	4709.0291	GIPC1|10755	1498.8012
GIPC2|54810	8.0396	GIPC2|54810	156.1331
GIPC3|126326	46.3822	GIPC3|126326	168.4089
lowly_expressed	lowly_expressed	GIPR|2696	15.3448
GIT1|28964	1918.6766	GIT1|28964	1485.7581
GIT2|9815	1012.3686	GIT2|9815	1536.7143
GIYD2|79008	342.7304	GIYD2|79008	234.3531
GJA1|2697	3596.7842	GJA1|2697	2445.574
GJA4|2701	109.1528	GJA4|2701	680.1573
GJA5|2702	927.3346	GJA5|2702	743.4545
lowly_expressed	lowly_expressed	GJB1|2705	30.3059
GJB2|2706	689.5485	GJB2|2706	39.1292
GJB3|2707	39.8887	GJB3|2707	22.2499
GJB5|2709	83.7972	GJB5|2709	36.4438
GJC1|10052	138.2189	GJC1|10052	205.62
GJC2|57165	15.7699	GJC2|57165	85.9308
lowly_expressed	lowly_expressed	GJC3|349149	20.7155
GJD3|125111	23.8435	GJD3|125111	111.3877
GK3P|2713	14.5331	GK3P|2713	13.4267
GK5|256356	462.8942	GK5|256356	794.8595
GKAP1|80318	82.2511	GKAP1|80318	122.7582
GK|2710	85.6524	GK|2710	60.6119
GLA|2717	611.6265	GLA|2717	470.3174
GLB1L2|89944	532.7767	GLB1L2|89944	204.4692
GLB1L|79411	167.2851	GLB1L|79411	280.4258
GLB1|2720	1988.8683	GLB1|2720	1166.9704
GLCCI1|113263	166.9759	GLCCI1|113263	442.6968
GLCE|26035	1026.5925	GLCE|26035	768.0061
lowly_expressed	lowly_expressed	GLDC|2731	6.1379
GLDN|342035	27.8293	GLDN|342035	318.0205
GLE1|2733	690.1669999999999	GLE1|2733	782.5837
GLG1|2734	6351.8862	GLG1|2734	5899.6835
lowly_expressed	lowly_expressed	GLI1|2735	41.4309
GLI2|2736	62.1521	GLI2|2736	107.7971
GLI3|2737	1159.5547	GLI3|2737	1155.8454
GLI4|2738	147.381	GLI4|2738	104.8202
GLIPR1L2|144321	28.4477	GLIPR1L2|144321	34.5258
GLIPR1|11010	612.1398	GLIPR1|11010	700.0556
GLIPR2|152007	486.3946	GLIPR2|152007	1439.3402
GLIS1|148979	17.316	GLIS1|148979	27.6206
GLIS2|84662	1175.6339	GLIS2|84662	701.64
GLIS3|169792	350.6494	GLIS3|169792	199.8657
GLMN|11146	345.7019	GLMN|11146	85.5471
GLO1|2739	1625.8503	GLO1|2739	1688.3092
GLOD4|51031	747.6809	GLOD4|51031	1005.8502
GLOD5|392465	19.1713	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	GLP1R|2740	8.4396
lowly_expressed	lowly_expressed	GLP2R|9340	20.3318
lowly_expressed	lowly_expressed	GLRA3|8001	5.3707
lowly_expressed	lowly_expressed	GLRA4|441509	23.4008
GLRB|2743	158.9363	GLRB|2743	181.0684
GLRX2|51022	184.2919	GLRX2|51022	77.4911
GLRX3|10539	1223.8714	GLRX3|10539	697.0365
GLRX5|51218	943.7229	GLRX5|51218	706.627
GLRX|2745	455.1639	GLRX|2745	835.9068
GLS2|27165	237.4768	GLS2|27165	32.6077
GLS|2744	1458.256	GLS|2744	1561.7148
lowly_expressed	lowly_expressed	GLT1D1|144423	12.2758
GLT25D1|79709	6209.3383	GLT25D1|79709	2209.6479999999997
GLT25D2|23127	12.987	GLT25D2|23127	57.5429
GLT8D1|55830	943.5219999999999	GLT8D1|55830	882.3247
GLT8D2|83468	822.82	GLT8D2|83468	380.1669
GLTPD1|80772	432.9004	GLTPD1|80772	523.2569
GLTP|51228	624.9227	GLTP|51228	957.8978
GLTSCR1|29998	317.8726	GLTSCR1|29998	260.4776
GLTSCR2|29997	4474.3352	GLTSCR2|29997	6497.3626
GLUD1|2746	2769.9443	GLUD1|2746	3864.5823
GLUD2|2747	369.8207	GLUD2|2747	546.6577
GLUL|2752	24609.1528	GLUL|2752	17803.0114
lowly_expressed	lowly_expressed	GLYATL1|92292	140.4047
GLYATL2|219970	112.2449	GLYATL2|219970	517.8863
lowly_expressed	lowly_expressed	GLYAT|10249	505.6104
GLYCTK|132158	32.7767	GLYCTK|132158	145.0082
GLYR1|84656	1581.3234	GLYR1|84656	2376.1389
GM2A|2760	3764.6877	GM2A|2760	1730.891
GMCL1L|64396	6.1843	lowly_expressed	lowly_expressed
GMCL1|64395	355.2876	GMCL1|64395	288.8654
GMDS|2762	154.6073	GMDS|2762	246.2837
GMEB1|10691	246.1348	GMEB1|10691	154.9823
GMEB2|26205	410.3278	GMEB2|26205	463.7959
GMFB|2764	1519.4805	GMFB|2764	1323.1035
GMFG|9535	170.06799999999998	GMFG|9535	384.0031
GMIP|51291	892.0841	GMIP|51291	399.3478
GMNN|51053	610.0804	GMNN|51053	175.6977
GMPPA|29926	797.4644	GMPPA|29926	576.9637
GMPPB|29925	353.7415	GMPPB|29925	372.4945
GMPR2|51292	1186.1472	GMPR2|51292	1160.0652
GMPR|2766	213.3581	GMPR|2766	220.5812
GMPS|8833	1830.8596	GMPS|8833	772.9932
GNA11|2767	629.2517	GNA11|2767	839.743
GNA12|2768	1875.6957	GNA12|2768	2502.7333
GNA13|10672	4548.8559	GNA13|10672	1614.2706
GNA14|9630	15.4607	GNA14|9630	75.1894
GNA15|2769	351.2678	GNA15|2769	357.1497
GNAI1|2770	131.107	GNAI1|2770	1328.8578
GNAI2|2771	5871.3667	GNAI2|2771	9128.2248
GNAI3|2773	2831.478	GNAI3|2773	1770.4038
GNAL|2774	54.1126	GNAL|2774	470.3174
GNAO1|2775	159.5547	GNAO1|2775	58.6938
GNAQ|2776	1293.1354	GNAQ|2776	2266.0401
GNAS|2778	16894.5578	GNAS|2778	18930.0854
GNAZ|2781	200.0618	GNAZ|2781	405.1021
GNB1L|54584	124.3692	GNB1L|54584	72.5079
GNB1|2782	10295.9184	GNB1|2782	8031.0732
GNB2L1|10399	20257.2665	GNB2L1|10399	20830.1525
GNB2|2783	5059.06	GNB2|2783	3769.0611
GNB3|2784	5.7514	GNB3|2784	14.9612
GNB4|59345	2595.2381	GNB4|59345	1282.8234
GNB5|10681	280.1484	GNB5|10681	561.2353
GNE|10020	382.4985	GNE|10020	901.8893
GNG10|2790	333.3333	GNG10|2790	522.1061
GNG11|2791	282.0037	GNG11|2791	1776.1581
GNG12|55970	1870.7483	GNG12|55970	4456.5071
GNG2|54331	253.8652	GNG2|54331	1910.8085
GNG3|2785	8.0396	lowly_expressed	lowly_expressed
GNG4|2786	68.9549	GNG4|2786	19.9482
GNG5|2787	1409.0909	GNG5|2787	1104.4404
GNG7|2788	194.1868	GNG7|2788	360.9859
GNGT2|2793	34.0136	GNGT2|2793	29.9223
GNL1|2794	846.1998	GNL1|2794	1231.2305
GNL2|29889	1507.1119	GNL2|29889	1178.0953
GNL3L|54552	1134.1991	GNL3L|54552	728.877
GNL3|26354	1185.838	GNL3|26354	1445.0945
GNLY|10578	20.0989	GNLY|10578	92.4523
lowly_expressed	lowly_expressed	GNMT|27232	14.1939
GNPAT|8443	2003.0921	GNPAT|8443	1066.8457
GNPDA1|10007	1339.2084	GNPDA1|10007	820.9456
GNPDA2|132789	320.9647	GNPDA2|132789	382.8522
GNPNAT1|64841	1348.4848	GNPNAT1|64841	709.696
GNPTAB|79158	1962.2758	GNPTAB|79158	1271.3149
GNPTG|84572	859.2919	GNPTG|84572	967.8642
GNRH1|2796	17.316	GNRH1|2796	32.6077
GNRHR2|114814	169.7712	GNRHR2|114814	340.7768
lowly_expressed	lowly_expressed	GNRHR|2798	7.2888
GNS|2799	6047.619000000001	GNS|2799	10537.258999999998
GOLGA1|2800	507.4212	GOLGA1|2800	767.2389
GOLGA2B|55592	86.8893	GOLGA2B|55592	165.7236
GOLGA2|2801	2137.2913	GOLGA2|2801	2186.2472
GOLGA3|2802	2350.3401	GOLGA3|2802	2558.3581
GOLGA4|2803	4375.6957	GOLGA4|2803	3915.6037
GOLGA5|9950	1553.1849	GOLGA5|9950	1226.4314
GOLGA6L10|647042	86.8893	GOLGA6L10|647042	131.5815
GOLGA6L5|374650	23.8095	GOLGA6L5|374650	62.9136
GOLGA6L9|440295	111.3173	GOLGA6L9|440295	106.2626
GOLGA7B|401647	102.0408	GOLGA7B|401647	92.4523
GOLGA7|51125	1072.3562	GOLGA7|51125	1171.5738
GOLGA8A|23015	538.961	GOLGA8A|23015	1480.7711
GOLGA8B|440270	40.5071	GOLGA8B|440270	682.459
GOLGB1|2804	5209.6475	GOLGB1|2804	5000.0959
GOLIM4|27333	1040.1979	GOLIM4|27333	1083.3413
GOLM1|51280	3213.3581	GOLM1|51280	2017.4547
GOLPH3L|55204	3696.6605	GOLPH3L|55204	978.9968
GOLPH3|64083	2801.4842	GOLPH3|64083	2281.7685
GOLT1A|127845	133.2715	GOLT1A|127845	23.7844
GOLT1B|51026	1025.974	GOLT1B|51026	653.6875
GON4L|54856	1389.1249	GON4L|54856	1292.9088
GOPC|57120	867.3067	GOPC|57120	1066.8457
GORAB|92344	318.1818	GORAB|92344	202.5511
GORASP1|64689	664.1929	GORASP1|64689	1387.5515
GORASP2|26003	3138.2189	GORASP2|26003	2145.9672
GOSR1|9527	1363.0179	GOSR1|9527	1020.4277
GOSR2|9570	716.7594	GOSR2|9570	1315.0475
GOT1|2805	1028.757	GOT1|2805	505.6104
GOT2|2806	2310.7607	GOT2|2806	1360.6982
lowly_expressed	lowly_expressed	GP1BA|2811	18.7974
lowly_expressed	lowly_expressed	GP2|2813	138.4866
GPAA1|8733	1701.2987	GPAA1|8733	2075.3812
GPAM|57678	387.1367	GPAM|57678	14641.2199
GPAT2|150763	21.3358	GPAT2|150763	84.0127
GPATCH1|55094	332.7149	GPATCH1|55094	274.6715
GPATCH2|55105	2386.8275	GPATCH2|55105	229.0208
GPATCH3|63906	248.6085	GPATCH3|63906	270.8353
GPATCH4|54865	1273.6549	GPATCH4|54865	794.0923
GPATCH8|23131	998.1447	GPATCH8|23131	1411.336
GPBAR1|151306	12.987	GPBAR1|151306	369.0419
GPBP1L1|60313	2159.5547	GPBP1L1|60313	2479.3325
GPBP1|65056	3476.1905	GPBP1|65056	1913.4938
GPC1|2817	923.9332	GPC1|2817	1628.0809
GPC2|221914	24.1187	GPC2|221914	17.6465
GPC3|2719	47.0006	GPC3|2719	2055.433
GPC4|2239	635.7452	GPC4|2239	453.4382
GPC6|10082	605.7514	GPC6|10082	535.9164
GPCPD1|56261	534.0136	GPCPD1|56261	900.7385
GPD1L|23171	776.4378	GPD1L|23171	2116.8121
GPD1|2819	12.987	GPD1|2819	20738.4674
GPD2|2820	2164.8114	GPD2|2820	1008.9192
GPER|2852	200.3711	GPER|2852	268.5336
GPHN|10243	142.5479	GPHN|10243	415.8435
GPIHBP1|338328	8.3488	GPIHBP1|338328	888.8463
GPI|2821	5762.214	GPI|2821	6018.6055
GPKOW|27238	493.5065	GPKOW|27238	464.9468
GPLD1|2822	13.6054	GPLD1|2822	275.0551
lowly_expressed	lowly_expressed	GPM6A|2823	100.8919
GPM6B|2824	53.4941	GPM6B|2824	396.6625
GPN1|11321	1350.2505	GPN1|11321	742.3036
GPN2|54707	239.0229	GPN2|54707	235.1587
GPN3|51184	376.6234	GPN3|51184	404.7185
GPNMB|10457	13801.175	GPNMB|10457	5135.8972
GPR107|57720	2583.7972	GPR107|57720	2941.5939
GPR108|56927	1180.8905	GPR108|56927	1305.4569999999999
GPR109A|338442	15.4607	GPR109A|338442	817.8767
GPR109B|8843	11.1317	GPR109B|8843	95.9049
lowly_expressed	lowly_expressed	GPR110|266977	45.2671
lowly_expressed	lowly_expressed	GPR113|165082	13.4344
GPR114|221188	6.4935	GPR114|221188	76.7239
GPR115|221393	385.8998	lowly_expressed	lowly_expressed
GPR116|221395	322.5108	GPR116|221395	2332.7899
GPR120|338557	23.1911	GPR120|338557	54.8576
GPR124|25960	748.9177	GPR124|25960	2999.5205
GPR125|166647	556.8955	GPR125|166647	1086.4103
GPR126|57211	1064.3166	GPR126|57211	402.0332
lowly_expressed	lowly_expressed	GPR12|2835	16.8793
GPR132|29933	90.5999	GPR132|29933	69.8187
GPR133|283383	33.7044	GPR133|283383	444.9986
GPR135|64582	6.8027	GPR135|64582	13.8103
GPR137B|7107	944.3414	GPR137B|7107	359.0678
GPR137C|283554	17.9344	GPR137C|283554	16.112000000000002
GPR137|56834	483.9301	GPR137|56834	371.8462
GPR141|353345	14.5331	GPR141|353345	8.056000000000001
lowly_expressed	lowly_expressed	GPR142|350383	6.5215
GPR143|4935	192.0223	GPR143|4935	28.7715
GPR146|115330	112.5541	GPR146|115330	671.7177
GPR153|387509	260.9771	GPR153|387509	482.5933
GPR155|151556	8316.0173	GPR155|151556	363.2876
GPR156|165829	5.5659	GPR156|165829	8.4396
GPR157|80045	74.8299	GPR157|80045	44.4999
GPR158|57512	19.4805	GPR158|57512	6.9052
lowly_expressed	lowly_expressed	GPR15|2838	6.5215
GPR160|26996	843.5374	GPR160|26996	224.801
GPR161|23432	98.021	GPR161|23432	131.9651
GPR162|27239	17.6252	GPR162|27239	123.1418
GPR171|29909	8.3488	GPR171|29909	18.0301
GPR172A|79581	874.8609	GPR172A|79581	691.1403
GPR172B|55065	55.0402	GPR172B|55065	8.8232
GPR173|54328	9.2764	GPR173|54328	20.7155
GPR174|84636	6.1843	GPR174|84636	11.8922
GPR176|11245	165.739	GPR176|11245	162.27100000000002
GPR179|440435	6.1843	GPR179|440435	5.7543
lowly_expressed	lowly_expressed	GPR17|2840	43.7326
GPR180|160897	104.5145	GPR180|160897	347.9428
lowly_expressed	lowly_expressed	GPR182|11318	19.5646
GPR183|1880	74.2115	GPR183|1880	128.1289
GPR18|2841	6.4935	GPR18|2841	7.6724
lowly_expressed	lowly_expressed	GPR19|2842	5.3707
GPR1|2825	98.6395	GPR1|2825	25.7025
GPR27|2850	23.8095	GPR27|2850	10.7413
GPR34|2857	214.5949	GPR34|2857	873.5015
GPR35|2859	17.0068	GPR35|2859	16.112000000000002
GPR37L1|9283	79.7774	lowly_expressed	lowly_expressed
GPR37|2861	178.726	GPR37|2861	78.2584
GPR39|2863	250.2072	GPR39|2863	87.7299
GPR3|2827	11.7502	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	GPR44|11251	25.3496
GPR4|2828	73.2839	GPR4|2828	252.4216
GPR55|9290	5.5659	GPR55|9290	17.2629
GPR56|9289	3037.7242	GPR56|9289	3127.6494
GPR63|81491	20.4082	GPR63|81491	9.5905
GPR64|10149	8.9672	GPR64|10149	113.935
GPR65|8477	168.8312	GPR65|8477	172.2451
GPR68|8111	385.5906	GPR68|8111	94.3704
GPR75|10936	9.5857	GPR75|10936	41.8145
GPR77|27202	169.7588	GPR77|27202	39.1292
GPR81|27198	117.5015	GPR81|27198	764.9372
lowly_expressed	lowly_expressed	GPR82|27197	13.0431
GPR84|53831	42.0532	GPR84|53831	32.9913
GPR85|54329	15.1515	GPR85|54329	37.9783
GPR87|53836	1116.5739	GPR87|53836	121.2237
lowly_expressed	lowly_expressed	GPR88|54112	20.7155
GPR89A|653519	747.9901	GPR89A|653519	488.7312
GPR89B|51463	7.7304	GPR89B|51463	5.3707
GPR89C|728932	28.4477	GPR89C|728932	20.7155
lowly_expressed	lowly_expressed	GPR97|222487	186.0554
GPR98|84059	790.0433	GPR98|84059	245.5164
GPRASP1|9737	75.7576	GPRASP1|9737	421.5978
GPRASP2|114928	172.851	GPRASP2|114928	426.9684
GPRC5A|9052	6741.1874	GPRC5A|9052	446.9167
GPRC5B|51704	442.4861	GPRC5B|51704	1486.9089999999999
GPRC5C|55890	1070.1917	GPRC5C|55890	479.9079
GPRIN1|114787	460.7297	GPRIN1|114787	31.0732
GPRIN2|9721	35.8689	GPRIN2|9721	385.1539
GPRIN3|285513	157.08100000000002	GPRIN3|285513	237.0768
GPS1|2873	2547.619	GPS1|2873	1555.1932
GPS2|2874	549.1651	GPS2|2874	820.6617
GPSM1|26086	525.3556	GPSM1|26086	294.6197
GPSM2|29899	705.6524	GPSM2|29899	153.3519
GPSM3|63940	380.9524	GPSM3|63940	412.3909
GPT2|84706	480.8287	GPT2|84706	1485.3745
lowly_expressed	lowly_expressed	GPT|2875	197.56400000000002
GPX1|2876	4755.102	GPX1|2876	4354.848
lowly_expressed	lowly_expressed	GPX2|2877	258.9431
GPX3|2878	488.8683	GPX3|2878	59736.4534
GPX4|2879	3432.5912	GPX4|2879	5896.9982
GPX7|2882	442.4861	GPX7|2882	186.4391
GPX8|493869	2021.645	GPX8|493869	752.2777
GRAMD1A|57655	2441.5584	GRAMD1A|57655	962.8848
GRAMD1B|57476	37.7242	GRAMD1B|57476	18.7974
GRAMD1C|54762	275.20099999999996	GRAMD1C|54762	207.1545
GRAMD2|196996	12.3686	GRAMD2|196996	586.5541
GRAMD3|65983	622.4490000000001	GRAMD3|65983	811.3551
GRAMD4|23151	1144.7124	GRAMD4|23151	848.5662
