gene_id	TCGA-E2-A15I-01A-21R-A137-07	gene_id	TCGA-E2-A15I-11A-32R-A137-07
FBXL18|80028	757.7142	FBXL18|80028	356.6201
FBXL19|54620	726.2753	FBXL19|54620	100.5988
FBXL20|84961	238.7948	FBXL20|84961	310.845
FBXL22|283807	37.7126	FBXL22|283807	17.0326
FBXL2|25827	461.6935	FBXL2|25827	133.5995
FBXL3|26224	5193.4335	FBXL3|26224	2722.5549
FBXL4|26235	340.8831	FBXL4|26235	588.6893
FBXL5|26234	2935.1271	FBXL5|26234	8101.1311
FBXL6|26233	231.0658	FBXL6|26233	111.7711
FBXL7|23194	1278.7532	FBXL7|23194	800.0
FBXL8|55336	58.8898	FBXL8|55336	22.7119
FBXO10|26267	197.8288	FBXO10|26267	220.9128
FBXO11|80204	2350.5038	FBXO11|80204	2486.7598
FBXO15|201456	83.3662	FBXO15|201456	13.839
FBXO16|157574	101.1451	FBXO16|157574	7.4518
FBXO17|115290	67.4701	FBXO17|115290	493.9454
FBXO18|84893	1604.1287	FBXO18|84893	1915.7631
FBXO21|23014	1473.3921	FBXO21|23014	1271.5902
FBXO22OS|692224	36.0842	FBXO22OS|692224	34.8636
FBXO22|26263	399.1158	FBXO22|26263	347.8377
FBXO24|26261	17.1007	lowly_expressed	lowly_expressed
FBXO25|26260	471.5844	FBXO25|26260	834.5975
FBXO27|126433	84.7792	FBXO27|126433	935.1963
FBXO28|23219	1659.5532	FBXO28|23219	1450.9647
FBXO2|26232	80.5403	FBXO2|26232	106.986
FBXO30|84085	456.0415	FBXO30|84085	630.2063
FBXO31|79791	403.4078	FBXO31|79791	931.4704
FBXO32|114907	777.8493	FBXO32|114907	950.0998
FBXO33|254170	293.548	FBXO33|254170	582.3021
FBXO34|55030	1309.1324	FBXO34|55030	567.9308
FBXO36|130888	438.026	FBXO36|130888	160.2129
FBXO38|81545	1008.1662	FBXO38|81545	803.1936
FBXO3|26273	916.6753	FBXO3|26273	1066.6667
lowly_expressed	lowly_expressed	FBXO40|51725	18.6294
FBXO41|150726	217.2467	FBXO41|150726	71.324
FBXO42|54455	647.148	FBXO42|54455	662.6747
FBXO43|286151	16.6026	lowly_expressed	lowly_expressed
FBXO44|93611	309.7974	FBXO44|93611	172.9874
FBXO45|200933	815.6467	FBXO45|200933	489.6873
FBXO46|23403	514.6805	FBXO46|23403	262.9408
FBXO48|554251	40.6234	FBXO48|554251	97.9375
FBXO4|26272	209.4753	FBXO4|26272	328.4098
FBXO5|26271	146.9506	FBXO5|26271	117.0991
FBXO6|26270	164.2597	FBXO6|26270	170.8583
FBXO7|25793	1098.2441	FBXO7|25793	2962.6081
FBXO8|26269	530.5872	FBXO8|26269	799.0951
FBXO9|26268	1263.2103	FBXO9|26268	1738.3899
FBXW11|23291	1473.0389	FBXW11|23291	1623.4198
FBXW12|285231	9.1844	lowly_expressed	lowly_expressed
FBXW2|26190	3100.4466	FBXW2|26190	2360.0798
FBXW4|6468	1575.4804	FBXW4|6468	1450.9647
FBXW5|54461	1090.8259	FBXW5|54461	1561.1444
FBXW7|55294	543.6467	FBXW7|55294	894.2116
FBXW8|26259	715.3246	FBXW8|26259	374.7172
FBXW9|84261	258.7568	FBXW9|84261	80.3992
FCAMR|83953	6.7117	lowly_expressed	lowly_expressed
FCER1A|2205	146.9506	FCER1A|2205	83.0339
FCER1G|2207	299.2	FCER1G|2207	170.8583
FCER2|2208	11.6571	lowly_expressed	lowly_expressed
FCF1|51077	1186.5558	FCF1|51077	1039.521
FCGBP|8857	1047.3766	FCGBP|8857	202.2621
FCGR1A|2209	66.043	FCGR1A|2209	5.2428
FCGR1B|2210	58.9922	lowly_expressed	lowly_expressed
FCGR1C|100132417	15.5429	lowly_expressed	lowly_expressed
FCGR2A|2212	501.9636	FCGR2A|2212	238.9887
FCGR2B|2213	211.2415	FCGR2B|2213	162.8743
FCGR2C|9103	89.7247	FCGR2C|9103	38.3234
FCGR3A|2214	755.948	FCGR3A|2214	168.1969
lowly_expressed	lowly_expressed	FCGR3B|2215	12.2422
FCGRT|2217	1891.9895	FCGRT|2217	2725.7485
FCHO1|23149	65.3506	FCHO1|23149	14.9035
FCHO2|115548	956.2389	FCHO2|115548	1679.8403
FCHSD1|89848	223.146	FCHSD1|89848	123.4225
FCHSD2|9873	653.4323	FCHSD2|9873	1309.9933
FCN1|2219	9.5377	FCN1|2219	21.2908
lowly_expressed	lowly_expressed	FCN2|2220	41.516999999999996
lowly_expressed	lowly_expressed	FCN3|8547	38.8556
FCRL1|115350	29.6727	lowly_expressed	lowly_expressed
FCRL2|79368	51.9273	FCRL2|79368	9.5808
FCRL3|115352	127.5221	FCRL3|115352	5.855
FCRL5|83416	73.8286	FCRL5|83416	102.1956
FCRL6|343413	24.374000000000002	FCRL6|343413	9.0486
FCRLA|84824	74.5351	FCRLA|84824	15.9681
lowly_expressed	lowly_expressed	FCRLB|127943	10.6454
FDFT1|2222	1991.2518	FDFT1|2222	5106.0546
FDPSL2A|619190	13.7766	lowly_expressed	lowly_expressed
FDPS|2224	896.6815	FDPS|2224	1003.7631
FDX1L|112812	131.4537	FDX1L|112812	73.1284
FDX1|2230	318.6286	FDX1|2230	470.5256
FDXACB1|91893	172.8224	FDXACB1|91893	78.3234
FDXR|2232	176.6234	FDXR|2232	84.0985
FECH|2235	1069.2779	FECH|2235	894.2116
FEM1A|55527	903.2519	FEM1A|55527	719.0951
FEM1B|10116	2228.2804	FEM1B|10116	2667.7312
FEM1C|56929	1205.9844	FEM1C|56929	1548.3699
FEN1|2237	293.548	FEN1|2237	142.1158
FER1L4|80307	12.7169	FER1L4|80307	11.1776
FER1L5|90342	59.3455	lowly_expressed	lowly_expressed
FERMT1|55612	52.6338	FERMT1|55612	66.0013
FERMT2|10979	1104.6025	FERMT2|10979	11969.6607
FERMT3|83706	289.3091	FERMT3|83706	94.7438
FER|2241	56.1662	FER|2241	183.1005
FES|2242	237.3818	FES|2242	358.2169
FEZ1|9638	87.2519	FEZ1|9638	197.4717
FEZ2|9637	723.0961	FEZ2|9637	2282.3686
lowly_expressed	lowly_expressed	FFAR2|2867	124.0186
lowly_expressed	lowly_expressed	FFAR3|2865	53.2269
lowly_expressed	lowly_expressed	FGB|2244	5.855
FGD1|2245	122.5766	FGD1|2245	155.9548
FGD2|221472	145.1844	FGD2|221472	59.0818
FGD3|89846	1221.174	FGD3|89846	41.516999999999996
FGD4|121512	375.148	FGD4|121512	1674.5176
FGD5|152273	400.2286	FGD5|152273	1520.6919
FGD6|55785	2257.9531	FGD6|55785	372.0559
lowly_expressed	lowly_expressed	FGF10|2255	147.4385
FGF11|2256	67.1169	FGF11|2256	84.0985
FGF12|2257	23.6675	FGF12|2257	68.1304
FGF13|2258	371.9688	FGF13|2258	462.5416
FGF14|2259	68.1766	FGF14|2259	91.5502
lowly_expressed	lowly_expressed	FGF16|8823	5.3227
FGF18|8817	6.0052	FGF18|8817	5.3227
FGF1|2246	352.18699999999995	FGF1|2246	603.5928
FGF2|2247	134.5693	FGF2|2247	5467.4278
FGF7|2252	240.56099999999998	FGF7|2252	1229.0086
lowly_expressed	lowly_expressed	FGF9|2254	33.0007
lowly_expressed	lowly_expressed	FGFBP1|9982	25.5489
lowly_expressed	lowly_expressed	FGFBP2|83888	1215.1697
FGFBP3|143282	8.8312	FGFBP3|143282	31.4039
FGFR1OP2|26127	649.2675	FGFR1OP2|26127	913.3733
FGFR1OP|11116	485.4529	FGFR1OP|11116	195.4331
FGFR1|2260	1302.774	FGFR1|2260	5198.1371
FGFR2|2263	1666.2648	FGFR2|2263	559.4145
FGFR3|2261	53.6935	FGFR3|2261	14.9035
FGFR4|2264	17.3091	FGFR4|2264	14.3713
FGFRL1|53834	786.6805	FGFRL1|53834	1943.8456
FGGY|55277	151.5428	FGGY|55277	157.5516
lowly_expressed	lowly_expressed	FGL1|2267	30.3393
FGL2|10875	974.961	FGL2|10875	2603.3267
FGR|2268	133.174	FGR|2268	80.3726
FHAD1|114827	104.7059	lowly_expressed	lowly_expressed
FHDC1|85462	272.0	FHDC1|85462	101.1311
FHIT|2272	480.7688	FHIT|2272	64.4045
FHL1|2273	326.0467	FHL1|2273	26702.8609
FHL2|2274	480.7688	FHL2|2274	587.6248
FHL3|2275	260.3428	FHL3|2275	219.2947
FHL5|9457	28.2597	FHL5|9457	203.8589
FHOD1|29109	450.7428	FHOD1|29109	534.3979
FHOD3|80206	227.4909	FHOD3|80206	635.5289
FH|2271	791.6259	FH|2271	1969.9268
FIBIN|387758	392.1039	FIBIN|387758	943.7126
FIBP|9158	710.3792	FIBP|9158	488.0905
FICD|11153	54.0468	FICD|11153	78.2435
FIG4|9896	802.5766	FIG4|9896	549.3014
FIGF|2277	7.0649	FIGF|2277	1494.0785
FIGNL1|63979	371.6156	FIGNL1|63979	275.7152
FIGNL2|401720	8.8312	FIGNL2|401720	34.0652
FIGN|55137	25.0805	FIGN|55137	249.6341
FILIP1L|11259	1223.9999	FILIP1L|11259	3365.0033
FILIP1|27145	72.4156	FILIP1|27145	286.8929
FIP1L1|81608	821.9239	FIP1L1|81608	444.1783
FIS1|51024	1264.8105	FIS1|51024	1208.149
FITM1|161247	18.3688	lowly_expressed	lowly_expressed
FITM2|128486	42.3896	FITM2|128486	163.4065
FIZ1|84922	348.6545	FIZ1|84922	212.3752
FJX1|24147	32.4987	FJX1|24147	56.9528
FKBP10|60681	2033.6415	FKBP10|60681	687.6913
FKBP11|51303	213.361	FKBP11|51303	213.4398
FKBP14|55033	280.1247	FKBP14|55033	186.8263
FKBP15|23307	1294.8648	FKBP15|23307	858.0173
FKBP1AP1|2282	9.5377	FKBP1AP1|2282	11.1776
FKBP1A|2280	3804.6722	FKBP1A|2280	3827.4225
FKBP1B|2281	49.4545	FKBP1B|2281	40.9847
FKBP2|2286	501.6104	FKBP2|2286	163.4065
FKBP3|2287	1984.8934	FKBP3|2287	918.6959
FKBP4|2288	5282.8049	FKBP4|2288	1249.2349
FKBP5|2289	1726.3168	FKBP5|2289	3518.829
FKBP7|51661	249.3922	FKBP7|51661	436.9927
FKBP8|23770	2158.3376	FKBP8|23770	2806.1211
FKBP9L|360132	42.0364	FKBP9L|360132	55.8882
FKBP9|11328	2592.831	FKBP9|11328	3762.0758
FKBPL|63943	158.961	FKBPL|63943	62.2754
FKRP|79147	205.2364	FKRP|79147	145.3094
FKTN|2218	932.9246	FKTN|2218	506.1876
FLAD1|80308	612.5298	FLAD1|80308	641.3839
FLCN|201163	699.4285	FLCN|201163	884.4977
FLG|2312	16.0233	FLG|2312	55.2761
FLI1|2313	388.2182	FLI1|2313	916.0346
FLII|2314	1716.7791	FLII|2314	2731.6035
FLJ10038|55056	279.7396	FLJ10038|55056	460.4977
FLJ10213|55096	34.6182	FLJ10213|55096	31.4039
FLJ10357|55701	586.7428	FLJ10357|55701	2368.5961
FLJ10661|286042	23.6675	FLJ10661|286042	12.7745
FLJ11235|54508	19.0753	FLJ11235|54508	14.9035
FLJ12825|440101	6.7117	FLJ12825|440101	5.855
FLJ13197|79667	42.4108	FLJ13197|79667	75.0499
FLJ22536|401237	26.4935	FLJ22536|401237	12.7745
FLJ23867|200058	910.3168	FLJ23867|200058	187.8909
lowly_expressed	lowly_expressed	FLJ33360|401172	7.984
FLJ33630|644873	815.6467	FLJ33630|644873	498.2036
FLJ35024|401491	34.6182	FLJ35024|401491	30.3393
FLJ35220|284131	307.3247	FLJ35220|284131	142.1158
FLJ35390|255031	68.8231	FLJ35390|255031	74.0758
FLJ35776|649446	120.1039	FLJ35776|649446	96.3407
FLJ36031|168455	472.2909	FLJ36031|168455	327.3453
FLJ36777|730971	18.7221	FLJ36777|730971	28.2102
FLJ37201|283011	15.1896	FLJ37201|283011	14.9035
FLJ37307|283521	8.1247	FLJ37307|283521	9.5808
FLJ37453|729614	58.9922	FLJ37453|729614	61.2109
FLJ39582|439931	29.5773	FLJ39582|439931	91.6727
FLJ39653|202020	176.2701	FLJ39653|202020	76.6467
FLJ40330|645784	203.8234	FLJ40330|645784	108.0506
FLJ40852|285962	80.5403	FLJ40852|285962	46.2914
FLJ42289|388182	6.7117	FLJ42289|388182	30.3393
FLJ42627|645644	101.3288	FLJ42627|645644	58.3899
FLJ42709|441094	84.426	FLJ42709|441094	324.684
lowly_expressed	lowly_expressed	FLJ42875|440556	14.3713
FLJ43663|378805	71.7091	FLJ43663|378805	183.1005
FLJ44606|401207	53.6935	FLJ44606|401207	35.1297
FLJ44635|392490	30.026	FLJ44635|392490	35.1297
FLJ45244|400242	109.5065	FLJ45244|400242	43.1138
FLJ45340|402483	1631.6467	FLJ45340|402483	1125.2162
FLJ45445|399844	139.8857	FLJ45445|399844	17.5649
FLJ45983|399717	567.3143	FLJ45983|399717	10.1131
FLJ46111|283102	19.4286	lowly_expressed	lowly_expressed
FLJ90757|440465	1117.3194	FLJ90757|440465	213.9721
FLNA|2316	8266.6801	FLNA|2316	10889.155
FLNB|2317	14325.7094	FLNB|2317	4227.2362
FLNC|2318	169.5584	FLNC|2318	414.6374
FLOT1|10211	3584.3946	FLOT1|10211	1952.3619
FLOT2|2319	1362.4727	FLOT2|2319	1982.7013
FLRT1|23769	18.3688	lowly_expressed	lowly_expressed
FLRT2|23768	446.5039	FLRT2|23768	1711.2442
FLRT3|23767	1387.9064	FLRT3|23767	82.5017
FLT1|2321	672.2285	FLT1|2321	2710.845
FLT3LG|2323	97.4961	FLT3LG|2323	93.147
FLT3|2322	97.1429	FLT3|2322	11.1776
FLT4|2324	146.9506	FLT4|2324	700.4657
FLVCR1|28982	142.3584	FLVCR1|28982	66.0013
FLVCR2|55640	74.8883	FLVCR2|55640	88.8889
FLYWCH1|84256	677.8805	FLYWCH1|84256	465.2029
FLYWCH2|114984	594.5143	FLYWCH2|114984	161.2774
FMN1|342184	74.5351	FMN1|342184	22.3553
lowly_expressed	lowly_expressed	FMN2|56776	26.6134
FMNL1|752	414.0052	FMNL1|752	219.827
FMNL2|114793	944.935	FMNL2|114793	1986.4271
FMNL3|91010	1333.5312	FMNL3|91010	879.3293
FMO1|2326	118.6909	FMO1|2326	480.6387
FMO2|2327	293.1948	FMO2|2327	12587.6248
FMO3|2328	28.613000000000003	FMO3|2328	194.2781
FMO4|2329	200.6441	FMO4|2329	205.4558
FMO5|2330	628.7792	FMO5|2330	212.9075
lowly_expressed	lowly_expressed	FMO6P|388714	5.855
FMOD|2331	1694.8778	FMOD|2331	9970.9914
FMR1|2332	1030.0675	FMR1|2332	1301.3972
FN1|2335	41657.681000000004	FN1|2335	10374.4511
FN3KRP|79672	846.3792	FN3KRP|79672	740.3859
FN3K|64122	295.6675	FN3K|64122	307.1191
FNBP1L|54874	3150.2544	FNBP1L|54874	2465.4691
FNBP1|23048	1571.5947	FNBP1|23048	1316.8329999999999
FNBP4|23360	1745.0389	FNBP4|23360	1210.3792
FNDC1|84624	918.0883	FNDC1|84624	813.8389999999999
FNDC3A|22862	3120.5817	FNDC3A|22862	2583.6327
FNDC3B|64778	1771.8856	FNDC3B|64778	4030.8716
FNDC4|64838	46.9818	FNDC4|64838	426.8796
FNDC5|252995	12.3636	FNDC5|252995	69.7272
FNIP1|96459	1414.0467	FNIP1|96459	1144.3779
FNIP2|57600	573.6727	FNIP2|57600	2339.3214
FNTA|2339	1124.7376	FNTA|2339	2500.0665
FNTB|2342	1105.7789	FNTB|2342	746.1344
FOLH1|2346	456.74800000000005	FOLH1|2346	166.0679
FOLR1|2348	19.0753	FOLR1|2348	104.85700000000001
FOLR2|2350	44.1558	FOLR2|2350	276.2475
FOSB|2354	3782.2128	FOSB|2354	34048.1703
FOSL1|8061	20.8416	FOSL1|8061	25.5489
FOSL2|2355	1465.2675	FOSL2|2355	1772.9874
FOS|2353	6932.1139	FOS|2353	72962.342
FOXA1|3169	10681.1215	FOXA1|3169	142.1158
FOXC1|2296	150.8364	FOXC1|2296	380.0399
FOXC2|2303	19.7818	FOXC2|2303	11.1776
FOXD1|2297	5.2987	FOXD1|2297	7.984
FOXD2|2306	30.3792	FOXD2|2306	31.9361
FOXD4L1|200350	9.8909	lowly_expressed	lowly_expressed
FOXD4L2|100036519	11.6571	lowly_expressed	lowly_expressed
FOXD4|2298	9.8909	lowly_expressed	lowly_expressed
FOXF1|2294	9.8909	FOXF1|2294	8.5163
FOXF2|2295	43.4493	FOXF2|2295	39.9202
FOXH1|8928	7.6937	lowly_expressed	lowly_expressed
FOXI1|2299	112.3325	FOXI1|2299	110.7119
lowly_expressed	lowly_expressed	FOXI2|399823	11.7099
FOXJ1|2302	881.7039	lowly_expressed	lowly_expressed
FOXJ2|55810	1076.3428	FOXJ2|55810	1238.0572
FOXJ3|22887	2515.1168	FOXJ3|22887	2302.0625
FOXK1|221937	1515.0752	FOXK1|221937	952.2289
FOXK2|3607	1179.1376	FOXK2|3607	788.2901
FOXL1|2300	18.3688	FOXL1|2300	12.7745
FOXM1|2305	109.669	FOXM1|2305	18.2834
FOXN2|3344	324.6337	FOXN2|3344	2194.5442
FOXN3|1112	1175.2519	FOXN3|1112	7797.7379
FOXN4|121643	74.5351	lowly_expressed	lowly_expressed
FOXO1|2308	517.5065	FOXO1|2308	2750.7651
FOXO3B|2310	1712.8934	FOXO3B|2310	1118.829
FOXO3|2309	4549.1115	FOXO3|2309	2818.8955
FOXO4|4303	458.161	FOXO4|4303	971.9228
FOXP1|27086	4962.4101	FOXP1|27086	2172.7212
FOXP2|93986	17.6623	FOXP2|93986	350.7651
FOXP3|50943	62.3975	lowly_expressed	lowly_expressed
FOXP4|116113	1436.6545	FOXP4|116113	1199.2016
FOXQ1|94234	9.8909	FOXQ1|94234	10.6454
FOXRED1|55572	297.78700000000003	FOXRED1|55572	328.9421
FOXRED2|80020	558.8363	FOXRED2|80020	399.7339
FOXS1|2307	24.374000000000002	FOXS1|2307	9.5808
FPGS|2356	692.3636	FPGS|2356	945.3094
FPGT|8790	615.2816	FPGT|8790	542.7066
FPR1|2357	80.5403	FPR1|2357	19.1617
FPR3|2359	252.2182	FPR3|2359	89.9534
FRAS1|80144	3290.4933	FRAS1|80144	87.8244
FRAT1|10023	167.43900000000002	FRAT1|10023	78.7758
FRAT2|23401	386.0987	FRAT2|23401	113.9055
FREM1|158326	179.8026	FREM1|158326	779.2415
FREM2|341640	9.1844	FREM2|341640	88.3566
FRG1B|284802	297.4338	FRG1B|284802	736.1277
FRG1|2483	514.3272	FRG1|2483	1033.1337
FRK|2444	287.5428	FRK|2444	41.516999999999996
FRMD1|79981	6.3584	FRMD1|79981	522.688
FRMD3|257019	59.3455	FRMD3|257019	287.9574
FRMD4A|55691	485.0784	FRMD4A|55691	2743.8509999999997
FRMD4B|23150	1397.7973	FRMD4B|23150	381.6367
FRMD5|84978	6.3584	lowly_expressed	lowly_expressed
FRMD6|122786	3927.0440000000003	FRMD6|122786	2057.7512
FRMD8|83786	677.174	FRMD8|83786	528.0106
lowly_expressed	lowly_expressed	FRMPD1|22844	55.356
FRMPD2|143162	13.0701	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	FRMPD4|9758	7.984
FRRS1|391059	215.8338	FRRS1|391059	111.7764
FRS2|10818	2060.135	FRS2|10818	1411.5768
FRS3|10817	68.8831	FRS3|10817	139.4544
FRYL|285527	1907.1791	FRYL|285527	2267.4651
FRY|10129	1408.37	FRY|10129	1053.8922
FRZB|2487	475.1169	FRZB|2487	332.668
FSCN1|6624	444.7376	FSCN1|6624	563.6727
FSCN2|25794	9.1844	lowly_expressed	lowly_expressed
FSD1L|83856	105.97399999999999	FSD1L|83856	57.485
FSIP1|161835	188.987	lowly_expressed	lowly_expressed
FSTL1|11167	6168.0412	FSTL1|11167	23181.9029
FSTL3|10272	692.3636	FSTL3|10272	234.1983
FSTL4|23105	48.0416	lowly_expressed	lowly_expressed
FST|10468	257.1636	FST|10468	681.8363
FTH1|2495	28664.2063	FTH1|2495	29151.8244
FTHL3|2498	192.1662	FTHL3|2498	184.6973
FTL|2512	14918.3161	FTL|2512	35531.0712
FTO|79068	2720.3531	FTO|79068	1981.1045
FTSJ1|24140	401.9948	FTSJ1|24140	389.6208
FTSJ2|29960	709.6727	FTSJ2|29960	442.3154
FTSJ3|117246	1076.2757	FTSJ3|117246	882.5017
FTSJD1|55783	680.7065	FTSJD1|55783	670.6587
FTSJD2|23070	1634.1194	FTSJD2|23070	1117.7645
FUBP1|8880	2020.9246	FUBP1|8880	1194.4112
FUBP3|8939	1343.0441	FUBP3|8939	1260.4125
FUCA1|2517	1879.6259	FUCA1|2517	767.5316
FUCA2|2519	825.1844	FUCA2|2519	965.5356
FUK|197258	244.4467	FUK|197258	186.8263
FUNDC1|139341	318.2753	FUNDC1|139341	199.6008
FUNDC2|65991	891.5912	FUNDC2|65991	1483.9654
FURIN|5045	1196.4467	FURIN|5045	2612.9075
FUS|2521	5807.0231	FUS|2521	1318.9621
FUT10|84750	84.0727	FUT10|84750	228.8756
FUT11|170384	164.2597	FUT11|170384	312.4418
FUT1|2523	110.213	FUT1|2523	118.6959
FUT2|2524	365.6104	FUT2|2524	13.839
FUT3|2525	7.4182	lowly_expressed	lowly_expressed
FUT4|2526	102.7842	FUT4|2526	432.4631
FUT6|2528	269.17400000000004	FUT6|2528	9.5808
FUT7|2529	11.1591	lowly_expressed	lowly_expressed
FUT8|2530	2816.1148	FUT8|2530	712.7132
FUT9|10690	404.4675	FUT9|10690	25.5489
FUZ|80199	286.0769	FUZ|80199	321.2136
FXC1|26515	985.2051	FXC1|26515	877.179
FXN|2395	176.2701	FXN|2395	239.521
FXR1|8087	2453.6518	FXR1|8087	3495.9415
FXR2|9513	623.4805	FXR2|9513	875.5822
FXYD1|5348	11.6571	FXYD1|5348	776.0479
FXYD3|5349	533.0493	FXYD3|5349	237.9242
FXYD5|53827	680.0	FXYD5|53827	826.6134
FXYD6|53826	321.8078	FXYD6|53826	941.0512
FYB|2533	753.4753	FYB|2533	152.2289
FYCO1|79443	1825.2259	FYCO1|79443	3173.3866
FYN|2534	468.4052	FYN|2534	1349.3014
FYTTD1|84248	1952.3947	FYTTD1|84248	2252.0293
FZD10|11211	20.1351	FZD10|11211	23.4198
FZD1|8321	1024.7688	FZD1|8321	1120.4258
FZD2|2535	103.8545	FZD2|2535	36.7265
FZD3|7976	183.3351	FZD3|7976	50.5655
FZD4|8322	900.5743	FZD4|8322	21568.9102
FZD5|7855	76.6545	lowly_expressed	lowly_expressed
FZD6|8323	311.9169	FZD6|8323	902.1956
FZD7|8324	561.3091	FZD7|8324	1674.5176
FZD8|8325	319.335	FZD8|8325	159.6806
lowly_expressed	lowly_expressed	FZD9|8326	75.5822
FZR1|51343	890.535	FZR1|51343	409.847
G0S2|50486	13.4234	G0S2|50486	5076.2475
G2E3|55632	803.2831	G2E3|55632	493.4132
G3BP1|10146	2468.1349	G3BP1|10146	1973.6527
G3BP2|9908	4328.6855	G3BP2|9908	2687.4251
G6PC2|57818	6.3584	lowly_expressed	lowly_expressed
G6PC3|92579	902.1922	G6PC3|92579	882.5017
G6PD|2539	615.0026	G6PD|2539	1040.5855
GAA|2548	3343.8336	GAA|2548	949.5675
GAB1|2549	1243.4285	GAB1|2549	1820.8916
GAB2|9846	600.1662	GAB2|9846	3282.5017
GAB3|139716	130.7013	GAB3|139716	255.489
GABARAPL1|23710	586.0363	GABARAPL1|23710	3750.3659
GABARAPL2|11345	1020.5298	GABARAPL2|11345	2172.189
GABARAP|11337	4000.1659999999997	GABARAP|11337	7597.6048
GABBR1|2550	699.7818	GABBR1|2550	401.8629
GABPA|2551	1153.559	GABPA|2551	1928.1171
GABPB1|2553	625.9461	GABPB1|2553	417.666
GABPB2|126626	152.9558	GABPB2|126626	168.1969
lowly_expressed	lowly_expressed	GABRA2|2555	28.7425
GABRB2|2561	12.3636	GABRB2|2561	18.6294
GABRB3|2562	11.3039	GABRB3|2562	61.2109
GABRD|2563	19.7818	lowly_expressed	lowly_expressed
GABRE|2564	16.6026	GABRE|2564	2280.7718
lowly_expressed	lowly_expressed	GABRG1|2565	5.855
GABRP|2568	431.6675	GABRP|2568	2698.0705
GAD1|2571	9.8909	lowly_expressed	lowly_expressed
GADD45A|1647	469.8182	GADD45A|1647	605.1896
GADD45B|4616	501.6104	GADD45B|4616	3123.3533
GADD45GIP1|90480	260.3428	GADD45GIP1|90480	240.5855
GADD45G|10912	316.1558	GADD45G|10912	545.5755
GAK|2580	1664.1454	GAK|2580	773.9188
lowly_expressed	lowly_expressed	GAL3ST1|9514	5.3227
GAL3ST4|79690	280.4779	GAL3ST4|79690	128.809
GALC|2581	1548.9869	GALC|2581	1192.2821
GALE|2582	401.2883	GALE|2582	64.4045
GALK1|2584	108.0935	GALK1|2584	104.3247
GALK2|2585	244.4997	GALK2|2585	410.3633
GALM|130589	313.3299	GALM|130589	343.8456
GALNS|2588	267.4078	GALNS|2588	260.8117
GALNT10|55568	2141.3817	GALNT10|55568	631.2708
GALNT11|63917	1228.2389	GALNT11|63917	1254.5576
GALNT12|79695	33.9117	GALNT12|79695	211.843
GALNT13|114805	13.7766	GALNT13|114805	109.6474
GALNT14|79623	12.7169	GALNT14|79623	13.3067
GALNT1|2589	3913.9738	GALNT1|2589	1823.5529
GALNT2|2590	1603.3869	GALNT2|2590	1442.9807
GALNT3|2591	3185.9323	GALNT3|2591	268.7957
GALNT4|8693	486.8941	GALNT4|8693	423.4358
GALNT5|11227	119.7506	GALNT5|11227	35.1297
GALNT6|11226	5253.8387	GALNT6|11226	156.487
GALNT7|51809	4743.3972	GALNT7|51809	527.4784
GALNTL1|57452	184.3948	GALNTL1|57452	784.0319
GALNTL2|117248	80.5403	GALNTL2|117248	3629.5409
GALNTL4|374378	191.4597	GALNTL4|374378	103.7924
GALT|2592	164.2597	GALT|2592	423.1537
GAMT|2593	301.3195	GAMT|2593	151.1643
GANAB|23193	10614.3579	GANAB|23193	6905.6554
GANC|2595	332.4122	GANC|2595	549.8656
GAN|8139	46.6286	GAN|8139	82.5017
GAPDH|2597	12251.6565	GAPDH|2597	16867.0659
GAPT|202309	169.2052	GAPT|202309	20.2262
GAPVD1|26130	1691.3454	GAPVD1|26130	1603.1936
GAR1|54433	334.8779	GAR1|54433	149.0353
GARNL3|84253	157.9013	GARNL3|84253	178.31
GARS|2617	1530.9713	GARS|2617	1223.1537
GART|2618	1255.4389	GART|2618	1415.3027
GAS1|2619	374.0883	GAS1|2619	2323.3533
GAS2L1|10634	328.1662	GAS2L1|10634	519.4943
GAS2L2|246176	54.0468	GAS2L2|246176	8.5163
GAS2L3|283431	23.6675	GAS2L3|283431	14.3713
lowly_expressed	lowly_expressed	GAS2|2620	23.4198
GAS5|60674	1899.7609	GAS5|60674	1619.1617
GAS6|2621	1226.1194	GAS6|2621	2117.3653
GAS7|8522	1396.0311	GAS7|8522	1757.5516
GAS8|2622	383.8344	GAS8|2622	210.2941
GATA2|2624	495.2519	GATA2|2624	210.2462
GATA3|2625	21632.1236	GATA3|2625	627.0126
GATA6|2627	52.986999999999995	GATA6|2627	189.4877
GATAD1|57798	1663.0856	GATAD1|57798	1282.2355
GATAD2A|54815	1235.6571	GATAD2A|54815	703.1271
GATAD2B|57459	1429.2363	GATAD2B|57459	1092.2156
GATC|283459	29.3195	GATC|283459	19.6939
GATM|2628	374.4415	GATM|2628	532.8011
GATSL1|389523	13.7766	GATSL1|389523	9.0486
GATSL3|652968	117.8996	GATSL3|652968	469.67400000000004
GATS|352954	108.7753	GATS|352954	179.6514
GBA2|57704	1045.0875	GBA2|57704	868.6733
GBA3|57733	8.8312	lowly_expressed	lowly_expressed
GBAP1|2630	248.3325	GBAP1|2630	196.9395
GBAS|2631	2816.4362	GBAS|2631	2849.7671
GBA|2629	834.0155	GBA|2629	838.3234
