gene_id	TCGA-AC-A23H-01A-11R-A157-07	gene_id	TCGA-AC-A23H-11A-12R-A157-07
lowly_expressed	lowly_expressed	CXCL3|2921	19.6798
lowly_expressed	lowly_expressed	CXCL5|6374	31.4876
CXCL9|4283	527.5608	CXCL9|4283	156.7224
CXCR1|3577	332.9614	CXCR1|3577	35.4236
CXCR2|3579	6.5462	CXCR2|3579	73.7096
CXCR3|2833	14.8776	CXCR3|2833	28.6251
CXCR4|7852	5963.8474	CXCR4|7852	569.6395
CXCR6|10663	51.4766	CXCR6|10663	55.8189
CXCR7|57007	391.8768	lowly_expressed	lowly_expressed
CXXC1|30827	323.1422	CXXC1|30827	425.0827
CXXC4|80319	27.6724	CXXC4|80319	7.8719
CXXC5|51523	1145.2801	CXXC5|51523	235.7993
CXorf21|80231	22.614	CXorf21|80231	31.4876
CXorf22|170063	30.6479	lowly_expressed	lowly_expressed
CXorf23|256643	246.9687	CXorf23|256643	242.5977
CXorf26|51260	1344.0452	lowly_expressed	lowly_expressed
CXorf30|645090	14.2825	lowly_expressed	lowly_expressed
CXorf36|79742	192.5166	CXorf36|79742	1782.2703
CXorf38|159013	404.6716	CXorf38|159013	210.3945
CXorf40A|91966	1183.0693	CXorf40A|91966	348.5106
CXorf40B|541578	1147.3629	CXorf40B|541578	301.2792
CXorf42|158801	25.5895	CXorf42|158801	36.8548
CXorf56|63932	337.4247	CXorf56|63932	233.2946
CXorf57|55086	5.9511	lowly_expressed	lowly_expressed
CXorf59|286464	13.985	lowly_expressed	lowly_expressed
CYB561D1|284613	187.7557	CYB561D1|284613	556.0426
CYB561D2|11068	809.5931	CYB561D2|11068	241.5601
CYB561|1534	7958.0451	CYB561|1534	1946.8647
CYB5A|1528	2435.4683	CYB5A|1528	1526.4335
CYB5B|80777	2083.166	CYB5B|80777	1725.0201
CYB5D1|124637	730.4917	lowly_expressed	lowly_expressed
CYB5D2|124936	487.3912	CYB5D2|124936	630.8257
CYB5R1|51706	2766.3468	CYB5R1|51706	1513.1944
CYB5R2|51700	34.8137	CYB5R2|51700	299.4901
CYB5R3|1727	4761.7347	CYB5R3|1727	5691.0278
CYB5R4|51167	471.9185	CYB5R4|51167	223.9914
CYB5RL|606495	116.6406	CYB5RL|606495	102.3347
CYBASC3|220002	1097.3741	CYBASC3|220002	1162.5369
CYBA|1535	185.0777	CYBA|1535	350.2997
CYBB|1536	626.0507	CYBB|1536	1460.5958
CYBRD1|79901	2222.7181	lowly_expressed	lowly_expressed
CYC1|1537	2547.9432	CYC1|1537	1053.7615
CYCS|54205	2860.671	CYCS|54205	1330.3516
CYFIP1|23191	3765.5285	CYFIP1|23191	4059.0393
CYFIP2|26999	37.4916	CYFIP2|26999	407.9077
CYGB|114757	138.362	CYGB|114757	535.2894
CYHR1|50626	1118.2028	CYHR1|50626	410.4124
CYLD|1540	801.6068	CYLD|1540	1634.8511
CYP11A1|1583	6.5462	CYP11A1|1583	60.1127
lowly_expressed	lowly_expressed	CYP19A1|1588	9.661
CYP1B1|1545	933.125	CYP1B1|1545	1224.7965
CYP20A1|57404	743.584	CYP20A1|57404	758.923
CYP21A2|1589	12.6757	CYP21A2|1589	77.3164
CYP26A1|1592	37.7892	CYP26A1|1592	23.9735
CYP26B1|56603	55.9399	CYP26B1|56603	362.1075
CYP27A1|1593	532.9168	CYP27A1|1593	1021.5583
CYP27B1|1594	111.5822	CYP27B1|1594	24.6891
CYP27C1|339761	17.8532	CYP27C1|339761	22.1845
lowly_expressed	lowly_expressed	CYP2A6|1548	21.8266
lowly_expressed	lowly_expressed	CYP2A7|1549	17.8907
lowly_expressed	lowly_expressed	CYP2B7P1|1556	47.946999999999996
lowly_expressed	lowly_expressed	CYP2C8|1558	8.9453
lowly_expressed	lowly_expressed	CYP2E1|1571	16.5775
CYP2J2|1573	192.5166	CYP2J2|1573	182.1272
CYP2R1|120227	305.289	CYP2R1|120227	236.1571
CYP2S1|29785	15.1752	CYP2S1|29785	60.8283
CYP2U1|113612	161.5711	CYP2U1|113612	1110.6539
lowly_expressed	lowly_expressed	CYP3A5|1577	66.5534
lowly_expressed	lowly_expressed	CYP3A7|1551	25.7626
CYP46A1|10858	8.0339	CYP46A1|10858	28.6251
CYP4B1|1580	22.3164	CYP4B1|1580	291.6182
CYP4F11|57834	27.9699	CYP4F11|57834	50.0939
lowly_expressed	lowly_expressed	CYP4F12|66002	47.946999999999996
lowly_expressed	lowly_expressed	CYP4F22|126410	93.0316
CYP4F8|11283	8.0339	lowly_expressed	lowly_expressed
CYP4V2|285440	352.5999	CYP4V2|285440	1126.0399
CYP4X1|260293	29.1602	CYP4X1|260293	732.4448
CYP4Z1|199974	371.9408	CYP4Z1|199974	464.4423
CYP4Z2P|163720	3856.2821	CYP4Z2P|163720	92.3159
CYP51A1|1595	4389.4964	CYP51A1|1595	1310.3139999999999
CYP7B1|9420	47.0133	CYP7B1|9420	417.9265
CYR61|3491	1990.9246	CYR61|3491	1651.3105
CYS1|192668	145.2057	CYS1|192668	276.59
CYSLTR1|10800	9.2241	CYSLTR1|10800	86.5909
lowly_expressed	lowly_expressed	CYSLTR2|57105	14.3126
CYTH1|9267	559.3989	CYTH1|9267	579.6583
CYTH2|9266	1004.2401	CYTH2|9266	658.0195
CYTH3|9265	455.5531	CYTH3|9265	1596.9228
CYTH4|27128	94.6217	CYTH4|27128	264.4244
CYTIP|9595	63.6763	CYTIP|9595	162.8053
lowly_expressed	lowly_expressed	CYTL1|54360	93.3894
CYTSA|23384	2561.0355	CYTSA|23384	2083.5495
CYTSB|92521	509.1125	CYTSB|92521	331.6934
CYYR1|116159	132.4109	CYYR1|116159	1592.9869
D2HGDH|728294	282.3774	D2HGDH|728294	117.7207
lowly_expressed	lowly_expressed	D4S234E|27065	397.8889
DAAM1|23002	1219.3707	DAAM1|23002	942.4814
DAAM2|23500	168.2928	DAAM2|23500	890.8561
DAB2IP|153090	1463.6614	DAB2IP|153090	2202.3437
DAB2|1601	1051.8485	DAB2|1601	4664.1023
DACH1|1602	1328.2749	DACH1|1602	375.7044
DACT1|51339	360.0387	DACT1|51339	369.2638
lowly_expressed	lowly_expressed	DACT2|168002	126.3083
DACT3|147906	85.3976	DACT3|147906	173.5397
DAD1|1603	2432.1952	DAD1|1603	3321.9429
DAG1|1605	6449.1557	DAG1|1605	4907.4157
DAGLA|747	103.8459	lowly_expressed	lowly_expressed
DAGLB|221955	338.0198	lowly_expressed	lowly_expressed
DAK|26007	1030.7223	lowly_expressed	lowly_expressed
DALRD3|55152	2827.0803	DALRD3|55152	627.0436
DAP3|7818	2537.8264	DAP3|7818	2109.6699
DAPK1|1612	201.7407	lowly_expressed	lowly_expressed
DAPK2|23604	21.4238	DAPK2|23604	348.1528
DAPK3|1613	1058.9898	DAPK3|1613	323.8215
lowly_expressed	lowly_expressed	DAPL1|92196	61.544
DAPP1|27071	272.2607	lowly_expressed	lowly_expressed
DAP|1611	4226.14	DAP|1611	4032.9189
lowly_expressed	lowly_expressed	DARC|2532	2158.3326
DARS2|55157	961.095	DARS2|55157	465.1579
DARS|1615	1662.4265	DARS|1615	2236.6938
DAXX|1616	887.8969999999999	DAXX|1616	1068.0741
DAZAP1|26528	1020.308	lowly_expressed	lowly_expressed
DAZAP2|9802	9633.5639	DAZAP2|9802	8728.151
lowly_expressed	lowly_expressed	DBC1|1620	281.5994
DBF4B|80174	68.1396	DBF4B|80174	106.6285
DBF4|10926	407.05199999999996	DBF4|10926	134.53799999999998
DBH|1621	15.1752	lowly_expressed	lowly_expressed
DBI|1622	6837.1643	DBI|1622	2351.9098
DBN1|1627	1010.7863	DBN1|1627	1732.892
DBNDD1|79007	1798.4081	DBNDD1|79007	182.1272
DBNDD2|55861	125.713	DBNDD2|55861	1036.0963
DBNL|28988	1646.6563	lowly_expressed	lowly_expressed
DBP|1628	215.1186	DBP|1628	460.85699999999997
DBR1|51163	498.6982	DBR1|51163	440.4687
DBT|1629	795.0606	DBT|1629	1079.1663
lowly_expressed	lowly_expressed	DBX2|440097	15.0282
DCAF10|79269	1678.4944	DCAF10|79269	1425.8878
DCAF11|80344	2013.5119	lowly_expressed	lowly_expressed
DCAF12|25853	2419.9955	DCAF12|25853	1591.9134
DCAF13|25879	1218.8529	DCAF13|25879	712.6111
DCAF15|90379	319.274	DCAF15|90379	257.2681
DCAF16|54876	759.3543	DCAF16|54876	1192.9511
DCAF17|80067	735.2525	DCAF17|80067	550.6754
DCAF4L1|285429	7.7364	DCAF4L1|285429	7.1563
DCAF4|26094	263.3341	DCAF4|26094	329.1887
DCAF5|8816	1823.105	DCAF5|8816	1778.6922
DCAF6|55827	1414.8628	DCAF6|55827	2129.3497
DCAF7|10238	4880.7558	DCAF7|10238	2956.2573
DCAF8|50717	1629.9725	lowly_expressed	lowly_expressed
DCAKD|79877	319.5715	DCAKD|79877	1122.8196
DCBLD1|285761	373.7261	DCBLD1|285761	186.0632
DCBLD2|131566	371.3457	DCBLD2|131566	1246.2653
DCDC2|51473	54.3301	DCDC2|51473	520.6369
lowly_expressed	lowly_expressed	DCD|117159	10.0188
DCHS1|8642	694.7854	DCHS1|8642	1499.5975
DCHS2|54798	14.8776	lowly_expressed	lowly_expressed
DCI|1632	360.0387	DCI|1632	384.6498
DCK|1633	571.8962	DCK|1633	474.1032
DCLK1|9201	354.9803	DCLK1|9201	3044.9951
DCLK2|166614	45.8231	lowly_expressed	lowly_expressed
DCLRE1A|9937	332.3663	lowly_expressed	lowly_expressed
DCLRE1B|64858	235.6617	DCLRE1B|64858	222.918
DCLRE1C|64421	199.3603	DCLRE1C|64421	371.0529
DCN|1634	9485.9778	lowly_expressed	lowly_expressed
DCP1A|55802	752.2130000000001	DCP1A|55802	1147.8665
DCP1B|196513	154.7274	DCP1B|196513	484.12199999999996
DCP2|167227	1218.1805	DCP2|167227	1432.6863
DCPS|28960	397.8279	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	DCST2|127579	15.0282
DCTD|1635	1268.7644	DCTD|1635	2047.7681
DCTN1|1639	3777.0825	DCTN1|1639	3327.6536
DCTN2|10540	2003.1243	DCTN2|10540	2707.5767
DCTN3|11258	1112.5493	DCTN3|11258	870.2031
DCTN4|51164	1767.4626	DCTN4|51164	2725.4674
DCTN5|84516	1442.8327	DCTN5|84516	1431.6128
DCTN6|10671	235.3641	DCTN6|10671	658.3773
DCTPP1|79077	1050.0543	DCTPP1|79077	466.2313
lowly_expressed	lowly_expressed	DCT|1638	246.1759
DCUN1D1|54165	1135.7584	lowly_expressed	lowly_expressed
DCUN1D2|55208	234.1739	DCUN1D2|55208	195.3663
DCUN1D3|123879	134.1962	DCUN1D3|123879	194.6507
DCUN1D4|23142	762.3298	lowly_expressed	lowly_expressed
DCUN1D5|84259	798.6313	DCUN1D5|84259	271.5806
DCXR|51181	1453.5446	DCXR|51181	500.5814
lowly_expressed	lowly_expressed	DCX|1641	67.6268
DDA1|79016	447.5192	DDA1|79016	401.8249
DDAH1|23576	1355.9473	DDAH1|23576	1414.7956
DDAH2|23564	332.3663	DDAH2|23564	1072.3678
DDB1|1642	10094.473	lowly_expressed	lowly_expressed
DDB2|1643	1015.2496	DDB2|1643	667.6805
DDHD1|80821	389.1988	DDHD1|80821	427.5874
DDHD2|23259	358.5509	DDHD2|23259	1416.2269
DDI2|84301	182.5515	DDI2|84301	129.1815
DDIT3|1649	315.3463	DDIT3|1649	278.5437
lowly_expressed	lowly_expressed	DDIT4L|115265	104.8394
DDIT4|54541	4313.0254	DDIT4|54541	1050.1834
DDOST|1650	6953.805	DDOST|1650	4576.7958
DDO|8528	6.5462	DDO|8528	121.6567
DDR1|780	9643.6807	DDR1|780	3721.6209
DDR2|4921	273.1533	DDR2|4921	1435.191
DDRGK1|65992	1341.6648	DDRGK1|65992	326.3261
DDTL|100037417	546.5328	DDTL|100037417	99.5331
DDT|1652	2314.9327	DDT|1652	478.9015
DDX10|1662	539.1654	lowly_expressed	lowly_expressed
DDX11L2|84771	60.7007	DDX11L2|84771	44.0111
DDX11|1663	294.8747	lowly_expressed	lowly_expressed
DDX12|440081	31.5406	DDX12|440081	24.3313
DDX17|10521	10563.7135	DDX17|10521	12965.0237
DDX18|8886	3016.2909999999997	DDX18|8886	2597.3701
DDX19A|55308	1020.9031	DDX19A|55308	958.558
DDX19B|11269	1058.3501	DDX19B|11269	724.2329
DDX1|1653	2661.6083	DDX1|1653	2828.5178
DDX20|11218	452.5775	DDX20|11218	519.9034
DDX21|9188	1161.3479	DDX21|9188	2177.6545
DDX23|9416	4388.9013	DDX23|9416	1769.0312
DDX24|57062	2644.3502	DDX24|57062	3646.8378
DDX26B|203522	136.5767	DDX26B|203522	401.8249
DDX27|55661	1737.4098	DDX27|55661	718.1322
DDX28|55794	219.2963	DDX28|55794	215.0461
DDX31|64794	331.1761	lowly_expressed	lowly_expressed
DDX39|10212	1056.0143	DDX39|10212	235.4415
DDX3X|1654	11501.8969	lowly_expressed	lowly_expressed
DDX41|51428	1176.8207	DDX41|51428	727.7932
DDX42|11325	4264.2267	DDX42|11325	3406.0292
lowly_expressed	lowly_expressed	DDX43|55510	5.0094
DDX46|9879	1825.4854	DDX46|9879	1317.1124
DDX47|51202	680.5029	DDX47|51202	1163.2525
DDX49|54555	865.5806	DDX49|54555	427.5874
DDX50|79009	496.9129	DDX50|79009	1381.5189
DDX51|317781	351.1121	DDX51|317781	329.9043
DDX52|11056	498.4007	DDX52|11056	597.9068
DDX54|79039	1366.2427	DDX54|79039	667.6161
DDX55|57696	558.5063	DDX55|57696	305.9308
DDX56|54606	1348.8061	DDX56|54606	1049.4678
DDX58|23586	1219.9658	DDX58|23586	759.9964
DDX59|83479	631.7042	DDX59|83479	355.6669
DDX5|1655	23135.3121	lowly_expressed	lowly_expressed
DDX60L|91351	336.8296	DDX60L|91351	680.5618
DDX60|55601	427.2856	DDX60|55601	894.8922
DDX6|1656	5503.831	DDX6|1656	5442.7051
DEAF1|10522	1027.4492	DEAF1|10522	431.1656
DECR1|1666	845.0495	lowly_expressed	lowly_expressed
DECR2|26063	356.1705	DECR2|26063	186.7788
DEDD2|162989	493.0447	DEDD2|162989	391.4483
DEDD|9191	788.3806	DEDD|9191	924.9915
DEF6|50619	214.833	DEF6|50619	149.924
DEF8|54849	476.0842	DEF8|54849	545.3082
DEFB132|400830	8.0339	DEFB132|400830	15.7438
DEFB1|1672	59.8081	DEFB1|1672	270.1494
DEGS1|8560	1565.7219	DEGS1|8560	2244.2079
DEGS2|123099	1724.0199	DEGS2|123099	160.3006
DEK|7913	1900.7662	DEK|7913	3137.3109999999997
DEM1|64789	156.8102	DEM1|64789	147.0615
DENND1A|57706	750.4277	lowly_expressed	lowly_expressed
DENND1B|163486	185.6728	DENND1B|163486	163.8787
DENND1C|79958	79.4466	DENND1C|79958	66.9112
DENND2A|27147	16.3654	DENND2A|27147	554.2535
DENND2C|163259	30.27	DENND2C|163259	133.7901
DENND2D|79961	909.0233	DENND2D|79961	625.1006
DENND3|22898	309.1572	DENND3|22898	353.1622
DENND4A|10260	774.5265	DENND4A|10260	764.5085
DENND4B|9909	377.2878	DENND4B|9909	624.6963
DENND4C|55667	2224.801	lowly_expressed	lowly_expressed
DENND5A|23258	1219.6682	DENND5A|23258	2150.8185
DENND5B|160518	332.9614	lowly_expressed	lowly_expressed
DENR|8562	3189.4666	DENR|8562	1582.9681
DEPDC1B|55789	187.4582	DEPDC1B|55789	9.661
DEPDC1|55635	339.8051	lowly_expressed	lowly_expressed
DEPDC4|120863	22.0189	lowly_expressed	lowly_expressed
DEPDC5|9681	543.6287	DEPDC5|9681	245.1024
DEPDC6|64798	532.3217	DEPDC6|64798	1208.6949
DEPDC7|91614	21.1262	DEPDC7|91614	20.0376
DERA|51071	338.6149	DERA|51071	564.9879
DERL1|79139	3447.1472	DERL1|79139	2270.3283
DERL2|51009	582.6080000000001	DERL2|51009	607.9256
DERL3|91319	68.1396	DERL3|91319	216.8351
lowly_expressed	lowly_expressed	DES|1674	184.6319
DET1|55070	196.6823	DET1|55070	227.2117
DEXI|28955	322.8446	DEXI|28955	592.5396
DFFA|1676	408.5398	lowly_expressed	lowly_expressed
DFFB|1677	57.1301	DFFB|1677	111.9957
DFNA5|1687	131.5183	DFNA5|1687	620.8069
DFNB31|25861	262.1439	DFNB31|25861	133.8223
lowly_expressed	lowly_expressed	DFNB59|494513	50.8096
DGAT1|8694	1411.7652	lowly_expressed	lowly_expressed
DGAT2|84649	107.1189	DGAT2|84649	1040.8802
DGCR11|25786	50.2864	DGCR11|25786	21.4688
DGCR14|8220	457.6359	DGCR14|8220	205.7429
DGCR2|9993	6531.2802	lowly_expressed	lowly_expressed
DGCR5|26220	16.9605	DGCR5|26220	10.7344
DGCR6L|85359	1309.2316	DGCR6L|85359	337.0606
DGCR6|8214	1063.4531	DGCR6|8214	278.0213
DGCR8|54487	1024.4737	DGCR8|54487	664.818
DGCR9|25787	13.0923	lowly_expressed	lowly_expressed
DGKA|1606	269.2851	DGKA|1606	527.4175
lowly_expressed	lowly_expressed	DGKB|1607	7.8719
DGKD|8527	1556.4978	lowly_expressed	lowly_expressed
DGKE|8526	911.7013	DGKE|8526	258.6993
DGKG|1608	32.7308	lowly_expressed	lowly_expressed
DGKH|160851	232.9837	DGKH|160851	76.2143
DGKI|9162	25.5895	DGKI|9162	91.6003
DGKQ|1609	277.6166	DGKQ|1609	136.6849
DGKZ|8525	948.8953	DGKZ|8525	308.4355
DGUOK|1716	918.545	DGUOK|1716	724.9307
DHCR24|1718	16551.365	lowly_expressed	lowly_expressed
DHCR7|1717	7611.6938	DHCR7|1717	621.5225
DHDDS|79947	1198.2444	DHDDS|79947	804.7231
lowly_expressed	lowly_expressed	DHDPSL|112817	22.2918
DHFRL1|200895	482.3328	DHFRL1|200895	372.1263
DHFR|1719	669.1899	DHFR|1719	258.2986
DHODH|1723	269.5827	DHODH|1723	93.3894
DHPS|1725	795.9533	lowly_expressed	lowly_expressed
DHRS11|79154	80.0417	DHRS11|79154	196.4398
DHRS12|79758	249.6467	DHRS12|79758	390.7326
DHRS13|147015	305.3812	DHRS13|147015	94.5022
DHRS1|115817	281.4848	DHRS1|115817	517.0409
DHRS2|10202	122.2941	DHRS2|10202	42.222
DHRS3|9249	285.6505	DHRS3|9249	2347.2583
DHRS4L1|728635	10.4143	DHRS4L1|728635	13.9547
DHRS4L2|317749	182.4593	DHRS4L2|317749	289.5966
DHRS4|10901	447.0788	DHRS4|10901	500.2487
DHRS7B|25979	536.4874	DHRS7B|25979	573.2176
DHRS7|51635	1373.5029	DHRS7|51635	1631.6307
lowly_expressed	lowly_expressed	DHRS9|10170	101.9769
DHRSX|207063	537.0319	DHRSX|207063	331.6934
DHTKD1|55526	2223.6108	DHTKD1|55526	593.9708
DHX15|1665	3820.2782	lowly_expressed	lowly_expressed
DHX16|8449	639.7382	DHX16|8449	556.4004
DHX29|54505	1390.1659	DHX29|54505	1083.1022
DHX30|22907	2150.7104	DHX30|22907	969.6753
DHX32|55760	913.8347	DHX32|55760	1012.0225
DHX33|56919	399.3156	DHX33|56919	429.3765
DHX34|9704	350.517	DHX34|9704	215.0461
DHX35|60625	266.9047	lowly_expressed	lowly_expressed
DHX36|170506	1713.0105	lowly_expressed	lowly_expressed
DHX37|57647	611.7682	lowly_expressed	lowly_expressed
DHX38|9785	1332.1431	lowly_expressed	lowly_expressed
DHX40|79665	4769.7687	DHX40|79665	2096.4308
DHX57|90957	452.8751	DHX57|90957	728.8666
DHX58|79132	160.976	DHX58|79132	222.918
DHX8|1659	627.2409	lowly_expressed	lowly_expressed
DHX9|1660	6533.3631	lowly_expressed	lowly_expressed
DIABLO|56616	1486.32	DIABLO|56616	782.5387
DIAPH1|1729	3000.2232	DIAPH1|1729	3798.5509
DIAPH2|1730	45.5256	DIAPH2|1730	404.6874
DIAPH3|81624	279.1044	DIAPH3|81624	38.2861
DICER1|23405	1356.2449	DICER1|23405	2639.2343
DIDO1|11083	2700.2901	lowly_expressed	lowly_expressed
DIMT1L|27292	254.1099	DIMT1L|27292	640.8444
lowly_expressed	lowly_expressed	DIO1|1733	13.2391
DIO2|1734	576.6569999999999	DIO2|1734	503.0861
lowly_expressed	lowly_expressed	DIO3|1735	23.6157
DIP2A|23181	753.7008	DIP2A|23181	699.5259
DIP2B|57609	2240.8689	lowly_expressed	lowly_expressed
DIP2C|22982	685.2637	lowly_expressed	lowly_expressed
DIRAS1|148252	27.0773	DIRAS1|148252	134.8958
lowly_expressed	lowly_expressed	DIRAS2|54769	27.1938
DIRAS3|9077	47.3109	DIRAS3|9077	224.707
DIRC2|84925	615.2704	DIRC2|84925	396.4791
DIRC3|729582	8.3315	DIRC3|729582	30.772
DIS3L2|129563	372.8334	DIS3L2|129563	345.2903
DIS3L|115752	923.3058	lowly_expressed	lowly_expressed
DIS3|22894	1563.3981	DIS3|22894	1359.517
DISC1|27185	81.2319	lowly_expressed	lowly_expressed
DISP1|84976	406.1593	lowly_expressed	lowly_expressed
DISP2|85455	15.4727	DISP2|85455	8.2297
DIXDC1|85458	821.2453	DIXDC1|85458	2464.6212
DKC1|1736	1707.0594	DKC1|1736	1251.2747
DKFZP586I1420|222161	337.7222	DKFZP586I1420|222161	229.0008
DKFZP686I15217|401232	35.7063	DKFZP686I15217|401232	85.5175
DKFZp686O24166|374383	32.7308	DKFZp686O24166|374383	21.8266
DKFZp761E198|91056	369.8579	DKFZp761E198|91056	239.3774
DKK1|22943	7.1413	DKK1|22943	37.2126
DKK2|27123	275.2362	DKK2|27123	206.1007
DKK3|27122	1244.0675	DKK3|27122	6047.7681
DLAT|1737	940.2663	DLAT|1737	901.6871
DLC1|10395	510.0052	DLC1|10395	1482.7802
DLD|1738	2120.0625	DLD|1738	1800.161
lowly_expressed	lowly_expressed	DLEC1|9940	9.661
DLEU1|10301	119.9137	DLEU1|10301	72.4823
DLEU2L|79469	5.0584	DLEU2L|79469	8.2297
DLEU2|8847	51.1017	DLEU2|8847	30.271
lowly_expressed	lowly_expressed	DLEU7|220107	6.7985
DLG1|1739	1212.518	DLG1|1739	1851.6862
DLG2|1740	72.6028	lowly_expressed	lowly_expressed
DLG3|1741	3026.7053	DLG3|1741	1009.3926
DLG4|1742	147.8926	DLG4|1742	213.9726
DLG5|9231	1472.2904	DLG5|9231	2084.2651
lowly_expressed	lowly_expressed	DLGAP1|9229	24.6891
lowly_expressed	lowly_expressed	DLGAP2|9228	28.2673
DLGAP3|58512	90.7536	lowly_expressed	lowly_expressed
DLGAP4|22839	3108.5323	DLGAP4|22839	1925.7536
DLGAP5|9787	436.5097	DLGAP5|9787	30.4142
DLK1|8788	8.3315	DLK1|8788	9.661
lowly_expressed	lowly_expressed	DLK2|65989	94.105
DLL1|28514	38.9794	DLL1|28514	93.0316
DLL3|10683	37.1941	lowly_expressed	lowly_expressed
DLL4|54567	260.6561	DLL4|54567	254.7634
DLST|1743	1803.764	DLST|1743	2732.6237
DLX1|1745	5.9511	lowly_expressed	lowly_expressed
DLX3|1747	17.5556	DLX3|1747	30.4142
DLX4|1748	43.7402	lowly_expressed	lowly_expressed
DLX5|1749	33.921	DLX5|1749	7.1563
DMAP1|55929	316.2984	DMAP1|55929	419.7155
DMBT1|1755	10.7119	DMBT1|1755	71.5628
DMBX1|127343	23.8042	lowly_expressed	lowly_expressed
DMC1|11144	13.985	lowly_expressed	lowly_expressed
DMD|1756	109.4994	lowly_expressed	lowly_expressed
DMGDH|29958	15.1752	DMGDH|29958	98.7566
DMKN|93099	128.8403	DMKN|93099	408.2655
DMPK|1760	707.5802	DMPK|1760	215.0461
DMRT2|10655	7.4388	DMRT2|10655	117.3629
lowly_expressed	lowly_expressed	DMRT3|58524	63.333
lowly_expressed	lowly_expressed	DMRTA1|63951	29.3407
lowly_expressed	lowly_expressed	DMRTC1B|728656	35.7814
DMRTC2|63946	36.3014	lowly_expressed	lowly_expressed
DMTF1|9988	625.1789	DMTF1|9988	1134.9852
DMWD|1762	390.9842	DMWD|1762	288.0401
DMXL1|1657	1037.2685	lowly_expressed	lowly_expressed
DMXL2|23312	469.538	lowly_expressed	lowly_expressed
DNA2|1763	140.1473	lowly_expressed	lowly_expressed
DNAH10|196385	41.9549	lowly_expressed	lowly_expressed
DNAH12|201625	7.1413	DNAH12|201625	5.725
DNAH14|127602	165.1417	DNAH14|127602	47.2314
DNAH17|8632	8.0339	lowly_expressed	lowly_expressed
DNAH1|25981	69.0322	DNAH1|25981	200.7335
DNAH2|146754	14.2825	lowly_expressed	lowly_expressed
DNAH5|1767	138.9571	DNAH5|1767	143.8411
DNAH6|1768	38.0867	lowly_expressed	lowly_expressed
DNAH7|56171	35.4088	lowly_expressed	lowly_expressed
DNAI1|27019	9.8192	lowly_expressed	lowly_expressed
DNAJA1|3301	9389.8683	lowly_expressed	lowly_expressed
DNAJA2|10294	1538.0495	DNAJA2|10294	1733.2498
DNAJA3|9093	1160.1577	DNAJA3|9093	672.6899
DNAJA4|55466	2802.6482	DNAJA4|55466	736.0229
DNAJB11|51726	1252.9941	DNAJB11|51726	774.309
DNAJB12|54788	781.0757	DNAJB12|54788	995.7957
DNAJB14|79982	495.4251	DNAJB14|79982	427.9453
DNAJB1|3337	3455.7762	DNAJB1|3337	2931.5681
DNAJB2|3300	2300.6769	DNAJB2|3300	1175.4182
DNAJB4|11080	361.2289	DNAJB4|11080	718.49
DNAJB5|25822	271.0704	lowly_expressed	lowly_expressed
DNAJB6|10049	3484.3413	DNAJB6|10049	1969.0491
DNAJB9|4189	690.3221	DNAJB9|4189	1063.0647
DNAJC10|54431	3665.8484	lowly_expressed	lowly_expressed
DNAJC11|55735	981.7065	DNAJC11|55735	805.3994
DNAJC12|56521	134.1962	DNAJC12|56521	173.5397
DNAJC13|23317	2656.5499	lowly_expressed	lowly_expressed
DNAJC14|85406	1964.8709	lowly_expressed	lowly_expressed
DNAJC15|29103	796.5484	DNAJC15|29103	642.2757
DNAJC16|23341	690.0245	DNAJC16|23341	869.1296
DNAJC17|55192	229.1155	DNAJC17|55192	158.1537
DNAJC18|202052	54.7497	DNAJC18|202052	388.2279
DNAJC19|131118	411.5153	DNAJC19|131118	451.9188
DNAJC1|64215	1449.974	DNAJC1|64215	514.894
DNAJC21|134218	1598.4527	lowly_expressed	lowly_expressed
DNAJC22|79962	540.9507	DNAJC22|79962	23.6157
DNAJC24|120526	330.6226	lowly_expressed	lowly_expressed
DNAJC25|548645	170.1971	DNAJC25|548645	209.321
DNAJC27|51277	80.9343	DNAJC27|51277	240.4508
DNAJC28|54943	31.243000000000002	DNAJC28|54943	42.222
DNAJC2|27000	617.27	lowly_expressed	lowly_expressed
DNAJC30|84277	432.0464	DNAJC30|84277	317.02299999999997
DNAJC3|5611	4110.0945	DNAJC3|5611	3072.5467
DNAJC4|3338	414.833	DNAJC4|3338	503.6014
DNAJC5B|85479	10.7119	lowly_expressed	lowly_expressed
DNAJC5|80331	1982.8907	DNAJC5|80331	1501.3865
DNAJC6|9829	87.4805	DNAJC6|9829	74.7831
DNAJC7|7266	989.7939	lowly_expressed	lowly_expressed
DNAJC8|22826	2104.2922	DNAJC8|22826	2272.833
DNAJC9|23234	678.7175	lowly_expressed	lowly_expressed
DNAL1|83544	370.7506	lowly_expressed	lowly_expressed
DNAL4|10126	919.1401	DNAL4|10126	304.1417
lowly_expressed	lowly_expressed	DNALI1|7802	271.2228
DNASE1L1|1774	334.3926	DNASE1L1|1774	375.5076
lowly_expressed	lowly_expressed	DNASE1L3|1776	128.813
DNASE1|1773	71.7102	DNASE1|1773	36.497
DNASE2B|58511	5.0584	lowly_expressed	lowly_expressed
DNASE2|1777	2031.0942	DNASE2|1777	849.8077
DND1|373863	52.8394	DND1|373863	32.4322
