gene_id	TCGA-BH-A0DQ-01A-11R-A084-07	gene_id	TCGA-BH-A0DQ-11A-12R-A089-07
EP400NL|347918	91.5407	EP400NL|347918	96.3226
EP400|57634	1549.244	EP400|57634	1894.2482
EPAS1|2034	3747.4459	EPAS1|2034	6502.0672
EPB41L1|2036	2846.7511	EPB41L1|2036	1430.0428
EPB41L2|2037	1560.6866	EPB41L2|2037	2357.8734
EPB41L3|23136	1231.3036	EPB41L3|23136	1399.5793
EPB41L4A|64097	591.745	EPB41L4A|64097	819.6127
EPB41L4B|54566	299.9591	EPB41L4B|54566	921.4477
EPB41L5|57669	728.6473	EPB41L5|57669	761.8771
EPB41|2035	597.5562	EPB41|2035	1429.1347
EPB42|2038	5.3126	lowly_expressed	lowly_expressed
EPB49|2039	581.5284	EPB49|2039	514.1075
EPC1|80314	454.434	EPC1|80314	909.8426
EPC2|26122	584.7977	EPC2|26122	1038.3695
EPCAM|4072	4269.3094	EPCAM|4072	4514.1075
EPDR1|54749	368.6146	EPDR1|54749	351.9257
EPHA10|284656	44.5443	EPHA10|284656	63.248000000000005
EPHA1|2041	293.0119	EPHA1|2041	417.7849
EPHA2|1969	267.26599999999996	EPHA2|1969	428.8097
EPHA3|2042	138.537	EPHA3|2042	48.1613
EPHA4|2043	206.7838	EPHA4|2043	406.76
EPHA7|2045	10.2166	EPHA7|2045	46.1304
EPHA8|2046	64.9775	EPHA8|2046	7.8335
EPHB1|2047	57.2129	EPHB1|2047	420.39599999999996
EPHB2|2048	209.6445	EPHB2|2048	132.5887
EPHB3|2049	1030.6498	EPHB3|2049	1956.6258
EPHB4|2050	2223.1304	EPHB4|2050	2528.4688
EPHB6|2051	55.1696	EPHB6|2051	234.7139
EPHX1|2052	4087.454	EPHX1|2052	1974.6138
EPHX2|2053	325.2963	EPHX2|2053	968.4485
EPHX3|79852	5.7213	EPHX3|79852	9.5742
EPHX4|253152	39.2317	EPHX4|253152	14.2163
EPM2AIP1|9852	837.7605	EPM2AIP1|9852	1539.7113
EPM2A|7957	114.4258	EPM2A|7957	210.6332
EPN1|29924	1863.0977	EPN1|29924	1350.8377
EPN2|22905	1084.1847	EPN2|22905	1108.2904
EPN3|55040	587.2497	EPN3|55040	384.0865
EPOR|2057	64.9775	EPOR|2057	73.8
EPPK1|83481	894.9734	EPPK1|83481	368.1729
EPR1|8475	217.8504	EPR1|8475	24.4201
EPRS|2058	3856.5591	EPRS|2058	3433.6694
EPS15L1|58513	1264.4054	EPS15L1|58513	756.0746
EPS15|2060	1599.1009	EPS15|2060	2030.6085
EPS8L1|54869	705.7622	EPS8L1|54869	525.4225
EPS8L2|64787	1129.1377	EPS8L2|64787	1197.9401
EPS8|2059	1105.8439	EPS8|2059	1468.92
EPSTI1|94240	231.7123	EPSTI1|94240	59.1862
EPT1|85465	1136.4937	EPT1|85465	1311.0757
EPYC|1833	26.9718	lowly_expressed	lowly_expressed
ERAL1|26284	975.4802	ERAL1|26284	744.1793
ERAP1|51752	1111.3813	ERAP1|51752	1820.5556
ERAP2|64167	1977.9322	ERAP2|64167	1780.5179
ERBB2IP|55914	2313.8537	ERBB2IP|55914	2845.8693
ERBB2|2064	4361.2587	ERBB2|2064	6354.1017
ERBB3|2065	10558.2346	ERBB3|2065	7430.478
ERBB4|2066	532.8974	ERBB4|2066	1955.1752
ERC1|23085	1048.2223	ERC1|23085	1893.3778
lowly_expressed	lowly_expressed	ERC2|26059	12.7656
ERCC1|2067	764.2011	ERCC1|2067	902.8563
ERCC2|2068	345.7295	ERCC2|2068	338.2897
ERCC3|2071	933.7965	ERCC3|2071	1012.2579
ERCC4|2072	456.88599999999997	ERCC4|2072	410.8218
ERCC5|2073	787.4949	ERCC5|2073	1571.0452
ERCC6L|54821	135.6763	ERCC6L|54821	31.624000000000002
ERCC6|2074	311.7818	ERCC6|2074	566.2116
ERCC8|1161	129.5464	ERCC8|1161	174.9474
lowly_expressed	lowly_expressed	EREG|2069	128.2367
ERF|2077	909.6853	ERF|2077	686.1536
ERGIC1|57222	5794.4422	ERGIC1|57222	5654.0219
ERGIC2|51290	790.7642	ERGIC2|51290	678.3202
ERGIC3|51614	5692.2763	ERGIC3|51614	4682.0918
ERG|2078	699.6322	ERG|2078	687.8944
ERH|2079	2144.6669	ERH|2079	1402.1905
ERI1|90459	389.8651	ERI1|90459	417.4947
ERI2|112479	448.6718	ERI2|112479	443.5309
ERI3|79033	824.6833	ERI3|79033	631.6095
ERICH1|157697	205.9665	ERICH1|157697	223.68900000000002
ERLEC1|27248	1449.1214	ERLEC1|27248	1967.0704
ERLIN1|10613	1021.2505	ERLIN1|10613	1454.9938
ERLIN2|11160	1731.0993	ERLIN2|11160	3406.9776
ERMAP|114625	442.9914	ERMAP|114625	522.8113
ERMN|57471	35.9624	ERMN|57471	6.672999999999999
ERMP1|79956	2454.1357	ERMP1|79956	1918.2505
ERN1|2081	118.5125	ERN1|2081	810.6187
ERO1LB|56605	275.848	ERO1LB|56605	920.2872
ERO1L|30001	664.8958	ERO1L|30001	614.2018
ERP27|121506	53.9436	ERP27|121506	49.611999999999995
ERP29|10961	4380.0572	ERP29|10961	3773.4097
ERP44|23071	1397.2211	ERP44|23071	1469.7904
ERRFI1|54206	1068.6555	ERRFI1|54206	3359.6867
ERVFRDE1|405754	5.3126	ERVFRDE1|405754	8.7039
ESAM|90952	1447.0781	ESAM|90952	603.7572
ESCO1|114799	445.4434	ESCO1|114799	642.0541
ESCO2|157570	147.1189	ESCO2|157570	23.7905
ESD|2098	1583.9804	ESD|2098	2200.9139
ESF1|51575	325.2963	ESF1|51575	463.335
ESM1|11082	334.2869	ESM1|11082	41.7785
ESPL1|9700	280.7519	ESPL1|9700	45.8403
ESPNL|339768	8.1733	ESPNL|339768	21.4695
ESPN|83715	762.9751	ESPN|83715	173.7869
ESR1|2099	6064.5689	ESR1|2099	4365.5618
ESR2|2100	5.7213	ESR2|2100	12.1854
ESRP1|54845	1985.2881	ESRP1|54845	2192.2101
ESRP2|80004	1377.1966	ESRP2|80004	1141.6552
ESRRA|2101	554.1479	ESRRA|2101	418.3651
ESRRB|2103	5.7213	ESRRB|2103	5.2223
ESRRG|2104	27.3805	ESRRG|2104	302.3138
ESYT1|23344	5086.228	ESYT1|23344	3384.0574
ESYT2|57488	3076.4201	ESYT2|57488	3490.2444
ESYT3|83850	6.13	ESYT3|83850	33.6549
ETAA1|54465	299.5505	ETAA1|54465	461.8844
ETF1|2107	2465.4679	ETF1|2107	2842.6779
ETFA|2108	1389.0478	ETFA|2108	1081.0184
ETFB|2109	1308.5411	ETFB|2109	707.9133
ETFDH|2110	363.2325	ETFDH|2110	434.9024
ETHE1|23474	472.4152	ETHE1|23474	380.0682
ETNK1|55500	819.7793	ETNK1|55500	1863.7847
ETNK2|55224	2618.7168	ETNK2|55224	1186.6251
ETS1|2113	3182.264	ETS1|2113	2317.2554
ETS2|2114	997.1394	ETS2|2114	1424.8205
ETV1|2115	630.9767	ETV1|2115	1035.4682
ETV2|2116	8.1733	lowly_expressed	lowly_expressed
ETV3L|440695	5.7213	ETV3L|440695	26.6918
ETV3|2117	137.311	ETV3|2117	412.5626
ETV4|2118	80.5067	ETV4|2118	186.5525
ETV5|2119	411.1157	ETV5|2119	1083.0492
ETV6|2120	1021.2505	ETV6|2120	2351.2004
ETV7|51513	57.2129	ETV7|51513	26.6918
EVC2|132884	128.3204	EVC2|132884	257.9241
EVC|2121	753.5145	EVC|2121	1027.2576
EVI2A|2123	247.6502	EVI2A|2123	119.2428
EVI2B|2124	260.7274	EVI2B|2124	248.3499
EVI5L|115704	467.9199	EVI5L|115704	265.7576
EVI5|7813	511.2383	EVI5|7813	581.9975
EVL|51466	5463.8333	EVL|51466	2765.7939
EVPLL|645027	27.3805	lowly_expressed	lowly_expressed
EVPL|2125	915.4066	EVPL|2125	459.8535
EWSR1|2130	3083.7761	EWSR1|2130	3736.8536
EXD2|55218	667.3478	EXD2|55218	993.1095
EXD3|54932	205.1492	EXD3|54932	157.8298
EXO1|9156	171.6387	EXO1|9156	29.303
EXOC1|55763	822.64	EXOC1|55763	1144.2663
EXOC2|55770	5901.5121	EXOC2|55770	1206.9341
EXOC3L2|90332	86.228	EXOC3L2|90332	23.7905
EXOC3L|283849	73.1508	EXOC3L|283849	57.3555
EXOC3|11336	1071.9248	EXOC3|11336	1269.0215
EXOC4|60412	1366.1626	EXOC4|60412	1800.8269
EXOC5|10640	1405.8029999999999	EXOC5|10640	1381.5914
EXOC6B|23233	127.9117	EXOC6B|23233	266.0477
EXOC6|54536	888.4348	EXOC6|54536	526.0028
EXOC7|23265	2473.159	EXOC7|23265	3421.4840000000004
EXOC8|149371	599.5096	EXOC8|149371	611.5906
EXOG|9941	145.0756	EXOG|9941	132.5887
EXOSC10|5394	1461.7899	EXOSC10|5394	1521.7234
EXOSC1|51013	380.8745	EXOSC1|51013	309.567
EXOSC2|23404	377.6052	EXOSC2|23404	399.7969
EXOSC3|51010	352.6767	EXOSC3|51010	262.5662
EXOSC4|54512	375.9706	EXOSC4|54512	170.5955
EXOSC5|56915	243.1549	EXOSC5|56915	272.4306
EXOSC6|118460	380.8745	EXOSC6|118460	252.1216
EXOSC7|23016	463.4246	EXOSC7|23016	438.0939
EXOSC8|11340	274.2378	EXOSC8|11340	276.1326
EXOSC9|5393	471.3895	EXOSC9|5393	382.5981
EXPH5|23086	111.5652	EXPH5|23086	389.9325
EXT1|2131	866.367	EXT1|2131	935.3739
EXT2|2132	2252.1455	EXT2|2132	2325.6691
EXTL1|2134	74.7855	EXTL1|2134	104.7363
EXTL2|2135	428.2795	EXTL2|2135	588.9606
EXTL3|2137	1032.2844	EXTL3|2137	1082.1789
lowly_expressed	lowly_expressed	EYA1|2138	40.618
EYA2|2139	206.3752	EYA2|2139	506.8543
EYA3|2140	139.763	EYA3|2140	228.331
EYA4|2070	12.6686	lowly_expressed	lowly_expressed
EYS|346007	13.0772	EYS|346007	22.63
EZH1|2145	721.2914	EZH1|2145	1393.7767
EZH2|2146	258.2754	EZH2|2146	117.2119
EZR|7430	7934.2051	EZR|7430	4236.4546
F10|2159	82.5501	F10|2159	100.9647
F11R|50848	4248.4675	F11R|50848	4103.5758
F12|2161	30.6498	F12|2161	33.945
F13A1|2162	2897.8341	F13A1|2162	630.7391
F2RL1|2150	323.6616	F2RL1|2150	259.3748
F2RL2|2151	995.9134	F2RL2|2151	577.0654
F2RL3|9002	113.6085	F2RL3|9002	19.1485
F2R|2149	3562.7299	F2R|2149	1455.8642
F3|2152	270.944	F3|2152	542.8302
F5|2153	31.0584	F5|2153	12.1854
F7|2155	21.2505	F7|2155	29.303
F8A1|8263	226.8083	F8A1|8263	90.5201
F8|2157	582.7544	F8|2157	632.1926
FA2H|79152	209.6445	FA2H|79152	57.4454
FAAH2|158584	252.1455	FAAH2|158584	297.9618
FAAH|2166	409.8897	FAAH|2166	593.6027
FABP3|2170	172.8647	FABP3|2170	49.611999999999995
FABP4|2167	2917.8586	FABP4|2167	1387.1038
FABP5|2171	119.7385	FABP5|2171	38.5871
lowly_expressed	lowly_expressed	FABP7|2173	143.6135
FADD|8772	793.6248	FADD|8772	524.8422
FADS1|3992	343.6861	FADS1|3992	328.7155
FADS2|9415	1255.4148	FADS2|9415	2608.8344
FADS3|3995	428.6882	FADS3|3995	227.1705
FAF1|11124	635.0633	FAF1|11124	862.2616
FAF2|23197	1663.6698	FAF2|23197	1656.3429
FAHD1|81889	775.6436	FAHD1|81889	479.8085
FAHD2A|51011	240.2942	FAHD2A|51011	282.585
FAHD2B|151313	172.8647	FAHD2B|151313	278.2331
FAH|2184	756.4365	FAH|2184	551.5341
FAIM2|23017	76.8288	FAIM2|23017	177.8487
FAIM3|9214	328.8803	FAIM3|9214	192.4247
FAIM|55179	282.7953	FAIM|55179	219.6272
FAM100A|124402	445.8521	FAM100A|124402	257.3439
FAM100B|283991	430.3228	FAM100B|283991	431.711
FAM101A|144347	95.2186	FAM101A|144347	325.2339
FAM101B|359845	1047.405	FAM101B|359845	417.4947
FAM102A|399665	6057.2129	FAM102A|399665	2684.2678
FAM102B|284611	963.2203	FAM102B|284611	1357.5107
FAM103A1|83640	447.4867	FAM103A1|83640	342.9346
FAM104A|84923	957.8913	FAM104A|84923	777.0915
FAM104B|90736	166.7348	FAM104B|90736	239.9362
FAM105A|54491	313.445	FAM105A|54491	286.3567
FAM105B|90268	418.0629	FAM105B|90268	513.2371
lowly_expressed	lowly_expressed	FAM106A|80039	8.1236
FAM106C|100129396	6.9473	FAM106C|100129396	15.6669
FAM107A|11170	181.03799999999998	FAM107A|11170	404.7291
FAM107B|83641	2183.0813	FAM107B|83641	1552.477
FAM108A1|81926	532.8974	FAM108A1|81926	380.6484
FAM108B1|51104	297.9158	FAM108B1|51104	387.6115
FAM108C1|58489	340.8255	FAM108C1|58489	406.4699
FAM109A|144717	534.1234	FAM109A|144717	302.6039
FAM109B|150368	486.7184	FAM109B|150368	373.6854
FAM10A4|145165	208.8271	FAM10A4|145165	483.644
FAM110A|83541	697.5889	FAM110A|83541	368.7532
FAM110B|90362	396.8124	FAM110B|90362	396.0252
FAM110C|642273	17.1639	FAM110C|642273	25.8214
FAM111A|63901	1102.9832	FAM111A|63901	1043.8819
FAM111B|374393	326.9309	FAM111B|374393	76.884
FAM113A|64773	256.6408	FAM113A|64773	470.5882
FAM113B|91523	174.0907	FAM113B|91523	124.46799999999999
FAM114A1|92689	849.6118	FAM114A1|92689	1006.1652
FAM114A2|10827	573.3551	FAM114A2|10827	526.5830000000001
FAM115A|9747	484.6751	FAM115A|9747	693.697
FAM115C|285966	270.3392	FAM115C|285966	550.9422
FAM116A|201627	799.7548	FAM116A|201627	836.4401
FAM116B|414918	91.132	FAM116B|414918	177.2684
FAM117A|81558	521.0462	FAM117A|81558	537.6079
FAM117B|150864	368.20599999999996	FAM117B|150864	669.6163
FAM118A|55007	199.8365	FAM118A|55007	303.7644
FAM118B|79607	255.0061	FAM118B|79607	239.3559
FAM119A|151194	182.6727	FAM119A|151194	145.6444
FAM119B|25895	208.4185	FAM119B|25895	458.4028
FAM120AOS|158293	2147.172	FAM120AOS|158293	1390.6985
FAM120A|23196	6036.7266	FAM120A|23196	4955.5697
FAM120B|84498	832.8566	FAM120B|84498	1260.8979
FAM120C|54954	555.7826	FAM120C|54954	477.5513
FAM122A|116224	511.2383	FAM122A|116224	864.5826
FAM122B|159090	918.2673	FAM122B|159090	758.9758
FAM122C|159091	34.7364	FAM122C|159091	24.3708
FAM123B|139285	196.1586	FAM123B|139285	266.628
FAM124A|220108	18.3899	FAM124A|220108	38.0068
FAM124B|79843	123.8251	FAM124B|79843	70.5012
FAM125A|93343	575.8071	FAM125A|93343	380.6484
FAM125B|89853	260.7274	FAM125B|89853	395.1549
FAM126A|84668	397.6298	FAM126A|84668	1518.2418
FAM126B|285172	350.6334	FAM126B|285172	728.8025
FAM127A|8933	2079.2808	FAM127A|8933	996.0107
FAM127B|26071	990.6007	FAM127B|26071	626.9674
FAM127C|441518	562.3212	FAM127C|441518	397.76599999999996
FAM128A|653784	511.2383	FAM128A|653784	405.5995
FAM128B|80097	1728.2387	FAM128B|80097	909.2623
FAM129A|116496	2275.0306	FAM129A|116496	4316.2399
FAM129B|64855	4423.7842	FAM129B|64855	3886.2697
FAM131A|131408	365.754	FAM131A|131408	287.8074
FAM131B|9715	106.6612	FAM131B|9715	98.3535
lowly_expressed	lowly_expressed	FAM132A|388581	5.2223
lowly_expressed	lowly_expressed	FAM133A|286499	5.8026
FAM133B|257415	108.7045	FAM133B|257415	123.5947
FAM134A|79137	3107.4785	FAM134A|79137	2931.7473
FAM134B|54463	269.3094	FAM134B|54463	551.2439
FAM134C|162427	2434.0008	FAM134C|162427	2307.1009
FAM135A|57579	88.68	FAM135A|57579	302.894
FAM135B|51059	8.1733	FAM135B|51059	6.9631
FAM136A|84908	741.7246	FAM136A|84908	748.5312
FAM13AOS|285512	30.3106	FAM13AOS|285512	76.4749
FAM13A|10144	416.3588	FAM13A|10144	1310.0486
FAM13B|51306	828.7495	FAM13B|51306	1714.5079
FAM13C|220965	138.6678	FAM13C|220965	313.4257
FAM149A|25854	62.9342	FAM149A|25854	75.7235
FAM149B1|317662	373.9273	FAM149B1|317662	641.4739
lowly_expressed	lowly_expressed	FAM150B|285016	35.1055
FAM151B|167555	20.8418	FAM151B|167555	27.8523
FAM154B|283726	25.7458	FAM154B|283726	46.7107
FAM155A|728215	48.2223	FAM155A|728215	29.8832
FAM155B|27112	9.3993	FAM155B|27112	46.1304
FAM156A|29057	365.754	FAM156A|29057	462.1745
lowly_expressed	lowly_expressed	FAM157A|728262	20.0189
FAM158A|51016	160.1962	FAM158A|51016	84.4274
FAM159A|348378	7.3559	lowly_expressed	lowly_expressed
FAM160A1|729830	78.0548	FAM160A1|729830	304.3447
FAM160A2|84067	551.2873	FAM160A2|84067	702.9811
FAM160B1|57700	764.2011	FAM160B1|57700	976.5721
FAM160B2|64760	1406.2117	FAM160B2|64760	994.27
FAM161A|84140	84.1847	FAM161A|84140	101.8351
FAM161B|145483	177.7687	FAM161B|145483	309.712
FAM162A|26355	972.6195	FAM162A|26355	537.3178
FAM162B|221303	30.6498	FAM162B|221303	33.3648
FAM164A|51101	424.1929	FAM164A|51101	452.02
FAM164C|79696	45.3617	FAM164C|79696	62.9579
FAM165B|54065	183.49	FAM165B|54065	302.0236
lowly_expressed	lowly_expressed	FAM166B|730112	9.2841
FAM167A|83648	19.6159	FAM167A|83648	96.9029
FAM167B|84734	98.8966	FAM167B|84734	30.7536
FAM168A|23201	250.1022	FAM168A|23201	411.1119
FAM168B|130074	2304.4544	FAM168B|130074	3734.2424
FAM169A|26049	104.6179	FAM169A|26049	170.5955
FAM171A1|221061	440.9481	FAM171A1|221061	648.1468
FAM171A2|284069	43.727	FAM171A2|284069	22.9201
FAM171B|165215	355.1287	FAM171B|165215	472.0389
FAM172A|83989	425.4189	FAM172A|83989	1004.1343
FAM173A|65990	368.20599999999996	FAM173A|65990	91.6806
FAM173B|134145	192.8893	FAM173B|134145	222.2383
FAM174A|345757	444.6261	FAM174A|345757	299.9927
FAM174B|400451	1024.1112	FAM174B|400451	1242.91
FAM175A|84142	253.5268	FAM175A|84142	379.72
FAM175B|23172	549.244	FAM175B|23172	582.5778
FAM176A|84141	132.8157	FAM176A|84141	91.9707
FAM176B|55194	1412.1904	FAM176B|55194	538.6872
FAM177A1|283635	836.9432	FAM177A1|283635	910.1327
FAM178A|55719	1010.6253	FAM178A|55719	1221.1504
FAM178B|51252	141.3976	FAM178B|51252	5.5124
lowly_expressed	lowly_expressed	FAM179A|165186	5.2223
FAM179B|23116	550.47	FAM179B|23116	926.6701
FAM180A|389558	81.3241	FAM180A|389558	50.7725
FAM180B|399888	16.7552	FAM180B|399888	22.9201
FAM181B|220382	6.5386	FAM181B|220382	27.5622
FAM182B|728882	16.7552	FAM182B|728882	12.7656
FAM183A|440585	14.3032	FAM183A|440585	6.9631
FAM184A|79632	6.9473	FAM184A|79632	117.7921
lowly_expressed	lowly_expressed	FAM184B|27146	20.3409
FAM185A|222234	74.7855	FAM185A|222234	127.3664
FAM186B|84070	8.9906	FAM186B|84070	13.636
FAM188A|80013	516.5509	FAM188A|80013	565.1701
FAM188B|84182	77.6461	FAM188B|84182	172.6235
FAM189A1|23359	15.9379	FAM189A1|23359	6.672999999999999
FAM189A2|9413	100.5313	FAM189A2|9413	976.2819999999999
FAM189B|10712	554.1479	FAM189B|10712	434.6123
FAM18A|780776	11.6387	FAM18A|780776	35.1491
FAM18B2|201158	244.5239	FAM18B2|201158	299.8709
FAM18B|51030	823.8660000000001	FAM18B|51030	970.7696
FAM190A|401145	30.2411	FAM190A|401145	89.0694
FAM190B|54462	1017.1639	FAM190B|54462	1671.1395
FAM192A|80011	1686.1463	FAM192A|80011	1238.8482
FAM193A|8603	625.2554	FAM193A|8603	888.3731
FAM193B|54540	440.9481	FAM193B|54540	645.5356
FAM195A|84331	315.897	FAM195A|84331	149.9964
FAM195B|348262	1215.3658	FAM195B|348262	813.8101
FAM196A|642938	108.7045	FAM196A|642938	15.6669
lowly_expressed	lowly_expressed	FAM196B|100131897	520.7804
FAM198A|729085	296.6898	FAM198A|729085	368.7532
FAM198B|51313	5191.6633	FAM198B|51313	6792.7758
FAM199X|139231	489.1704	FAM199X|139231	681.8017
FAM19A2|338811	11.8512	FAM19A2|338811	22.9201
lowly_expressed	lowly_expressed	FAM19A3|284467	12.7656
FAM19A5|25817	86.6367	FAM19A5|25817	25.5313
FAM200A|221786	248.4675	FAM200A|221786	277.3627
FAM200B|285550	298.7331	FAM200B|285550	473.4895
FAM20A|54757	203.9232	FAM20A|54757	451.7299
FAM20B|9917	1729.4647	FAM20B|9917	2030.8987
FAM20C|56975	903.5554	FAM20C|56975	693.697
FAM21A|387680	544.7487	FAM21A|387680	846.5946
FAM21B|55747	726.1953	FAM21B|55747	773.1921
FAM21C|253725	1101.3486	FAM21C|253725	1654.8923
FAM22A|728118	112.7912	FAM22A|728118	58.3158
FAM22D|728130	145.8929	FAM22D|728130	183.6513
FAM22G|441457	6.13	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	FAM23A|653567	8.1236
FAM24B|196792	7.6338	FAM24B|196792	17.2278
FAM25A|643161	44.4871	lowly_expressed	lowly_expressed
FAM26E|254228	337.9649	FAM26E|254228	112.8599
FAM26F|441168	64.1602	FAM26F|441168	57.4454
lowly_expressed	lowly_expressed	FAM27A|548321	11.8953
lowly_expressed	lowly_expressed	FAM27C|100132948	10.1545
FAM32A|26017	1813.6494	FAM32A|26017	1450.6419
FAM35A|54537	774.0089999999999	FAM35A|54537	935.664
FAM35B2|439965	52.3089	FAM35B2|439965	76.884
FAM35B|414241	209.6445	FAM35B|414241	242.5473
FAM36A|116228	927.8872	FAM36A|116228	1056.3081
FAM38A|9780	1831.275	FAM38A|9780	3208.0133
FAM38B|63895	194.9326	FAM38B|63895	1273.0833
FAM3A|60343	808.7454	FAM3A|60343	514.6877
FAM3B|54097	333.8782	FAM3B|54097	553.8551
FAM3C|10447	1163.0568	FAM3C|10447	1105.099
FAM3D|131177	11.8512	FAM3D|131177	177.8487
FAM40A|85369	565.1819	FAM40A|85369	772.6119
FAM40B|57464	51.9003	FAM40B|57464	17.988
FAM41C|284593	10.2166	FAM41C|284593	19.7287
FAM43A|131583	354.7201	FAM43A|131583	350.185
FAM43B|163933	68.2468	FAM43B|163933	33.945
FAM45A|404636	336.3302	FAM45A|404636	420.1059
FAM45B|55855	148.7536	FAM45B|55855	191.1946
FAM46A|55603	491.6224	FAM46A|55603	1446.5801
FAM46B|115572	304.4544	FAM46B|115572	439.2544
FAM46C|54855	1870.4536	FAM46C|54855	1745.9926
FAM47E|100129583	44.0172	FAM47E|100129583	158.912
FAM48A|55578	941.9452	FAM48A|55578	940.0856
FAM49A|81553	75.1941	FAM49A|81553	168.5646
FAM49B|51571	1045.3617	FAM49B|51571	610.4301
FAM50A|9130	1859.8284	FAM50A|9130	541.3796
FAM50B|26240	197.3846	FAM50B|26240	250.6709
FAM53A|152877	26.5631	FAM53A|152877	20.5991
FAM53B|9679	809.5219	FAM53B|9679	832.9586
FAM53C|51307	1199.4279	FAM53C|51307	1445.9999
FAM54A|113115	69.8815	FAM54A|113115	6.3828
FAM54B|56181	820.8173	FAM54B|56181	1058.9976
lowly_expressed	lowly_expressed	FAM55B|120406	7.5433
FAM55C|91775	899.0601	FAM55C|91775	1133.0036
FAM57A|79850	263.1794	FAM57A|79850	171.4659
FAM57B|83723	15.9379	FAM57B|83723	5.2223
FAM58A|92002	360.0327	FAM58A|92002	209.4727
FAM59A|64762	63.7515	FAM59A|64762	261.9859
FAM5B|57795	14.3032	FAM5B|57795	76.5939
lowly_expressed	lowly_expressed	FAM5C|339479	39.1673
FAM60A|58516	1271.3527	FAM60A|58516	1473.8522
FAM63A|55793	1001.2260000000001	FAM63A|55793	926.3799
FAM63B|54629	284.8386	FAM63B|54629	515.5581
FAM64A|54478	115.6518	FAM64A|54478	18.8583
FAM65A|79567	1586.4324	FAM65A|79567	1010.227
FAM65B|9750	58.4389	FAM65B|9750	310.1472
FAM65C|140876	87.8627	FAM65C|140876	44.0995
FAM66C|440078	12.2599	FAM66C|440078	45.5502
lowly_expressed	lowly_expressed	FAM66D|100132923	22.1919
lowly_expressed	lowly_expressed	FAM66E|100132103	5.5124
FAM69A|388650	483.4491	FAM69A|388650	417.2191
FAM69B|138311	178.1569	FAM69B|138311	216.1834
FAM69C|125704	5.7213	FAM69C|125704	6.3828
FAM70A|55026	76.4201	FAM70A|55026	160.441
FAM70B|348013	95.2186	FAM70B|348013	31.3339
FAM71D|161142	22.0678	FAM71D|161142	6.9631
FAM71E1|112703	47.2497	FAM71E1|112703	40.086999999999996
FAM71F2|346653	11.4426	FAM71F2|346653	11.0249
FAM72A|729533	21.6592	lowly_expressed	lowly_expressed
FAM72B|653820	67.4295	FAM72B|653820	16.2472
FAM72D|728833	33.5104	FAM72D|728833	11.0249
FAM73A|374986	435.2268	FAM73A|374986	1214.4774
FAM73B|84895	533.7148	FAM73B|84895	382.9695
FAM76A|199870	266.8574	FAM76A|199870	326.9747
FAM76B|143684	216.5917	FAM76B|143684	422.4269
FAM78A|286336	162.2395	FAM78A|286336	137.811
FAM78B|149297	22.8852	FAM78B|149297	24.951
lowly_expressed	lowly_expressed	FAM7A3|89837	5.8026
FAM81A|145773	29.8324	FAM81A|145773	31.624000000000002
FAM82A1|151393	61.2996	FAM82A1|151393	121.8539
FAM82A2|55177	1011.4426	FAM82A2|55177	804.8161
FAM82B|51115	765.8357	FAM82B|51115	742.4385
FAM83A|84985	77.2374	FAM83A|84985	50.4823
FAM83B|222584	307.7237	FAM83B|222584	118.0823
FAM83D|81610	335.1042	FAM83D|81610	32.7845
FAM83E|54854	373.5186	FAM83E|54854	73.1124
FAM83F|113828	71.1075	FAM83F|113828	237.9053
FAM83G|644815	75.8684	FAM83G|644815	119.6605
FAM83H|286077	1859.4197	FAM83H|286077	1392.9064
FAM84A|151354	216.1831	FAM84A|151354	148.5457
FAM84B|157638	2136.9023	FAM84B|157638	2337.2742
FAM86A|196483	506.8778	FAM86A|196483	289.3915
FAM86B1|85002	51.083	FAM86B1|85002	110.2488
lowly_expressed	lowly_expressed	FAM86B2|653333	20.0189
FAM86C|55199	160.1962	FAM86C|55199	152.3174
FAM86D|692099	123.0078	FAM86D|692099	218.7568
FAM89A|375061	132.8157	FAM89A|375061	76.884
FAM89B|23625	1114.8345	FAM89B|23625	590.9915
FAM8A1|51439	1162.6481	FAM8A1|51439	1790.0921
FAM90A1|55138	5.3126	FAM90A1|55138	18.2781
FAM91A1|157769	1354.7201	FAM91A1|157769	1164.2852
FAM92A1|137392	110.7479	FAM92A1|137392	96.9029
FAM95B1|100133036	16.7552	FAM95B1|100133036	87.0385
FAM96A|84191	637.1067	FAM96A|84191	467.68699999999995
FAM96B|51647	698.4062	FAM96B|51647	324.9438
FAM98A|25940	1022.8852	FAM98A|25940	960.3249
FAM98B|283742	437.2701	FAM98B|283742	406.76
FAM98C|147965	203.1058	FAM98C|147965	177.5586
FANCA|2175	129.1827	FANCA|2175	52.6351
FANCB|2187	14.7119	FANCB|2187	13.636
FANCC|2176	298.7331	FANCC|2176	282.2949
FANCD2|2177	217.4091	FANCD2|2177	189.74400000000003
FANCE|2178	167.5521	FANCE|2178	112.5698
FANCF|2188	567.2252	FANCF|2188	588.9606
FANCG|2189	369.43199999999996	FANCG|2189	295.3507
FANCI|55215	707.2660000000001	FANCI|55215	369.023
FANCL|55120	361.8921	FANCL|55120	308.5544
FANCM|57697	169.1868	FANCM|57697	206.5714
FANK1|92565	60.0736	FANK1|92565	185.1019
