gene_id	TCGA-BH-A1FH-01A-12R-A13Q-07	gene_id	TCGA-BH-A1FH-11B-42R-A13Q-07
FCRL5|83416	87.6229	FCRL5|83416	22.4949
FCRL6|343413	14.2426	FCRL6|343413	14.3149
FCRLA|84824	13.933	FCRLA|84824	6.6462
FCRLB|127943	10.8368	FCRLB|127943	15.8487
FDFT1|2222	1538.8188	FDFT1|2222	2145.7055
FDPS|2224	1102.6643	FDPS|2224	1394.1258
FDX1L|112812	102.9027	FDX1L|112812	124.32
FDX1|2230	409.3196	FDX1|2230	555.726
FDXACB1|91893	117.9967	FDXACB1|91893	73.1442
FDXR|2232	140.5682	FDXR|2232	117.0757
FECH|2235	778.698	FECH|2235	780.1636
FEM1A|55527	977.7847	FEM1A|55527	929.9591
FEM1B|10116	3906.4943	FEM1B|10116	2726.9939
FEM1C|56929	997.9101	FEM1C|56929	1335.3783
FEN1|2237	368.4496	FEN1|2237	383.4356
FER1L4|80307	12.6945	FER1L4|80307	9.2025
FER1L5|90342	10.2175	lowly_expressed	lowly_expressed
FER1L6|654463	51.7006	lowly_expressed	lowly_expressed
FERMT1|55612	96.2923	FERMT1|55612	141.1043
FERMT2|10979	2542.9213	FERMT2|10979	3079.7546
FERMT3|83706	264.4168	FERMT3|83706	396.728
FER|2241	138.4008	FER|2241	83.3333
FES|2242	345.5376	FES|2242	449.8978
FEZ1|9638	182.3671	FEZ1|9638	479.0389
FEZ2|9637	1045.5918	FEZ2|9637	1475.4601
FFAR2|2867	46.1336	FFAR2|2867	65.9509
FFAR3|2865	5.2636	FFAR3|2865	18.9162
FGD1|2245	448.3319	FGD1|2245	284.2536
FGD2|221472	78.9535	FGD2|221472	193.2515
FGD3|89846	409.9388	FGD3|89846	184.5603
FGD4|121512	638.1299	FGD4|121512	578.2209
FGD5|152273	978.0943	FGD5|152273	1676.3804
FGD6|55785	685.502	FGD6|55785	271.4724
FGF10|2255	22.2927	FGF10|2255	46.5235
FGF11|2256	167.7839	FGF11|2256	84.3558
FGF12|2257	57.5896	FGF12|2257	14.3149
FGF13|2258	490.7501	FGF13|2258	308.7935
FGF14|2259	174.6265	FGF14|2259	235.1738
FGF18|8817	28.4852	FGF18|8817	18.9162
lowly_expressed	lowly_expressed	FGF19|9965	5.6237
FGF1|2246	910.2872	FGF1|2246	1059.3047
FGF2|2247	737.4657	FGF2|2247	1249.5603
FGF7|2252	949.2995	FGF7|2252	935.0716
FGF9|2254	8.3598	FGF9|2254	27.6074
lowly_expressed	lowly_expressed	FGFBP1|9982	674.3354
lowly_expressed	lowly_expressed	FGFBP2|83888	53.681000000000004
FGFBP3|143282	38.0834	FGFBP3|143282	39.8773
FGFR1OP2|26127	744.0204	FGFR1OP2|26127	975.4601
FGFR1OP|11116	169.9234	FGFR1OP|11116	134.7444
FGFR1|2260	5219.9087	FGFR1|2260	5681.4928
FGFR2|2263	869.4171	FGFR2|2263	1258.6912
FGFR3|2261	181.1286	FGFR3|2261	36.2986
FGFR4|2264	328.81800000000004	FGFR4|2264	13.8037
FGFRL1|53834	399.7213	FGFRL1|53834	634.9693
FGGY|55277	158.2166	FGGY|55277	145.7055
FGL1|2267	10.2175	lowly_expressed	lowly_expressed
FGL2|10875	1371.6232	FGL2|10875	3009.7137
FGR|2268	114.8696	FGR|2268	434.5603
FHAD1|114827	91.5737	FHAD1|114827	23.9724
FHDC1|85462	1015.5585	FHDC1|85462	284.2536
FHIT|2272	43.0374	FHIT|2272	66.9734
FHL1|2273	1552.7518	FHL1|2273	17307.771
FHL2|2274	1655.8557	FHL2|2274	3151.8405
FHL3|2275	514.9005	FHL3|2275	614.5194
FHL5|9457	83.2882	FHL5|9457	122.6994
FHOD1|29109	526.9758	FHOD1|29109	427.4029
FHOD3|80206	538.7414	FHOD3|80206	488.2413
FH|2271	1063.5498	FH|2271	1158.998
FIBIN|387758	559.7956	FIBIN|387758	778.1186
FIBP|9158	695.1002	FIBP|9158	902.863
FICD|11153	108.9868	FICD|11153	54.1922
FIG4|9896	548.9589	FIG4|9896	587.9346
FIGF|2277	114.2503	FIGF|2277	689.1616
FIGNL1|63979	335.0104	FIGNL1|63979	302.6585
FIGNL2|401720	34.9872	FIGNL2|401720	25.0511
FIGN|55137	61.3051	FIGN|55137	68.5072
FILIP1L|11259	2860.9025	FILIP1L|11259	3533.7423
FILIP1|27145	274.3246	FILIP1|27145	220.8589
FIP1L1|81608	759.5603	FIP1L1|81608	588.8701
FIS1|51024	879.8483	FIS1|51024	1126.0429
FITM2|128486	116.1081	FITM2|128486	53.1697
FIZ1|84922	284.8518	FIZ1|84922	262.2699
FJX1|24147	157.907	FJX1|24147	221.3701
FKBP10|60681	4001.5481	FKBP10|60681	1781.1861
FKBP11|51303	426.968	FKBP11|51303	301.1247
FKBP14|55033	832.5722	FKBP14|55033	260.2249
FKBP15|23307	1184.9586	FKBP15|23307	1015.0511
FKBP1AP1|2282	24.4601	FKBP1AP1|2282	11.2474
FKBP1A|2280	5646.9634	FKBP1A|2280	5110.4652
FKBP1B|2281	54.4934	FKBP1B|2281	94.5808
FKBP2|2286	512.7332	FKBP2|2286	227.5051
FKBP3|2287	708.1043	FKBP3|2287	899.7955
FKBP4|2288	3492.2208	FKBP4|2288	1902.3517
FKBP5|2289	848.6725	FKBP5|2289	1504.09
FKBP7|51661	701.6023	FKBP7|51661	435.0716
FKBP8|23770	2786.903	FKBP8|23770	3585.8896
FKBP9L|360132	116.1081	FKBP9L|360132	63.9059
FKBP9|11328	5653.6884	FKBP9|11328	4660.5317
FKBPL|63943	109.2964	FKBPL|63943	96.6258
FKRP|79147	260.7013	FKRP|79147	237.2188
FKTN|2218	577.7537	FKTN|2218	403.8855
FLAD1|80308	510.2562	FLAD1|80308	528.1186
FLCN|201163	843.7186	FLCN|201163	784.2536
FLG|2312	42.2076	FLG|2312	16.5184
FLI1|2313	737.828	FLI1|2313	1098.1595
FLII|2314	2364.2697	FLII|2314	2829.7546
FLJ10038|55056	303.4291	FLJ10038|55056	426.2679
FLJ10213|55096	18.5773	FLJ10213|55096	11.2474
FLJ10357|55701	2126.79	FLJ10357|55701	1937.6278
FLJ10661|286042	16.7196	FLJ10661|286042	13.2924
FLJ11235|54508	17.3388	FLJ11235|54508	10.7362
FLJ12825|440101	31.5814	FLJ12825|440101	5.1125
FLJ13197|79667	55.1126	FLJ13197|79667	41.9734
FLJ16779|100192386	8.979	lowly_expressed	lowly_expressed
FLJ22536|401237	74.6188	FLJ22536|401237	34.7648
FLJ23867|200058	547.7204	FLJ23867|200058	751.5337
FLJ33630|644873	580.8499	FLJ33630|644873	610.4294
lowly_expressed	lowly_expressed	FLJ35024|401491	8.18
FLJ35220|284131	207.75599999999997	FLJ35220|284131	244.3763
FLJ35390|255031	70.7145	FLJ35390|255031	37.1677
FLJ35776|649446	77.4054	FLJ35776|649446	86.4008
FLJ36031|168455	404.6753	FLJ36031|168455	560.8384
lowly_expressed	lowly_expressed	FLJ36777|730971	12.7812
FLJ37201|283011	11.1464	FLJ37201|283011	7.6687
FLJ37453|729614	133.1372	FLJ37453|729614	89.9796
lowly_expressed	lowly_expressed	FLJ37543|285668	7.1575
FLJ39582|439931	36.492	FLJ39582|439931	59.2382
FLJ39653|202020	83.2882	FLJ39653|202020	73.6196
FLJ40330|645784	19.1965	FLJ40330|645784	14.8262
FLJ40852|285962	33.4391	FLJ40852|285962	39.8773
FLJ42289|388182	29.1044	FLJ42289|388182	8.6912
FLJ42627|645644	132.71	FLJ42627|645644	64.4172
FLJ42709|441094	200.6347	FLJ42709|441094	127.8119
lowly_expressed	lowly_expressed	FLJ42875|440556	15.8487
FLJ43663|378805	79.8823	FLJ43663|378805	135.4806
FLJ44606|401207	28.1756	FLJ44606|401207	24.5399
FLJ44635|392490	21.0543	FLJ44635|392490	30.6748
FLJ45244|400242	38.0834	FLJ45244|400242	39.3661
FLJ45340|402483	904.4044	FLJ45340|402483	775.0511
FLJ45445|399844	32.2006	FLJ45445|399844	85.8896
FLJ45983|399717	674.9748	FLJ45983|399717	26.0736
FLJ90757|440465	570.0132	FLJ90757|440465	442.7403
FLNA|2316	24567.5362	FLNA|2316	20947.8528
FLNB|2317	9114.8541	FLNB|2317	6542.361999999999
FLNC|2318	1516.526	FLNC|2318	969.3252
FLOT1|10211	2889.0781	FLOT1|10211	2644.683
FLOT2|2319	2082.2045	FLOT2|2319	2450.9202
FLRT1|23769	16.1003	lowly_expressed	lowly_expressed
FLRT2|23768	1836.365	FLRT2|23768	927.9141
FLRT3|23767	635.0337	FLRT3|23767	92.0245
FLT1|2321	1886.5237	FLT1|2321	1432.5153
FLT3LG|2323	86.3844	FLT3LG|2323	231.5951
FLT3|2322	63.782	FLT3|2322	15.3374
FLT4|2324	341.5125	FLT4|2324	929.9591
FLVCR1|28982	143.0451	FLVCR1|28982	58.2822
FLVCR2|55640	81.1208	FLVCR2|55640	112.4744
FLYWCH1|84256	527.595	FLYWCH1|84256	492.3313
FLYWCH2|114984	327.2699	FLYWCH2|114984	296.0123
FMN1|342184	130.3506	FMN1|342184	43.9673
FMN2|56776	70.9033	FMN2|56776	49.591
FMNL1|752	444.3068	FMNL1|752	883.4356
FMNL2|114793	1196.9967	FMNL2|114793	1528.1186
FMNL3|91010	1574.6792	FMNL3|91010	778.2669
FMO1|2326	503.4445	FMO1|2326	267.8937
FMO2|2327	590.4482	FMO2|2327	1701.4315
FMO3|2328	74.3092	FMO3|2328	65.4397
FMO4|2329	224.4756	FMO4|2329	183.5378
FMO5|2330	280.8267	FMO5|2330	171.2679
FMOD|2331	4713.3679	FMOD|2331	6188.6503
FMR1|2332	1192.662	FMR1|2332	1021.9836
FN1|2335	155146.0639	FN1|2335	12016.8712
FN3KRP|79672	404.6753	FN3KRP|79672	454.499
FN3K|64122	211.7811	FN3K|64122	224.4376
FNBP1L|54874	3220.6827	FNBP1L|54874	1766.8712
FNBP1|23048	1366.9789	FNBP1|23048	1647.7505
FNBP4|23360	1265.423	FNBP4|23360	1296.0123
FNDC1|84624	3854.1683	FNDC1|84624	1249.4888
FNDC3A|22862	2333.3075	FNDC3A|22862	1730.5726
FNDC3B|64778	3336.4812	FNDC3B|64778	1912.5767
FNDC4|64838	206.2079	FNDC4|64838	333.3333
FNDC5|252995	97.8404	FNDC5|252995	128.3231
FNDC8|54752	9.5983	FNDC8|54752	5.1125
FNIP1|96459	1354.594	FNIP1|96459	698.8753
FNIP2|57600	1018.9643	FNIP2|57600	598.6708
FNTA|2339	1101.3236	FNTA|2339	1464.2127
FNTB|2342	870.8352	FNTB|2342	533.0828
FOLH1B|219595	6.8117	lowly_expressed	lowly_expressed
FOLH1|2346	213.6388	FOLH1|2346	325.6646
FOLR1|2348	128.4929	FOLR1|2348	607.362
FOLR2|2350	665.9958	FOLR2|2350	1924.8466
FOSB|2354	2215.6514	FOSB|2354	28678.9366
FOSL1|8061	68.1167	FOSL1|8061	588.9571
FOSL2|2355	3613.902	FOSL2|2355	2873.2106
FOS|2353	3165.2605	FOS|2353	21287.8323
FOXA1|3169	3505.5345	FOXA1|3169	649.7955
FOXA2|3170	12.3849	lowly_expressed	lowly_expressed
FOXC1|2296	444.3068	FOXC1|2296	789.8773
lowly_expressed	lowly_expressed	FOXC2|2303	12.7812
FOXD1|2297	39.0123	lowly_expressed	lowly_expressed
FOXD2|2306	11.1464	FOXD2|2306	6.6462
FOXD4|2298	6.1924	lowly_expressed	lowly_expressed
FOXF1|2294	46.1336	FOXF1|2294	14.8262
FOXF2|2295	131.5891	FOXF2|2295	101.7382
FOXI1|2299	40.5604	FOXI1|2299	388.0368
FOXI2|399823	7.7405	FOXI2|399823	14.8262
FOXJ1|2302	5.5732	FOXJ1|2302	17.8937
FOXJ2|55810	1163.5576	FOXJ2|55810	969.3252
FOXJ3|22887	2118.1206	FOXJ3|22887	1726.9939
FOXK1|221937	1178.1098	FOXK1|221937	1079.7546
FOXK2|3607	901.9274	FOXK2|3607	1041.411
FOXL1|2300	16.4099	FOXL1|2300	46.0123
FOXM1|2305	157.0276	FOXM1|2305	134.9847
FOXN1|8456	15.7907	FOXN1|8456	5.6237
FOXN2|3344	505.3023	FOXN2|3344	578.2209
FOXN3|1112	2616.6112	FOXN3|1112	2917.6892
FOXO1|2308	1358.9287	FOXO1|2308	2162.0654
FOXO3B|2310	1525.8147	FOXO3B|2310	911.5542
FOXO3|2309	3343.6024	FOXO3|2309	2277.0961
FOXO4|4303	825.4509	FOXO4|4303	817.9959
FOXP1|27086	2763.0622	FOXP1|27086	2117.0757
FOXP2|93986	53.2549	FOXP2|93986	46.5235
FOXP3|50943	21.6271	FOXP3|50943	11.4928
FOXP4|116113	2778.2336	FOXP4|116113	1693.2515
FOXQ1|94234	14.2426	FOXQ1|94234	12.7812
FOXRED1|55572	233.4546	FOXRED1|55572	307.77099999999996
FOXRED2|80020	777.1499	FOXRED2|80020	574.1309
FOXS1|2307	33.4391	FOXS1|2307	13.2924
FPGS|2356	517.0679	FPGS|2356	777.0961
FPGT|8790	481.8546	FPGT|8790	315.4397
FPR1|2357	60.9954	FPR1|2357	202.9652
lowly_expressed	lowly_expressed	FPR2|2358	32.2086
FPR3|2359	517.3775	FPR3|2359	615.0307
FRAS1|80144	271.8477	FRAS1|80144	239.2638
FRAT1|10023	81.7401	FRAT1|10023	83.8446
FRAT2|23401	172.4592	FRAT2|23401	147.7505
FREM1|158326	849.9110000000001	FREM1|158326	265.3374
FREM2|341640	35.2968	FREM2|341640	26.0736
FRG1B|284802	147.3798	FRG1B|284802	130.3681
FRG1|2483	488.2731	FRG1|2483	838.9571
FRK|2444	160.0743	FRK|2444	56.7485
lowly_expressed	lowly_expressed	FRMD1|79981	21.4724
FRMD3|257019	168.7437	FRMD3|257019	110.4294
FRMD4A|55691	898.2119	FRMD4A|55691	926.4110000000001
FRMD4B|23150	798.8234	FRMD4B|23150	1066.9734
FRMD5|84978	42.4181	FRMD5|84978	48.5685
FRMD6|122786	4770.9575	FRMD6|122786	3152.3517
FRMD7|90167	20.7446	lowly_expressed	lowly_expressed
FRMD8|83786	996.9812	FRMD8|83786	819.0184
FRMPD1|22844	13.6233	FRMPD1|22844	27.6074
FRMPD2|143162	13.3137	lowly_expressed	lowly_expressed
FRRS1|391059	273.0862	FRRS1|391059	100.7157
FRS2|10818	1802.6163	FRS2|10818	962.6789
FRS3|10817	75.8573	FRS3|10817	72.0859
FRYL|285527	1931.4188	FRYL|285527	1238.7526
FRY|10129	1202.8795	FRY|10129	1041.9223
FRZB|2487	722.3469	FRZB|2487	402.86300000000006
FSCN1|6624	1609.1029	FSCN1|6624	1650.818
FSCN2|25794	7.7405	FSCN2|25794	6.135
FSD1L|83856	124.4678	FSD1L|83856	43.9673
FSIP1|161835	51.3972	FSIP1|161835	11.2474
FSTL1|11167	26287.7932	FSTL1|11167	30668.2004
FSTL3|10272	590.7578	FSTL3|10272	667.6892
FSTL4|23105	42.4181	FSTL4|23105	7.1575
FST|10468	236.2412	FST|10468	263.2924
FTH1|2495	27925.3812	FTH1|2495	46322.592000000004
FTHL3|2498	182.3671	FTHL3|2498	251.0225
FTL|2512	22245.0654	FTL|2512	44989.2638
FTO|79068	3315.7365	FTO|79068	1816.9734
FTSJ1|24140	604.3811	FTSJ1|24140	576.6871
FTSJ2|29960	617.0756	FTSJ2|29960	594.0695
FTSJ3|117246	1898.0695	FTSJ3|117246	831.2883
FTSJD1|55783	912.1449	FTSJD1|55783	576.6871
FTSJD2|23070	1261.0883	FTSJD2|23070	1021.4724
FUBP1|8880	1403.8238	FUBP1|8880	1236.1963
FUBP3|8939	1374.7194	FUBP3|8939	1084.3558
FUCA1|2517	1119.5913	FUCA1|2517	1300.6135
FUCA2|2519	1856.4904	FUCA2|2519	1468.8139
FUK|197258	361.3283	FUK|197258	284.2536
FUNDC1|139341	256.6762	FUNDC1|139341	276.5849
FUNDC2|65991	1073.1481	FUNDC2|65991	1426.3804
FURIN|5045	2419.6919	FURIN|5045	1930.9816
FUS|2521	2730.2423	FUS|2521	2854.8057
FUT10|84750	173.6977	FUT10|84750	211.6564
FUT11|170384	320.4582	FUT11|170384	214.7239
FUT1|2523	117.6562	FUT1|2523	126.2781
FUT2|2524	38.7027	FUT2|2524	47.54600000000001
FUT3|2525	5.2636	FUT3|2525	66.9734
FUT4|2526	244.8146	FUT4|2526	186.2679
lowly_expressed	lowly_expressed	FUT6|2528	21.9836
FUT7|2529	11.0659	FUT7|2529	7.6687
FUT8|2530	1542.3516	FUT8|2530	668.2004
FUT9|10690	18.8869	FUT9|10690	42.4335
FUZ|80199	181.3577	FUZ|80199	275.9611
FXC1|26515	826.6894	FXC1|26515	818.5072
FXN|2395	223.5467	FXN|2395	228.5276
FXR1|8087	1827.6956	FXR1|8087	2192.7403
FXR2|9513	649.8955	FXR2|9513	629.3456
FXYD1|5348	133.7565	FXYD1|5348	718.8139
lowly_expressed	lowly_expressed	FXYD2|486	14.3149
FXYD3|5349	1909.7453	FXYD3|5349	1608.3845
FXYD5|53827	978.4039	FXYD5|53827	2996.9325
FXYD6|53826	824.5219999999999	FXYD6|53826	1544.9898
lowly_expressed	lowly_expressed	FXYD7|53822	7.1575
FYB|2533	482.0807	FYB|2533	563.9059
FYCO1|79443	1913.4608	FYCO1|79443	1744.3763
FYN|2534	947.1321	FYN|2534	1362.4744
FYTTD1|84248	2271.3832	FYTTD1|84248	2043.4560000000001
FZD10|11211	71.5226	FZD10|11211	48.0573
FZD1|8321	2602.9878	FZD1|8321	2030.1636
FZD2|2535	164.0994	FZD2|2535	40.3885
FZD3|7976	138.4008	FZD3|7976	183.0266
FZD4|8322	1689.8614	FZD4|8322	2731.3395
FZD5|7855	132.518	FZD5|7855	205.5215
FZD6|8323	1071.9096	FZD6|8323	972.9039
FZD7|8324	2532.0845	FZD7|8324	2886.5031
FZD8|8325	375.8805	FZD8|8325	335.3783
FZD9|8326	6.1924	FZD9|8326	21.4724
FZR1|51343	745.5685	FZR1|51343	639.5706
G0S2|50486	147.9991	G0S2|50486	1906.953
G2E3|55632	579.9209999999999	G2E3|55632	334.8671
G3BP1|10146	2112.5474	G3BP1|10146	1665.6442
G3BP2|9908	4237.1701	G3BP2|9908	3355.317
G6PC3|92579	723.895	G6PC3|92579	1002.5562
G6PD|2539	622.6488	G6PD|2539	570.0409
GAA|2548	1805.0933	GAA|2548	1897.7505
GAB1|2549	1479.0618	GAB1|2549	824.1309
GAB2|9846	883.3501	GAB2|9846	956.0327
GAB3|139716	116.4177	GAB3|139716	156.953
GABARAPL1|23710	1159.8421	GABARAPL1|23710	2410.5317
GABARAPL2|11345	1764.2232	GABARAPL2|11345	2228.0164
GABARAP|11337	5015.5585	GABARAP|11337	6952.454000000001
GABBR1|2550	552.0551	GABBR1|2550	526.5849
GABPA|2551	1339.2368	GABPA|2551	1159.8671
GABPB1|2553	381.4599	GABPB1|2553	407.9294
GABPB2|126626	102.1751	GABPB2|126626	92.0245
lowly_expressed	lowly_expressed	GABRA2|2555	10.2249
lowly_expressed	lowly_expressed	GABRA4|2557	5.6237
GABRA5|2558	7.4309	lowly_expressed	lowly_expressed
GABRB2|2561	72.4514	GABRB2|2561	24.5399
GABRB3|2562	38.0834	GABRB3|2562	19.4274
GABRD|2563	42.4181	lowly_expressed	lowly_expressed
GABRE|2564	35.9161	GABRE|2564	317.4847
GABRP|2568	613.3602	GABRP|2568	10492.3313
GAD1|2571	7.4309	lowly_expressed	lowly_expressed
GADD45A|1647	668.4728	GADD45A|1647	758.18
GADD45B|4616	1875.9966	GADD45B|4616	3005.6237
GADD45GIP1|90480	344.6087	GADD45GIP1|90480	301.1247
GADD45G|10912	138.0912	GADD45G|10912	36.2986
GAK|2580	1512.501	GAK|2580	1111.9632
lowly_expressed	lowly_expressed	GAL3ST1|9514	13.8037
GAL3ST4|79690	652.6821	GAL3ST4|79690	321.0634
GALC|2581	1011.2238	GALC|2581	949.3865
GALE|2582	484.8672	GALE|2582	335.8896
GALK1|2584	129.4218	GALK1|2584	206.544
GALK2|2585	340.2523	GALK2|2585	372.6022
GALM|130589	257.9147	GALM|130589	293.9673
GALNS|2588	627.2931	GALNS|2588	345.092
GALNT10|55568	2376.0353	GALNT10|55568	1138.0368
GALNT11|63917	1361.4057	GALNT11|63917	1414.6217
GALNT12|79695	97.2211	GALNT12|79695	359.9182
GALNT13|114805	116.7273	GALNT13|114805	40.3885
GALNT14|79623	26.6274	GALNT14|79623	100.7157
GALNT1|2589	3701.8345	GALNT1|2589	2885.4806
GALNT2|2590	2550.6618	GALNT2|2590	1433.5378
GALNT3|2591	1844.7248	GALNT3|2591	788.8548
GALNT4|8693	597.9069999999999	GALNT4|8693	420.1278
GALNT5|11227	414.5832	GALNT5|11227	55.2147
GALNT6|11226	2519.0804	GALNT6|11226	884.4581
GALNT7|51809	3113.5537	GALNT7|51809	665.6442
GALNTL1|57452	743.4012	GALNTL1|57452	1087.9346
GALNTL2|117248	492.6078	GALNTL2|117248	1797.546
GALNTL4|374378	215.8062	GALNTL4|374378	336.9121
GALNTL6|442117	7.1213	lowly_expressed	lowly_expressed
GALT|2592	184.5344	GALT|2592	442.22900000000004
lowly_expressed	lowly_expressed	GAL|51083	14.3149
GAMT|2593	198.4674	GAMT|2593	242.8425
GANAB|23193	9452.4344	GANAB|23193	6222.3926
GANC|2595	301.8871	GANC|2595	310.5164
GAN|8139	105.5809	GAN|8139	42.9448
GAP43|2596	7.1213	GAP43|2596	24.0286
GAPDH|2597	20110.8445	GAPDH|2597	30986.7076
GAPT|202309	74.6188	GAPT|202309	48.5685
GAPVD1|26130	1380.2926	GAPVD1|26130	1008.6912
GAR1|54433	334.0816	GAR1|54433	372.1881
GARNL3|84253	192.8942	GARNL3|84253	198.8753
GARS|2617	2477.2815	GARS|2617	1554.7035
GART|2618	1174.7039	GART|2618	1049.0798
GAS1|2619	1351.4978	GAS1|2619	2011.2474
GAS2L1|10634	479.2941	GAS2L1|10634	975.9714
GAS2L2|246176	15.7907	GAS2L2|246176	25.5624
GAS2L3|283431	65.0205	GAS2L3|283431	27.0961
GAS2|2620	56.0415	GAS2|2620	44.9898
GAS5|60674	784.8905	GAS5|60674	1952.9652
GAS6|2621	3139.8715	GAS6|2621	4026.0736
GAS7|8522	3656.9394	GAS7|8522	3244.8875
GAS8|2622	404.8734	GAS8|2622	396.1094
GATA2|2624	505.3023	GATA2|2624	235.6851
GATA3|2625	6076.9409	lowly_expressed	lowly_expressed
GATA4|2626	49.2298	lowly_expressed	lowly_expressed
GATA6|2627	212.0907	GATA6|2627	582.3108
GATAD1|57798	917.4085	GATAD1|57798	1086.9121
GATAD2A|54815	1608.4836	GATAD2A|54815	1372.6994
GATAD2B|57459	1230.1262	GATAD2B|57459	1040.3885
GATC|283459	29.7237	GATC|283459	9.2025
GATM|2628	559.7956	GATM|2628	865.0307
GATSL1|389523	16.7196	GATSL1|389523	12.2699
GATSL3|652968	172.6604	GATSL3|652968	196.0787
GATS|352954	153.4484	GATS|352954	233.727
GBA2|57704	789.2995	GBA2|57704	802.9294
GBAP1|2630	338.4163	GBAP1|2630	321.0634
GBAS|2631	1694.2488	GBAS|2631	1723.9264
GBA|2629	1287.0965	GBA|2629	1198.8753
GBE1|2632	586.7327	GBE1|2632	957.0552
GBF1|8729	2394.6126	GBF1|8729	1730.0613
GBGT1|26301	91.2578	GBGT1|26301	124.3354
GBP1|2633	2202.9569	GBP1|2633	1682.0041
GBP2|2634	1956.7676	GBP2|2634	3811.82
GBP3|2635	797.8946	GBP3|2635	597.6483
GBP4|115361	757.3342	GBP4|115361	769.4274
GBP5|115362	168.1245	GBP5|115362	141.1043
GBP6|163351	33.7487	GBP6|163351	9.2025
GCAT|23464	174.0073	GCAT|23464	128.8344
GCA|25801	330.0565	GCA|25801	503.5787
GCC1|79571	936.9146	GCC1|79571	731.5951
GCC2|9648	2150.6309	GCC2|9648	1150.3067
GCDH|2639	260.7013	GCDH|2639	273.0061
GCET2|257144	65.9494	GCET2|257144	34.7648
GCFC1|94104	639.0588	GCFC1|94104	656.4417
GCH1|2643	156.9781	GCH1|2643	320.5521
GCHFR|2644	52.326	GCHFR|2644	147.2393
GCK|2645	7.4309	GCK|2645	6.135
GCLC|2729	658.8745	GCLC|2729	781.1861
GCLM|2730	390.7423	GCLM|2730	443.7628
GCN1L1|10985	3062.1565	GCN1L1|10985	1905.4192
GCNT1|2650	765.0747	GCNT1|2650	1108.8957
GCNT2|2651	307.4541	GCNT2|2651	382.9243
GCNT4|51301	108.9868	GCNT4|51301	65.4397
GCOM1|145781	474.1946	GCOM1|145781	1224.1002
GCSH|2653	17.0292	GCSH|2653	41.411
GDAP1|54332	371.2362	GDAP1|54332	327.7096
GDAP2|54834	461.336	GDAP2|54834	307.77099999999996
GDE1|51573	1949.9961	GDE1|51573	2111.9632
GDF10|2662	101.8655	GDF10|2662	490.7975
GDF11|10220	280.0836	GDF11|10220	99.7648
GDF15|9518	534.7163	GDF15|9518	94.0695
GDF5|8200	39.164	GDF5|8200	32.638000000000005
GDF6|392255	74.9284	GDF6|392255	21.9836
GDF9|2661	12.0752	GDF9|2661	10.2249
GDI1|2664	2467.6833	GDI1|2664	2303.681
GDI2|2665	6024.9245	GDI2|2665	5343.047
GDPD1|284161	160.3839	GDPD1|284161	55.2147
GDPD3|79153	28.4387	GDPD3|79153	51.0634
GDPD5|81544	425.7295	GDPD5|81544	662.5767
GEFT|115557	624.2867	GEFT|115557	544.3303
GEMIN4|50628	594.7829	GEMIN4|50628	766.8712
GEMIN5|25929	779.3173	GEMIN5|25929	565.9509
GEMIN6|79833	111.1541	GEMIN6|79833	97.137
GEMIN7|79760	180.8189	GEMIN7|79760	198.8753
GEMIN8P4|492303	20.7446	GEMIN8P4|492303	25.5624
GEMIN8|54960	394.7674	GEMIN8|54960	443.2515
GEM|2669	3289.1091	GEM|2669	1761.2474
GEN1|348654	188.2499	GEN1|348654	116.0532
GET4|51608	630.3893	GET4|51608	450.409
GFAP|2670	102.4847	GFAP|2670	290.3885
GFER|2671	264.4168	GFER|2671	230.5726
GFI1|2672	15.1715	GFI1|2672	21.9836
GFM1|85476	1392.0582	GFM1|85476	955.5215
GFM2|84340	531.9297	GFM2|84340	524.0286
GFOD1|54438	82.6689	GFOD1|54438	61.8609
GFOD2|81577	729.1586	GFOD2|81577	587.4233
GFPT1|2673	4161.3128	GFPT1|2673	1821.5746
GFPT2|9945	784.8905	GFPT2|9945	928.4254
GFRA1|2674	1744.4075	GFRA1|2674	1695.8078
GFRA2|2675	23.2216	GFRA2|2675	142.1268
lowly_expressed	lowly_expressed	GFRA3|2676	18.9162
GGA1|26088	807.4928	GGA1|26088	766.3599
GGA2|23062	2285.0066	GGA2|23062	2385.4806
GGA3|23163	613.9794	GGA3|23163	802.6585
GGCT|79017	1291.4312	GGCT|79017	663.5992
GGCX|2677	771.2671	GGCX|2677	517.8937
GGH|8836	160.3839	GGH|8836	246.4213
GGNBP2|79893	1296.0755	GGNBP2|79893	1521.9836
GGN|199720	8.979	GGN|199720	12.2699
GGPS1|9453	1096.9889	GGPS1|9453	894.683
GGT1|2678	221.0697	GGT1|2678	130.8793
GGT3P|2679	9.2886	GGT3P|2679	13.8037
GGT5|2687	1294.5274	GGT5|2687	585.3783
GGT6|124975	243.6721	GGT6|124975	366.0532
GGT7|2686	257.6051	GGT7|2686	366.5644
GGTA1|2681	383.3114	GGTA1|2681	1006.135
GGTLC2|91227	21.6735	GGTLC2|91227	22.4949
GHDC|84514	398.4829	GHDC|84514	615.5419
GHITM|27069	2775.7566	GHITM|27069	3999.4888
GHR|2690	433.4701	GHR|2690	1541.411
GIGYF1|64599	1193.9005	GIGYF1|64599	851.7382
GIGYF2|26058	2190.2624	GIGYF2|26058	1690.6953
