gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
DHX9|1660	5907.2224	DHX9|1660	3484.1942
DIABLO|56616	1102.7565	DIABLO|56616	422.8128
DIAPH1|1729	2758.2344	DIAPH1|1729	1840.8684
DIAPH2|1730	400.3963	DIAPH2|1730	703.8053
DIAPH3|81624	84.4873	DIAPH3|81624	32.4466
DICER1|23405	5224.8957	DICER1|23405	3060.9567
DIDO1|11083	2215.4954	DIDO1|11083	1510.6764
DIMT1L|27292	551.004	DIMT1L|27292	376.4762
DIO1|1733	80.3548	lowly_expressed	lowly_expressed
DIO2|1734	301.2155	DIO2|1734	109.2688
DIO3|1735	13.7751	DIO3|1735	25.2893
DIP2A|23181	551.004	DIP2A|23181	743.4093
DIP2B|57609	2753.1835	DIP2B|57609	1045.9263
DIP2C|22982	1293.9411	DIP2C|22982	2725.5159
DIRAS1|148252	661.2048	DIRAS1|148252	25.7664
DIRAS2|54769	5.51	DIRAS2|54769	7.6345
lowly_expressed	lowly_expressed	DIRAS3|9077	12.8832
DIRC2|84925	736.8439	DIRC2|84925	480.9877
lowly_expressed	lowly_expressed	DIRC3|729582	93.0454
DIS3L2|129563	442.6399	DIS3L2|129563	348.8011
DIS3L|115752	866.4538	DIS3L|115752	1494.9302
DIS3|22894	739.5714	DIS3|22894	1461.9253
DISC1|27185	89.9973	DISC1|27185	147.4413
DISP1|84976	297.5422	DISP1|84976	289.1566
DISP2|85455	1019.3575	DISP2|85455	7.1573
DIXDC1|85458	801.2517	DIXDC1|85458	2687.3434
DKC1|1736	2078.6627	DKC1|1736	672.7902
DKFZP586I1420|222161	174.4846	DKFZP586I1420|222161	187.0452
DKFZP686I15217|401232	50.5087	DKFZP686I15217|401232	27.1979
DKFZp434J0226|93429	22.9585	lowly_expressed	lowly_expressed
DKFZp686O24166|374383	216.7283	DKFZp686O24166|374383	14.7918
DKFZp761E198|91056	495.9036	DKFZp761E198|91056	616.4857
lowly_expressed	lowly_expressed	DKFZp779M0652|374387	41.5126
DKK2|27123	73.4672	DKK2|27123	85.8881
DKK3|27122	817.3226	DKK3|27122	1109.388
DLAT|1737	666.2557	DLAT|1737	1968.4027
DLC1|10395	735.5904	DLC1|10395	6062.2689
DLD|1738	1836.6801	DLD|1738	4067.7562
lowly_expressed	lowly_expressed	DLEC1|9940	46.7613
DLEU1|10301	188.2597	DLEU1|10301	29.5837
DLEU2|8847	75.2763	DLEU2|8847	19.2389
DLG1|1739	1213.1272	DLG1|1739	2388.1618
DLG2|1740	10.1017	DLG2|1740	59.1674
DLG3|1741	2259.1165	DLG3|1741	155.5529
DLG4|1742	208.5504	DLG4|1742	145.5517
DLG5|9231	9064.0163	DLG5|9231	1144.6976
DLGAP1|9229	5.0509	DLGAP1|9229	6.202999999999999
lowly_expressed	lowly_expressed	DLGAP2|9228	19.0862
DLGAP3|58512	179.5355	DLGAP3|58512	6.202999999999999
DLGAP4|22839	1673.6747	DLGAP4|22839	1949.1829
DLGAP5|9787	208.00400000000002	lowly_expressed	lowly_expressed
DLK2|65989	13.3159	DLK2|65989	8.1117
DLL1|28514	53.2637	DLL1|28514	229.5121
DLL4|54567	165.7604	DLL4|54567	677.5617
DLST|1743	2328.9104	DLST|1743	4257.1872
DLX2|1746	40.8661	lowly_expressed	lowly_expressed
DLX3|1747	26.6319	DLX3|1747	5.2487
DLX5|1749	11.9384	DLX5|1749	6.202999999999999
DLX6|1750	5.0509	lowly_expressed	lowly_expressed
DMAP1|55929	391.67199999999997	DMAP1|55929	518.6687
DMBT1|1755	12.8568	DMBT1|1755	5.2487
DMC1|11144	22.4993	DMC1|11144	9.5431
DMD|1756	155.6586	DMD|1756	5312.1794
DMGDH|29958	5.0509	DMGDH|29958	591.1965
DMKN|93099	309.4806	DMKN|93099	22.4263
DMPK|1760	200.1981	DMPK|1760	761.5412
DMRT2|10655	14.6934	DMRT2|10655	393.1767
DMRT3|58524	7.8059	DMRT3|58524	149.827
lowly_expressed	lowly_expressed	DMRTA1|63951	83.0252
DMRTC1B|728656	151.9853	lowly_expressed	lowly_expressed
DMRTC1|63947	11.9384	lowly_expressed	lowly_expressed
DMTF1|9988	467.4351	DMTF1|9988	863.2566
DMWD|1762	443.5582	DMWD|1762	421.3289
DMXL1|1657	1702.6025	DMXL1|1657	1925.8022
DMXL2|23312	133.6185	DMXL2|23312	584.0391
DNA2|1763	111.5783	DNA2|1763	48.1928
DNAH10|196385	16.5301	DNAH10|196385	20.9949
DNAH14|127602	105.1499	lowly_expressed	lowly_expressed
DNAH17|8632	23.8768	DNAH17|8632	89.2282
DNAH1|25981	61.988	DNAH1|25981	385.5422
DNAH2|146754	128.5676	DNAH2|146754	23.8578
DNAH5|1767	896.7591	DNAH5|1767	12.8832
DNAH6|1768	6.8876	DNAH6|1768	163.6646
DNAH7|56171	16.5301	DNAH7|56171	10.9746
lowly_expressed	lowly_expressed	DNAH9|1770	110.2231
DNAJA1|3301	2968.0751	DNAJA1|3301	2935.9418
DNAJA2|10294	2159.4766	DNAJA2|10294	2297.984
DNAJA3|9093	1560.2598	DNAJA3|9093	933.3174
DNAJA4|55466	1281.5435	DNAJA4|55466	1125.1342
DNAJB11|51726	1452.3548	DNAJB11|51726	807.3482
DNAJB12|54788	1602.5034	DNAJB12|54788	1225.8141
DNAJB14|79982	265.4003	DNAJB14|79982	430.87199999999996
DNAJB1|3337	3930.4954	DNAJB1|3337	6948.3478
DNAJB2|3300	2031.3682	DNAJB2|3300	1723.0109
DNAJB4|11080	166.2195	DNAJB4|11080	1700.1074
DNAJB5|25822	93.2115	DNAJB5|25822	285.8165
DNAJB6|10049	1253.9933	DNAJB6|10049	1987.8325
DNAJB9|4189	1227.3615	DNAJB9|4189	798.2822
DNAJC10|54431	2777.0603	DNAJC10|54431	1596.5645
DNAJC11|55735	714.0002	DNAJC11|55735	1094.7012
DNAJC12|56521	3094.3468	DNAJC12|56521	9.5431
DNAJC13|23317	1340.3173	DNAJC13|23317	1972.5635
DNAJC14|85406	1815.6731	DNAJC14|85406	971.7333
DNAJC15|29103	686.0	DNAJC15|29103	985.8046
DNAJC16|23341	682.3267	DNAJC16|23341	715.2571
DNAJC17|55192	174.4846	DNAJC17|55192	151.7357
DNAJC18|202052	296.6238	DNAJC18|202052	195.1569
DNAJC19|131118	1001.4498	DNAJC19|131118	413.2172
DNAJC1|64215	1660.818	DNAJC1|64215	517.7144
DNAJC21|134218	1726.4793	DNAJC21|134218	1182.3929
DNAJC22|79962	16.5301	lowly_expressed	lowly_expressed
DNAJC24|120526	324.8536	DNAJC24|120526	427.3935
DNAJC25|548645	130.4043	DNAJC25|548645	325.4205
DNAJC27|51277	177.2396	DNAJC27|51277	238.5781
DNAJC28|54943	22.0402	DNAJC28|54943	23.8578
DNAJC2|27000	426.5506	DNAJC2|27000	319.122
DNAJC30|84277	396.2637	DNAJC30|84277	454.2527
DNAJC3|5611	1892.2397	DNAJC3|5611	1945.3656
DNAJC4|3338	1005.1691	DNAJC4|3338	373.222
DNAJC5B|85479	13.7751	DNAJC5B|85479	5.7259
DNAJC5|80331	1932.1875	DNAJC5|80331	1893.8328
DNAJC6|9829	374.1226	DNAJC6|9829	40.0811
DNAJC7|7266	2270.1504	DNAJC7|7266	1461.2287
DNAJC8|22826	1071.2437	DNAJC8|22826	2085.1724
DNAJC9|23234	845.3045	DNAJC9|23234	257.1872
DNAL1|83544	405.9063	DNAL1|83544	563.9986
DNAL4|10126	673.6024	DNAL4|10126	240.4867
DNALI1|7802	706.6627	DNALI1|7802	126.4464
DNASE1L1|1774	383.4942	DNASE1L1|1774	516.2018
DNASE1L2|1775	7.3467	lowly_expressed	lowly_expressed
DNASE1L3|1776	16.5301	DNASE1L3|1776	556.3641
DNASE1|1773	41.3253	DNASE1|1773	41.5126
lowly_expressed	lowly_expressed	DNASE2B|58511	5.7259
DNASE2|1777	1908.3106	DNASE2|1777	997.7335
DND1|373863	80.1665	DND1|373863	28.8011
lowly_expressed	lowly_expressed	DNER|92737	15.7462
DNHD1|144132	56.0187	DNHD1|144132	192.2939
DNLZ|728489	96.4257	DNLZ|728489	68.2333
DNM1L|10059	2035.0416	DNM1L|10059	1623.7624
DNM1P35|100128285	24.7952	DNM1P35|100128285	11.9289
DNM1|1759	236.4726	DNM1|1759	320.1718
DNM2|1785	2252.3621	DNM2|1785	1968.5839999999998
DNM3|26052	34.8969	DNM3|26052	77.2993
DNMBP|23268	750.4721	DNMBP|23268	736.648
DNMT1|1786	2234.3214	DNMT1|1786	622.6888
DNMT3A|1788	438.5074	DNMT3A|1788	242.3953
DNMT3B|1789	77.5997	DNMT3B|1789	29.1065
DNPEP|23549	2704.9706	DNPEP|23549	1241.0831
DNTTIP1|116092	487.1794	DNTTIP1|116092	226.6492
DNTTIP2|30836	971.6038	DNTTIP2|30836	1158.5351
DOC2A|8448	66.5383	lowly_expressed	lowly_expressed
DOC2B|8447	7.3467	DOC2B|8447	54.873000000000005
DOCK10|55619	227.2892	DOCK10|55619	233.3294
DOCK11|139818	203.4123	DOCK11|139818	5187.6417
DOCK1|1793	1150.2209	DOCK1|1793	2572.3488
DOCK2|1794	210.75900000000001	DOCK2|1794	334.0093
DOCK4|9732	220.4016	DOCK4|9732	624.1202
DOCK5|80005	268.6145	DOCK5|80005	201.3599
DOCK6|57572	598.2985	DOCK6|57572	2547.5367
DOCK7|85440	882.0656	DOCK7|85440	1503.9962
DOCK8|81704	393.5087	DOCK8|81704	1455.8034
DOCK9|23348	1964.7885	DOCK9|23348	2147.6798
DOHH|83475	253.4619	DOHH|83475	146.9641
DOK1|1796	415.5489	DOK1|1796	1059.2867
DOK2|9046	31.6827	DOK2|9046	147.4413
DOK3|79930	87.2423	DOK3|79930	91.61399999999999
DOK4|55715	152.4444	DOK4|55715	284.8622
DOK5|55816	12.3976	DOK5|55816	36.741
DOK6|220164	26.6319	DOK6|220164	53.4415
DOK7|285489	129.4859	lowly_expressed	lowly_expressed
DOLK|22845	475.241	DOLK|22845	441.3694
DOLPP1|57171	309.4806	DOLPP1|57171	356.4356
DOM3Z|1797	187.75	DOM3Z|1797	153.6586
DONSON|29980	197.7002	DONSON|29980	108.7964
DOPEY1|23033	599.924	DOPEY1|23033	822.4884
DOPEY2|9980	1956.9827	DOPEY2|9980	560.6585
DOT1L|84444	624.0075	DOT1L|84444	445.4634
DPAGT1|1798	719.3495	DPAGT1|1798	681.4076
DPCD|25911	345.0479	DPCD|25911	96.8675
DPEP1|1800	6.4284	lowly_expressed	lowly_expressed
DPEP2|64174	25.7135	DPEP2|64174	66.8019
DPF2|5977	1434.9063	DPF2|5977	962.9011
lowly_expressed	lowly_expressed	DPF3|8110	18.6091
DPH1|1801	884.9033	DPH1|1801	489.6624
DPH2|1802	389.8354	DPH2|1802	267.6846
DPH3B|100132911	11.0201	DPH3B|100132911	20.0406
DPH3|285381	333.8166	DPH3|285381	968.1498
DPH5|51611	450.1657	DPH5|51611	346.8925
DPM1|8813	486.7202	DPM1|8813	494.3338
DPM2|8818	418.7631	DPM2|8818	329.2377
DPM3|54344	184.1272	DPM3|54344	199.9284
DPP3|10072	1376.1326	DPP3|10072	466.1816
DPP4|1803	61.5288	DPP4|1803	551.1154
lowly_expressed	lowly_expressed	DPP6|1804	20.9949
DPP7|29952	1561.6373	DPP7|29952	1359.4179
DPP8|54878	446.3133	DPP8|54878	898.485
DPP9|91039	1075.3762	DPP9|91039	895.1449
lowly_expressed	lowly_expressed	DPRX|503834	5.2487
DPT|1805	212.1366	DPT|1805	16438.0293
DPY19L1|23333	871.0455	DPY19L1|23333	604.5568
DPY19L2P2|349152	9.1834	DPY19L2P2|349152	10.9746
DPY19L2|283417	22.4993	DPY19L2|283417	124.5378
DPY19L3|147991	635.4913	DPY19L3|147991	322.0804
DPY19L4|286148	738.3454	DPY19L4|286148	994.3934
DPY30|84661	639.0086	DPY30|84661	323.7648
DPYD|1806	116.17	DPYD|1806	1145.6519
DPYSL2|1808	961.0429	DPYSL2|1808	5401.8848
DPYSL3|1809	2557.5771	DPYSL3|1809	4370.2732
DPYSL4|10570	54.6412	DPYSL4|10570	24.335
DQX1|165545	8.2651	lowly_expressed	lowly_expressed
DR1|1810	707.581	DR1|1810	1074.0785
DRAM1|55332	363.6627	DRAM1|55332	543.4809
DRAM2|128338	928.4418	DRAM2|128338	2706.7685
DRAP1|10589	1698.0108	DRAP1|10589	800.668
DRD1|1812	27.090999999999998	DRD1|1812	8.1117
DRD2|1813	343.9184	DRD2|1813	6.202999999999999
DRG1|4733	1771.4779999999998	DRG1|4733	1680.5439999999999
DRG2|1819	752.5797	DRG2|1819	634.1405
DRP2|1821	7.3467	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	DSC1|1823	5.2487
DSC2|1824	199.2798	DSC2|1824	469.9988
DSC3|1825	384.7845	DSC3|1825	135.0352
DSCAML1|57453	186.8822	DSCAML1|57453	15.7462
DSCAM|1826	17.4485	lowly_expressed	lowly_expressed
DSCC1|79075	193.7698	DSCC1|79075	73.9592
DSCR3|10311	911.4525	DSCR3|10311	1182.3929
DSCR6|53820	296.6238	lowly_expressed	lowly_expressed
DSEL|92126	462.8434	DSEL|92126	1034.9517
DSE|29940	414.2862	DSE|29940	1870.8243
DSG1|1828	6.4284	DSG1|1828	8.5888
DSG2|1829	2999.2848	DSG2|1829	2110.371
DSG3|1830	415.5489	DSG3|1830	90.6597
DSN1|79980	435.2932	DSN1|79980	250.507
DSP|1832	18622.0996	DSP|1832	1354.1692
DSTN|11034	8236.5919	DSTN|11034	9848.5029
DSTYK|25778	1048.2852	DSTYK|25778	868.9013
DST|667	2150.7524	DST|667	8680.4247
DTD1|92675	527.5864	DTD1|92675	346.8925
DTL|51514	458.7109	DTL|51514	14.7918
DTNA|1837	31.6827	DTNA|1837	491.94800000000004
DTNBP1|84062	395.8046	DTNBP1|84062	271.97900000000004
DTNB|1838	387.5395	DTNB|1838	108.3144
DTWD1|56986	242.4418	DTWD1|56986	446.6182
DTWD2|285605	253.921	DTWD2|285605	241.44099999999997
DTX1|1840	166.6787	DTX1|1840	1339.8545
DTX2|113878	292.4913	DTX2|113878	221.8776
DTX3L|151636	4935.8574	DTX3L|151636	1100.2553
DTX3|196403	702.9893	DTX3|196403	146.0098
DTX4|23220	136.8327	DTX4|23220	888.4648
DTYMK|1841	365.9585	DTYMK|1841	209.9487
DULLARD|23399	1742.5503	DULLARD|23399	1962.0661
DUOX1|53905	25.2544	DUOX1|53905	25.2893
DUOX2|50506	19.7443	DUOX2|50506	7.1573
DUOXA1|90527	7.8059	lowly_expressed	lowly_expressed
DUS1L|64118	1238.3816	DUS1L|64118	926.6372
DUS2L|54920	117.5475	DUS2L|54920	148.3956
DUS3L|56931	383.8661	DUS3L|56931	178.4564
DUS4L|11062	169.1123	DUS4L|11062	110.2231
DUSP10|11221	193.3106	DUSP10|11221	370.2732
DUSP11|8446	727.7845	DUSP11|8446	345.9382
DUSP12|11266	219.4833	DUSP12|11266	183.7051
DUSP13|51207	8.2651	lowly_expressed	lowly_expressed
DUSP14|11072	539.984	DUSP14|11072	1155.6722
DUSP15|128853	238.7684	DUSP15|128853	5.7259
DUSP16|80824	5831.4593	DUSP16|80824	871.7643
DUSP18|150290	161.0906	DUSP18|150290	126.4416
DUSP19|142679	44.5395	DUSP19|142679	90.1825
DUSP1|1843	2274.2691	DUSP1|1843	16868.9013
DUSP22|56940	404.0696	DUSP22|56940	1567.4579999999999
DUSP23|54935	389.3762	DUSP23|54935	340.6895
DUSP27|92235	7.8059	lowly_expressed	lowly_expressed
DUSP28|285193	93.2115	DUSP28|285193	52.9643
DUSP2|1844	65.6613	DUSP2|1844	91.61399999999999
DUSP3|1845	1599.2892	DUSP3|1845	3070.4998
DUSP4|1846	251.6252	DUSP4|1846	647.5009
lowly_expressed	lowly_expressed	DUSP5P|574029	5.2487
DUSP5|1847	3501.6306	DUSP5|1847	454.7298
DUSP6|1848	524.3722	DUSP6|1848	6703.5667
DUSP7|1849	331.0616	DUSP7|1849	520.1002
DUSP8|1850	113.8742	DUSP8|1850	234.7608
DUT|1854	692.5983	DUT|1854	806.685
DVL1|1855	634.573	DVL1|1855	865.5613
DVL2|1856	770.4873	DVL2|1856	445.6638
DVL3|1857	2689.8179999999998	DVL3|1857	1618.9908
DYDC2|84332	12.8568	lowly_expressed	lowly_expressed
DYM|54808	1357.3066	DYM|54808	788.7391
DYNC1H1|1778	11476.0365	DYNC1H1|1778	15475.6054
DYNC1I1|1780	12.3976	DYNC1I1|1780	86.3653
DYNC1I2|1781	2633.3401	DYNC1I2|1781	2248.3598
DYNC1LI1|51143	828.3427	DYNC1LI1|51143	667.0643
DYNC1LI2|1783	2164.0683	DYNC1LI2|1783	5898.6043
DYNC2H1|79659	396.2637	DYNC2H1|79659	1060.241
DYNC2LI1|51626	471.1084	DYNC2LI1|51626	306.3342
DYNLL1|8655	3546.1701	DYNLL1|8655	3465.1079999999997
DYNLL2|140735	2764.6627	DYNLL2|140735	2102.35
DYNLRB1|83658	3228.4245	DYNLRB1|83658	1567.9351
DYNLRB2|83657	11.9384	DYNLRB2|83657	5.7259
DYNLT1|6993	927.0643	DYNLT1|6993	561.1356
DYNLT3|6990	736.0496	DYNLT3|6990	782.5361
DYRK1A|1859	1952.8501	DYRK1A|1859	1485.3871
DYRK1B|9149	419.2222	DYRK1B|9149	387.4508
DYRK2|8445	534.0147	DYRK2|8445	534.4149
DYRK3|8444	139.5877	DYRK3|8444	210.903
DYRK4|8798	359.5301	DYRK4|8798	183.22799999999998
DYSF|8291	431.1607	DYSF|8291	1441.0116
DYX1C1|161582	48.4241	lowly_expressed	lowly_expressed
DZIP1L|199221	56.9371	DZIP1L|199221	133.6037
DZIP1|22873	91.2187	DZIP1|22873	239.8664
DZIP3|9666	347.5917	DZIP3|9666	550.5905
E2F1|1869	513.8113	E2F1|1869	37.2182
E2F2|1870	136.3735	E2F2|1870	6.202999999999999
E2F3|1871	283.7671	E2F3|1871	265.776
E2F4|1874	597.8394	E2F4|1874	938.0889999999999
E2F5|1875	83.7848	E2F5|1875	23.1134
E2F6|1876	294.328	E2F6|1876	277.2277
E2F7|144455	36.7336	lowly_expressed	lowly_expressed
E2F8|79733	80.3548	lowly_expressed	lowly_expressed
E4F1|1877	332.4391	E4F1|1877	206.6086
EAF1|85403	1136.4458	EAF1|85403	746.2722
EAF2|55840	20.6627	EAF2|55840	30.0608
EAPP|55837	1426.1821	EAPP|55837	649.8867
EARS2|124454	1111.1915	EARS2|124454	396.9939
EBAG9|9166	599.2169	EBAG9|9166	585.4706
EBF1|1879	185.5047	EBF1|1879	4799.7137
EBF2|64641	32.1419	EBF2|64641	355.4813
EBF3|253738	54.6412	EBF3|253738	1160.4438
EBF4|57593	1259.0442	EBF4|57593	75.8678
EBI3|10148	16.5301	EBI3|10148	29.5837
EBNA1BP2|10969	1045.0710000000001	EBNA1BP2|10969	526.7804
EBPL|84650	453.66	EBPL|84650	220.9233
EBP|10682	828.8019	EBP|10682	307.7657
ECD|11319	1040.4793	ECD|11319	610.7599
ECE1|1889	3761.0617	ECE1|1889	8212.3345
ECE2|9718	224.075	ECE2|9718	37.6953
ECH1|1891	1933.565	ECH1|1891	5250.6263
ECHDC1|55862	431.1607	ECHDC1|55862	3215.5553
ECHDC2|55268	359.07099999999997	ECHDC2|55268	1322.1997
ECHDC3|79746	460.0884	ECHDC3|79746	2340.4509
ECHS1|1892	2070.3977	ECHS1|1892	8211.8573
ECM1|1893	812.2718	ECM1|1893	627.4603
ECM2|1842	330.1432	ECM2|1842	9953.9544
ECSCR|641700	58.3146	ECSCR|641700	413.6944
ECSIT|51295	1373.8367	ECSIT|51295	547.7753
ECT2L|345930	15.1526	ECT2L|345930	11.4517
ECT2|1894	847.6279	ECT2|1894	177.9792
EDA2R|60401	30.7644	EDA2R|60401	76.345
EDARADD|128178	244.7376	EDARADD|128178	37.6953
EDAR|10913	7.3467	lowly_expressed	lowly_expressed
EDA|1896	76.2222	EDA|1896	171.2991
EDC3|80153	627.6854	EDC3|80153	518.1916
EDC4|23644	666.8802	EDC4|23644	742.5647
EDEM1|9695	759.4672	EDEM1|9695	1202.9107
EDEM2|55741	660.2865	EDEM2|55741	448.5268
EDEM3|80267	3995.2384	EDEM3|80267	1686.747
EDF1|8721	2620.0242	EDF1|8721	2345.2225
EDIL3|10085	265.8594	EDIL3|10085	274.3648
EDN1|1906	46.3762	EDN1|1906	380.2935
EDN2|1907	54.1821	EDN2|1907	7.6345
EDNRA|1909	377.4378	EDNRA|1909	906.1195
EDNRB|1910	138.6693	EDNRB|1910	1437.6715
EEA1|8411	1178.2303	EEA1|8411	1571.7524
EED|8726	180.4538	EED|8726	324.9433
EEF1A1P9|441032	6942.1916	EEF1A1P9|441032	6593.3437
EEF1A1|1915	79494.7293	EEF1A1|1915	122768.46
EEF1A2|1917	4558.64	lowly_expressed	lowly_expressed
EEF1B2|1933	6303.9453	EEF1B2|1933	3060.4795
EEF1D|1936	6399.4527	EEF1D|1936	4335.4408
EEF1E1|9521	536.7698	EEF1E1|9521	103.0657
EEF1G|1937	35798.2728	EEF1G|1937	13876.178
EEF2K|29904	1435.3655	EEF2K|29904	1681.0211
EEF2|1938	129940.526	EEF2|1938	63443.6359
EEFSEC|60678	614.7598	EEFSEC|60678	319.5324
EEPD1|80820	163.0054	EEPD1|80820	1472.0267
EFCAB10|100130771	5.8039	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	EFCAB1|79645	7.1573
EFCAB2|84288	59.2329	EFCAB2|84288	163.1874
EFCAB4A|283229	199.739	EFCAB4A|283229	131.2179
EFCAB4B|84766	467.4351	EFCAB4B|84766	31.9695
EFCAB6|64800	31.2236	EFCAB6|64800	20.5177
EFCAB7|84455	155.1995	EFCAB7|84455	76.8221
EFEMP1|2202	1421.1312	EFEMP1|2202	13077.4186
EFEMP2|30008	548.7082	EFEMP2|30008	1800.3102
EFHA1|221154	359.07099999999997	EFHA1|221154	719.0743
EFHA2|286097	8.2651	EFHA2|286097	289.1566
lowly_expressed	lowly_expressed	EFHB|151651	5.2487
EFHC1|114327	363.6627	EFHC1|114327	184.1823
EFHC2|80258	9.1834	EFHC2|80258	5.7259
EFHD1|80303	11265.2774	EFHD1|80303	837.409
EFHD2|79180	637.328	EFHD2|79180	620.303
EFNA1|1942	1656.6855	EFNA1|1942	617.4401
EFNA3|1944	163.4645	EFNA3|1944	30.538
EFNA4|1945	37.6519	EFNA4|1945	51.0557
EFNA5|1946	29.8461	EFNA5|1946	772.5158
EFNB1|1947	389.3762	EFNB1|1947	2149.1113
EFNB2|1948	688.755	EFNB2|1948	1697.2444
EFNB3|1949	58.7738	EFNB3|1949	77.7765
EFR3A|23167	2794.5088	EFR3A|23167	2072.7663
EFR3B|22979	99.1807	EFR3B|22979	97.81700000000001
EFS|10278	292.0321	EFS|10278	580.2219
EFTUD1|79631	592.7885	EFTUD1|79631	468.5673
EFTUD2|9343	2489.6199	EFTUD2|9343	1827.1216
EGFL6|25975	71.6305	EGFL6|25975	533.9377
EGFL7|51162	316.3681	EGFL7|51162	888.4648
EGFL8|80864	40.7376	EGFL8|80864	110.81
EGFLAM|133584	347.1325	EGFLAM|133584	1013.4797
EGFR|1956	112.4967	EGFR|1956	2714.9851
lowly_expressed	lowly_expressed	EGF|1950	15.7462
EGLN1|54583	1228.739	EGLN1|54583	1784.0868
EGLN2|112398	4501.9555	EGLN2|112398	1665.7521
EGLN3|112399	393.0495	EGLN3|112399	78.2536
EGR1|1958	5501.3161	EGR1|1958	32739.1149
EGR2|1959	355.3976	EGR2|1959	1024.4543
EGR3|1960	327.3882	EGR3|1960	1259.6922
EGR4|1961	36.2744	lowly_expressed	lowly_expressed
EHBP1L1|254102	1005.1232	EHBP1L1|254102	1154.2407
EHBP1|23301	922.0134	EHBP1|23301	4236.617
EHD1|10938	890.7899	EHD1|10938	2677.3232
EHD2|30846	1212.6680000000001	EHD2|30846	23039.4847
EHD3|30845	636.4097	EHD3|30845	162.2331
EHD4|30844	1027.1634	EHD4|30844	1309.3165
EHF|26298	46.8353	EHF|26298	183.22799999999998
EHHADH|1962	111.5783	EHHADH|1962	1286.8901
EHMT1|79813	851.3012	EHMT1|79813	1281.1643
EHMT2|10919	2031.8274	EHMT2|10919	883.216
EI24|9538	2058.9184	EI24|9538	2795.6579
EID1|23741	2081.8769	EID1|23741	4536.8007
EID2B|126272	33.5194	EID2B|126272	37.6953
EID2|163126	178.6171	EID2|163126	220.9233
EID3|493861	22.4993	EID3|493861	31.9695
EIF1AD|84285	600.1352	EIF1AD|84285	433.7349
EIF1AX|1964	1547.4029999999998	EIF1AX|1964	2433.9735
EIF1B|10289	692.4284	EIF1B|10289	964.8097
EIF1|10209	14176.4154	EIF1|10209	19844.9243
EIF2AK1|27102	7099.4115	EIF2AK1|27102	2682.8773
EIF2AK2|5610	1013.8474	EIF2AK2|5610	355.9585
EIF2AK3|9451	1684.2357	EIF2AK3|9451	484.7906
EIF2AK4|440275	1807.2932	EIF2AK4|440275	1845.1628
EIF2A|83939	4237.221	EIF2A|83939	2046.9999
EIF2B1|1967	951.4003	EIF2B1|1967	1133.723
EIF2B2|8892	612.5328	EIF2B2|8892	480.0191
EIF2B3|8891	517.0255	EIF2B3|8891	1167.1239
EIF2B4|8890	831.5569	EIF2B4|8890	806.8710000000001
EIF2B5|8893	1167.6694	EIF2B5|8893	866.0384
EIF2C1|26523	882.9839999999999	EIF2C1|26523	1043.0633
EIF2C2|27161	338.4083	EIF2C2|27161	262.4359
EIF2C3|192669	128.5676	EIF2C3|192669	211.8573
EIF2C4|192670	256.2169	EIF2C4|192670	515.8058
EIF2S1|1965	2021.2665	EIF2S1|1965	1963.9747
EIF2S2|8894	1822.905	EIF2S2|8894	1359.4179
EIF2S3|1968	8947.8463	EIF2S3|1968	5083.6216
EIF3A|8661	8558.4701	EIF3A|8661	10855.3024
EIF3B|8662	6207.5196	EIF3B|8662	3797.2086
EIF3CL|728689	21328.6406	EIF3CL|728689	10833.0765
EIF3C|8663	457.5997	EIF3C|8663	206.8854
EIF3D|8664	5658.3522	EIF3D|8664	3857.3303
EIF3E|3646	8598.8771	EIF3E|3646	7016.104
EIF3F|8665	1895.4539	EIF3F|8665	3139.2103
EIF3G|8666	4307.8965	EIF3G|8666	2129.9916
EIF3H|8667	15112.2039	EIF3H|8667	4141.7154
EIF3I|8668	2780.7337	EIF3I|8668	2935.5457
EIF3J|8669	1532.7096	EIF3J|8669	1488.25
EIF3K|27335	4359.3602	EIF3K|27335	3796.7315
EIF3L|51386	8478.1154	EIF3L|51386	9372.3011
EIF3M|10480	3407.4686	EIF3M|10480	2191.8263
EIF4A1|1973	16116.0598	EIF4A1|1973	7315.3334
EIF4A2|1974	13392.153	EIF4A2|1974	8754.860999999999
EIF4A3|9775	3059.4499	EIF4A3|9775	936.1804
EIF4B|1975	17539.4364	EIF4B|1975	13970.9698
EIF4E2|9470	1304.9612	EIF4E2|9470	1342.7174
EIF4E3|317649	908.6975	EIF4E3|317649	3216.0324
EIF4EBP1|1978	722.7336	EIF4EBP1|1978	585.9478
EIF4EBP2|1979	4955.8221	EIF4EBP2|1979	19555.2905
EIF4EBP3|8637	584.2434	EIF4EBP3|8637	420.9662
EIF4ENIF1|56478	1130.9358	EIF4ENIF1|56478	717.1657
EIF4E|1977	404.5288	EIF4E|1977	355.0042
EIF4G1|1981	9872.1556	EIF4G1|1981	8361.2072
EIF4G2|1982	18985.3031	EIF4G2|1982	23659.3105
EIF4G3|8672	1058.8461	EIF4G3|8672	2327.5677
EIF4H|7458	6272.7217	EIF4H|7458	5792.1985
EIF5A2|56648	82.6506	EIF5A2|56648	242.8725
