gene_id	TCGA-BH-A0H5-01A-21R-A115-07	gene_id	TCGA-BH-A0H5-11A-62R-A115-07
SMCR7L|54471	1130.4559	SMCR7L|54471	1103.0328
SMCR7|125170	374.4353	SMCR7|125170	434.5658
SMCR8|140775	1779.1170000000002	SMCR8|140775	1716.3482
SMEK1|55671	1973.7820000000002	SMEK1|55671	1910.6772
SMEK2|57223	2468.6387	SMEK2|57223	2384.7113
SMG1|23049	2989.4612	SMG1|23049	4676.3606
SMG5|23381	2741.0921	SMG5|23381	1953.8845
SMG6|23293	1485.6989999999998	SMG6|23293	1694.2252
SMG7|9887	2749.3711	SMG7|9887	1805.5671
SMN1|6606	5.0163	lowly_expressed	lowly_expressed
SMN2|6607	466.1324	SMN2|6607	609.0445
SMNDC1|10285	581.4096	SMNDC1|10285	635.646
SMOC1|64093	47.7922	SMOC1|64093	113.0037
SMOC2|64094	1136.1006	SMOC2|64094	1232.2393
SMOX|54498	85.0476	SMOX|54498	359.3685
SMO|6608	296.5377	SMO|6608	588.2842
SMPD1|6609	918.9658	SMPD1|6609	570.8351
SMPD2|6610	302.5588	SMPD2|6610	194.4329
SMPD3|55512	322.8799	SMPD3|55512	187.7856
SMPD4|55627	1756.6472	SMPD4|55627	1586.2069
SMPDL3A|10924	421.4749	SMPDL3A|10924	358.9531
SMPDL3B|27293	291.2693	SMPDL3B|27293	275.4466
lowly_expressed	lowly_expressed	SMR3B|10879	9.5555
SMS|6611	1799.171	SMS|6611	1123.3901
SMTNL1|219537	16.5579	SMTNL1|219537	6.2318
lowly_expressed	lowly_expressed	SMTNL2|342527	12.0482
SMTN|6525	388.35900000000004	SMTN|6525	1540.0914
SMU1|55234	1768.3129999999999	SMU1|55234	1764.8525
SMUG1|23583	473.7829	SMUG1|23583	411.7158
SMURF1|57154	744.2833	SMURF1|57154	1025.9867
SMURF2|64750	405.2933	SMURF2|64750	734.5243
SMYD1|150572	29.3527	SMYD1|150572	398.0058
SMYD2|56950	482.0619	SMYD2|56950	695.0561
SMYD3|64754	246.1112	SMYD3|64754	213.1284
SMYD4|114826	349.9747	SMYD4|114826	511.8405
SMYD5|10322	556.5727	SMYD5|10322	588.2842
SNAI1|6615	24.8369	SNAI1|6615	31.99
SNAI2|6591	769.9443	SNAI2|6591	1690.4861
SNAI3|333929	86.9292	SNAI3|333929	16.6182
SNAP23|8773	2289.5119	SNAP23|8773	1452.4304
SNAP25|6616	48.1686	SNAP25|6616	43.6228
SNAP29|9342	1215.5035	SNAP29|9342	1131.6992
SNAP47|116841	895.7772	SNAP47|116841	653.3195
SNAPC1|6617	141.8715	SNAPC1|6617	261.3211
SNAPC2|6618	432.7644	SNAPC2|6618	285.83299999999997
SNAPC3|6619	422.2275	SNAPC3|6619	465.3095
SNAPC4|6621	359.3826	SNAPC4|6621	466.5559
SNAPC5|10302	134.0779	SNAPC5|10302	100.2077
SNAPIN|23557	757.5259	SNAPIN|23557	468.2177
SNCAIP|9627	68.1134	SNCAIP|9627	160.7811
SNCA|6622	38.3843	SNCA|6622	163.6892
SNCG|6623	565.9806	SNCG|6623	754.0507
SND1|27044	5029.475	SND1|27044	4062.7337
SNED1|25992	424.1091	SNED1|25992	608.6415
SNF8|11267	933.6422	SNF8|11267	570.0042
SNHG10|283596	57.5765	SNHG10|283596	113.8346
SNHG11|128439	155.5769	SNHG11|128439	198.6705
SNHG12|85028	169.1356	SNHG12|85028	253.9759
SNHG1|23642	601.5576	SNHG1|23642	1011.0179
SNHG3-RCC1|751867	114.9836	SNHG3-RCC1|751867	267.4034
SNHG3|8420	36.8791	SNHG3|8420	33.2364
lowly_expressed	lowly_expressed	SNHG4|724102	18.9281
SNHG5|387066	549.799	SNHG5|387066	1259.6593
SNHG6|641638	726.2916	SNHG6|641638	704.1961
SNHG7|84973	320.336	SNHG7|84973	668.2011
SNHG8|100093630	806.0707	SNHG8|100093630	1185.2929
SNHG9|735301	27.0948	SNHG9|735301	42.7919
SNIP1|79753	372.1774	SNIP1|79753	469.8795
SNN|8303	835.7998	SNN|8303	1095.1392
SNORA7B|677797	7.1801	SNORA7B|677797	6.2277
SNORA8|654320	149.9209	SNORA8|654320	292.5093
SNORD116-20|100033431	6.3974	SNORD116-20|100033431	27.8355
SNORD116-28|100033820	22.4285	SNORD116-28|100033820	80.8558
SNORD116-4|100033416	26.3234	SNORD116-4|100033416	100.9514
SNORD1C|677850	16.6671	SNORD1C|677850	21.0594
SNPH|9751	197.19	SNPH|9751	274.6157
SNRK|54861	1434.8962	SNRK|54861	1285.833
SNRNP200|23020	7748.3644	SNRNP200|23020	7791.8571
SNRNP25|79622	541.8963	SNRNP25|79622	200.2493
SNRNP27|11017	350.351	SNRNP27|11017	486.9132
SNRNP35|11066	407.7995	SNRNP35|11066	358.9946
SNRNP40|9410	975.4133	SNRNP40|9410	615.2887
SNRNP48|154007	308.2035	SNRNP48|154007	562.9414
SNRNP70|6625	2683.5156	SNRNP70|6625	4612.795999999999
SNRPA1|6627	441.0434	SNRPA1|6627	248.442
SNRPA|6626	1037.1293	SNRPA|6626	867.8853
SNRPB2|6629	890.742	SNRPB2|6629	760.698
SNRPB|6628	2132.2114	SNRPB|6628	1450.7686
SNRPC|6631	907.3	SNRPC|6631	641.0469
SNRPD1|6632	664.5756	SNRPD1|6632	462.4013
SNRPD2|6633	2235.6985	SNRPD2|6633	1870.3781
SNRPD3|6634	1554.9526	SNRPD3|6634	1363.1367
SNRPE|6635	834.6708	SNRPE|6635	616.1197
SNRPF|6636	640.115	SNRPF|6636	437.474
SNRPG|6637	605.8702	SNRPG|6637	311.5912
SNRPN|6638	2271.7121	SNRPN|6638	1567.9477
SNTA1|6640	321.3746	SNTA1|6640	371.0012
SNTB1|6641	420.7223	SNTB1|6641	616.9506
SNTB2|6645	717.6363	SNTB2|6645	1238.4711
lowly_expressed	lowly_expressed	SNTG2|54221	7.8936
SNTN|132203	15.0527	lowly_expressed	lowly_expressed
SNUPN|10073	554.3148	SNUPN|10073	457.8313
SNURF|8926	135.094	SNURF|8926	98.8907
SNW1|22938	1647.5153	SNW1|22938	1646.0324
SNX10|29887	765.4285	SNX10|29887	205.2347
SNX11|29916	760.9127	SNX11|29916	474.0341
SNX12|29934	243.1007	SNX12|29934	291.2339
SNX13|23161	843.7024	SNX13|23161	1414.624
SNX14|57231	1496.9885	SNX14|57231	1265.8912
SNX15|29907	507.6515	SNX15|29907	489.4059
SNX16|64089	195.3085	SNX16|64089	342.7503
SNX17|9784	2840.4398	SNX17|9784	1983.7973
SNX18|112574	850.8525	SNX18|112574	1291.2339
SNX19|399979	1800.6762	SNX19|399979	1563.7723
SNX1|6642	3468.1363	SNX1|6642	4700.8725
SNX20|124460	305.1742	SNX20|124460	18.6041
SNX21|90203	239.2623	SNX21|90203	580.3365
SNX22|79856	365.2419	SNX22|79856	129.9668
SNX24|28966	248.7455	SNX24|28966	126.2983
SNX25|83891	422.9802	SNX25|83891	516.8259
SNX27|81609	1696.0865	SNX27|81609	1087.445
SNX29|92017	1095.8347	SNX29|92017	807.2289
SNX2|6643	1967.0083	SNX2|6643	1391.774
SNX30|401548	682.2625	SNX30|401548	1067.7192
lowly_expressed	lowly_expressed	SNX32|254122	20.3573
SNX33|257364	950.9527	SNX33|257364	1227.6693
SNX3|8724	2706.4709999999995	SNX3|8724	2277.1084
SNX4|8723	859.5077	SNX4|8723	996.2609
SNX5|27131	2015.1769	SNX5|27131	1631.4915
SNX6|58533	1676.4917	SNX6|58533	1231.4084
SNX7|51375	409.8091	SNX7|51375	517.6568
SNX8|29886	398.5196	SNX8|29886	298.2966
SNX9|51429	2310.9619	SNX9|51429	2088.9074
SOAT1|6646	867.0341	SOAT1|6646	383.8803
SOAT2|8435	5.2684	lowly_expressed	lowly_expressed
SOBP|55084	96.3371	SOBP|55084	212.7129
SOCS1|8651	361.6405	SOCS1|8651	59.8255
SOCS2|8835	518.941	SOCS2|8835	1313.253
SOCS3|9021	1670.0943	SOCS3|9021	1687.1624
SOCS4|122809	498.9962	SOCS4|122809	556.7096
SOCS5|9655	571.6253	SOCS5|9655	1383.8803
SOCS6|9306	765.0522	SOCS6|9306	1629.8297
SOCS7|30837	44.7817	SOCS7|30837	165.3511
SOD1|6647	3392.1203	SOD1|6647	2690.4861
SOD2|6648	8607.1195	SOD2|6648	9759.4516
SOD3|6649	472.2777	SOD3|6649	707.5197
SOHLH2|54937	6.7737	SOHLH2|54937	18.4462
SOLH|6650	822.6287	SOLH|6650	476.9423
SON|6651	6895.2541	SON|6651	8535.1059
SORBS1|10580	978.8002	SORBS1|10580	4774.407999999999
SORBS2|8470	643.8782	SORBS2|8470	2609.4724
SORBS3|10174	1478.1727	SORBS3|10174	2230.5775
SORCS1|114815	703.3362	SORCS1|114815	145.8247
SORCS2|57537	161.4399	SORCS2|57537	244.2875
SORD|6652	1372.0513	SORD|6652	484.4204
SORL1|6653	3848.5927	SORL1|6653	3508.1014
SORT1|6272	2372.6779	SORT1|6272	2983.3818
SOS1|6654	1247.1141	SOS1|6654	1954.3
SOS2|6655	1064.2241	SOS2|6655	1931.4499
SOSTDC1|25928	36.8791	SOSTDC1|25928	443.7059
SOX10|6663	300.6772	SOX10|6663	2707.5197
SOX11|6664	33.1159	SOX11|6664	33.2364
SOX12|6666	902.0315	SOX12|6666	452.015
SOX13|9580	959.9843	SOX13|9580	1237.6402
SOX15|6665	9.7842	SOX15|6665	48.1928
SOX17|64321	79.7792	SOX17|64321	233.4857
SOX18|54345	103.8635	SOX18|54345	95.9701
SOX2|6657	7.5263	lowly_expressed	lowly_expressed
SOX30|11063	9.0316	SOX30|11063	6.2318
SOX4|6659	1880.8317	SOX4|6659	3934.3581
SOX5|6660	33.1159	SOX5|6660	90.1537
SOX6|55553	58.3291	SOX6|55553	110.0956
SOX7|83595	53.1773	SOX7|83595	157.7192
SOX8|30812	65.1028	SOX8|30812	188.6165
SOX9|6662	1078.9005	SOX9|6662	3896.9672
SP100|6672	3355.6176	SP100|6672	1871.6244
SP110|3431	1653.16	SP110|3431	528.0432
SP140L|93349	803.4365	SP140L|93349	347.7358
SP140|11262	704.8415	SP140|11262	27.42
SP1|6667	3214.8751	SP1|6667	4442.044
SP2|6668	701.831	SP2|6668	872.0399
SP3|6670	2565.3521	SP3|6670	2942.6672
SP4|6671	363.5221	SP4|6671	507.2705
SP5|389058	11.6658	SP5|389058	12.8791
SP6|80320	279.6034	SP6|80320	455.3386
SPA17|53340	202.8348	SPA17|53340	124.221
SPACA4|171169	5.2684	lowly_expressed	lowly_expressed
SPAG16|79582	132.4635	SPAG16|79582	479.435
SPAG17|200162	47.0396	SPAG17|200162	26.1737
SPAG1|6674	192.2979	SPAG1|6674	143.7474
SPAG4|6676	105.3687	SPAG4|6676	17.0337
SPAG5|10615	387.5085	SPAG5|10615	104.6946
lowly_expressed	lowly_expressed	SPAG6|9576	45.7
SPAG7|9552	783.1154	SPAG7|9552	686.747
SPAG8|26206	15.0527	SPAG8|26206	26.5891
SPAG9|9043	1243.351	SPAG9|9043	2242.6257
SPARCL1|8404	9146.0053	SPARCL1|8404	16198.5875
SPARC|6678	24125.2985	SPARC|6678	20975.0727
SPAST|6683	550.5516	SPAST|6683	585.7914
SPATA13|221178	616.7344	SPATA13|221178	1057.7482
SPATA17|128153	54.1896	SPATA17|128153	35.3137
SPATA18|132671	145.6346	SPATA18|132671	439.1359
SPATA20|64847	1254.7195	SPATA20|64847	1000.0
SPATA24|202051	20.3211	SPATA24|202051	35.7291
SPATA2L|124044	155.0426	SPATA2L|124044	224.7611
SPATA2|9825	421.8512	SPATA2|9825	459.4931
SPATA4|132851	17.3106	SPATA4|132851	10.8018
SPATA5L1|79029	181.7611	SPATA5L1|79029	238.8866
SPATA5|166378	250.2507	SPATA5|166378	316.1612
SPATA6|54558	82.0371	SPATA6|54558	216.8675
SPATA7|55812	159.5584	SPATA7|55812	290.403
lowly_expressed	lowly_expressed	SPATA9|83890	7.5447
SPATC1|375686	9.0316	lowly_expressed	lowly_expressed
SPATS2L|26010	1712.2418	SPATS2L|26010	1103.8637
SPATS2|65244	745.86	SPATS2|65244	543.8305
SPC24|147841	18.8158	lowly_expressed	lowly_expressed
SPC25|57405	71.8765	SPC25|57405	12.0482
SPCS1|28972	2791.4809	SPCS1|28972	1436.4146
SPCS2|9789	687.9072	SPCS2|9789	541.3378
SPCS3|60559	3497.489	SPCS3|60559	2510.1786
SPDEF|25803	3154.288	SPDEF|25803	2416.7013
SPDYA|245711	9.3929	SPDYA|245711	14.2335
SPDYE1|285955	7.9629	SPDYE1|285955	12.8043
SPDYE3|441272	98.7606	SPDYE3|441272	76.2775
lowly_expressed	lowly_expressed	SPDYE5|442590	13.71
SPDYE6|729597	19.1922	SPDYE6|729597	24.9273
lowly_expressed	lowly_expressed	SPDYE7P|441251	6.6473
SPDYE8P|389517	14.3	SPDYE8P|389517	30.7437
SPEF1|25876	38.008	SPEF1|25876	13.71
SPEF2|79925	252.8849	SPEF2|79925	410.8849
SPEG|10290	88.4345	SPEG|10290	787.2871
SPEN|23013	2021.1979	SPEN|23013	3153.3029
SPESP1|246777	20.6974	SPESP1|246777	38.2011
SPG11|80208	2585.6732	SPG11|80208	2574.5742
SPG20|23111	1052.5583	SPG20|23111	1857.499
SPG21|51324	2167.5852	SPG21|51324	1395.5131
SPG7|6687	837.305	SPG7|6687	1178.6456
SPHAR|10638	114.1633	SPHAR|10638	155.8496
SPHK1|8877	235.6496	SPHK1|8877	323.38599999999997
SPHK2|56848	341.1425	SPHK2|56848	280.0956
SPHKAP|80309	6.3974	SPHKAP|80309	265.4757
SPI1|6688	1013.7939	SPI1|6688	152.0565
SPIB|6689	427.1197	lowly_expressed	lowly_expressed
SPIC|121599	8.279	lowly_expressed	lowly_expressed
SPIN1|10927	2427.9965	SPIN1|10927	3374.7403
SPIN2B|474343	68.3203	SPIN2B|474343	78.28
SPIN3|169981	259.2823	SPIN3|169981	476.9423
SPIN4|139886	126.4425	SPIN4|139886	219.3602
SPINK2|6691	9.7842	lowly_expressed	lowly_expressed
SPINK5|11005	5.2684	SPINK5|11005	142.501
SPINK8|646424	10.1606	SPINK8|646424	44.0382
SPINT1|6692	2252.6328	SPINT1|6692	3465.3095
SPINT2|10653	7694.5511	SPINT2|10653	7333.1948
SPIRE1|56907	472.2777	SPIRE1|56907	867.8853
SPIRE2|84501	58.7054	SPIRE2|84501	148.7329
SPNS1|83985	654.3962	SPNS1|83985	631.1383
SPNS2|124976	332.1599	SPNS2|124976	393.8014
SPNS3|201305	49.2975	SPNS3|201305	11.6327
SPN|6693	1475.9148	SPN|6693	180.7229
SPOCD1|90853	27.8474	SPOCD1|90853	8.3091
SPOCK1|6695	181.3847	SPOCK1|6695	229.3311
SPOCK2|9806	5447.9394	SPOCK2|9806	360.1994
SPON1|10418	561.4648	SPON1|10418	1452.4304
SPON2|10417	682.6388	SPON2|10417	639.8006
SPOPL|339745	1346.0855	SPOPL|339745	1797.6735
SPOP|8405	1621.1731	SPOP|8405	1346.9049
SPP1|6696	324.7615	SPP1|6696	648.5251
SPPL2A|84888	1055.9451	SPPL2A|84888	714.5825
SPPL2B|56928	780.8575	SPPL2B|56928	890.3199
SPPL3|121665	1351.7302	SPPL3|121665	1424.5949
SPRED1|161742	1267.8115	SPRED1|161742	1864.9771
SPRED2|200734	1624.9363	SPRED2|200734	1659.3270000000002
SPRN|503542	94.0792	SPRN|503542	85.1683
SPRY1|10252	938.158	SPRY1|10252	1762.3598
SPRY2|10253	526.8436	SPRY2|10253	1105.5256
SPRY3|10251	45.158	SPRY3|10251	77.6901
SPRY4|81848	487.7067	SPRY4|81848	507.2705
SPRYD3|84926	1188.0324	SPRYD3|84926	1149.5638
SPRYD4|283377	272.8297	SPRYD4|283377	351.8903
SPR|6697	669.4677	SPR|6697	524.3041
SPSB1|80176	423.3565	SPSB1|80176	638.1388
SPSB2|84727	125.6898	SPSB2|84727	73.1201
SPSB3|90864	704.4652	SPSB3|90864	915.6627
SPSB4|92369	5.6448	SPSB4|92369	6.2318
SPTA1|6708	6.3974	lowly_expressed	lowly_expressed
SPTAN1|6709	8818.9859	SPTAN1|6709	7630.2451
SPTBN1|6711	6224.2811	SPTBN1|6711	12668.466999999999
SPTBN2|6712	447.4408	SPTBN2|6712	1094.3083
SPTBN4|57731	41.3949	SPTBN4|57731	66.0573
SPTBN5|51332	56.8238	SPTBN5|51332	204.8857
SPTB|6710	31.9869	SPTB|6710	106.7719
SPTLC1|10558	1502.6333	SPTLC1|10558	1778.9779999999998
SPTLC2|9517	2436.2754	SPTLC2|9517	2164.9356
SPTLC3|55304	544.5305	SPTLC3|55304	444.9522
SPTY2D1|144108	1093.0839	SPTY2D1|144108	1337.2995
SQLE|6713	498.2435	SQLE|6713	478.6041
SQRDL|58472	2398.2674	SQRDL|58472	1204.8193
SQSTM1|8878	6783.0703	SQSTM1|8878	6196.344
SR140|23350	1855.9948	SR140|23350	3077.2746
SRA1|10011	560.7121	SRA1|10011	378.064
SRBD1|55133	542.6489	SRBD1|55133	532.1978
SRCAP|10847	4065.7275	SRCAP|10847	4050.27
SRCIN1|80725	191.9216	SRCIN1|80725	364.7694
SRCRB4D|136853	11.6658	SRCRB4D|136853	27.8563
SRC|6714	1026.2161	SRC|6714	941.8363
SRD5A1|6715	267.5613	SRD5A1|6715	277.1084
SRD5A2|6716	7.5263	lowly_expressed	lowly_expressed
SRD5A3|79644	357.4672	SRD5A3|79644	400.0457
SREBF1|6720	3809.0794	SREBF1|6720	2989.6136
SREBF2|6721	2877.6951	SREBF2|6721	2680.0997
SRFBP1|153443	261.1639	SRFBP1|153443	318.6539
SRF|6722	1151.5296	SRF|6722	1685.9161
SRGAP1|57522	348.0931	SRGAP1|57522	505.1932
SRGAP2|23380	749.2469	SRGAP2|23380	475.2804
SRGAP3|9901	225.7901	SRGAP3|9901	457.4159
SRGN|5552	4384.0916	SRGN|5552	899.8754
SRI|6717	1527.0939	SRI|6717	1420.8558
SRL|6345	32.7396	SRL|6345	25.3428
SRMS|6725	33.8685	SRMS|6725	14.5409
SRM|6723	882.0868	SRM|6723	796.8425
SRP14|6727	4022.0747	SRP14|6727	3210.2202
SRP19|6728	682.1872	SRP19|6728	564.516
SRP54|6729	1462.3674	SRP54|6729	1062.7337
SRP68|6730	2110.7613	SRP68|6730	1819.2771
SRP72|6731	3071.8746	SRP72|6731	2895.3054
SRP9|6726	5820.1168	SRP9|6726	3463.6477
SRPK1|6732	1002.8845	SRPK1|6732	858.3299
SRPK2|6733	1221.1483	SRPK2|6733	1368.0931
lowly_expressed	lowly_expressed	SRPK3|26576	14.677999999999999
SRPRB|58477	1201.2035	SRPRB|58477	782.7171
SRPR|6734	4473.2787	SRPR|6734	3060.6564
SRPX2|27286	186.2769	SRPX2|27286	229.3311
SRPX|8406	664.9519	SRPX|8406	860.8226
SRRD|402055	255.5192	SRRD|402055	243.872
SRRM1|10250	1945.9346	SRRM1|10250	2314.4994
SRRM2|23524	11329.7684	SRRM2|23524	17423.764
SRRM3|222183	58.7054	SRRM3|222183	44.0382
SRRM5|100170229	18.9814	SRRM5|100170229	20.4321
SRRT|51593	2055.0664	SRRT|51593	1459.9086
SRR|63826	434.5256	SRR|63826	376.7636
SRXN1|140809	628.4492	SRXN1|140809	386.7885
SS18L1|26039	295.4087	SS18L1|26039	563.7723
SS18L2|51188	397.3906	SS18L2|51188	262.1521
SS18|6760	1992.5978	SS18|6760	2356.8758
SSBP1|6742	973.5318	SSBP1|6742	754.8816
SSBP2|23635	453.0855	SSBP2|23635	808.4753
SSBP3|23648	567.4858	SSBP3|23648	774.8234
SSBP4|170463	689.4125	SSBP4|170463	488.1595
SSB|6741	1961.3824	SSB|6741	1701.3211
SSC5D|284297	298.7956	SSC5D|284297	191.5247
SSFA2|6744	1709.6076	SSFA2|6744	3126.2983
SSH1|54434	1001.7555	SSH1|54434	1138.7619
SSH2|85464	1171.8507	SSH2|85464	644.3706
SSH3|54961	1233.1904	SSH3|54961	1229.7466
SSNA1|8636	770.697	SSNA1|8636	466.5559
SSPN|8082	766.5575	SSPN|8082	1921.8945
SSPO|23145	24.0843	SSPO|23145	77.6901
SSR1|6745	4113.8961	SSR1|6745	3559.6178
SSR2|6746	7022.8255	SSR2|6746	4324.0548
SSR3|6747	3440.2889	SSR3|6747	3918.9863
SSR4|6748	4760.0321	SSR4|6748	1436.2277
SSRP1|6749	3504.2627	SSRP1|6749	3097.6319
SSSCA1|10534	274.335	SSSCA1|10534	207.312
SSTR1|6751	7.15	SSTR1|6751	39.0528
SSTR2|6752	560.7121	SSTR2|6752	40.2991
SSU72|29101	2276.3408	SSU72|29101	1997.9227
SSX2IP|117178	559.5832	SSX2IP|117178	371.8322
ST13|6767	4541.7684	ST13|6767	6796.8425
ST14|6768	1843.9527	ST14|6768	2357.2912
ST20|400410	34.2862	ST20|400410	35.0852
ST3GAL1|6482	2449.8228	ST3GAL1|6482	1260.9057
ST3GAL2|6483	682.2625	ST3GAL2|6483	312.0066
ST3GAL3|6487	207.7269	ST3GAL3|6487	200.2493
ST3GAL4|6484	450.4513	ST3GAL4|6484	305.3594
ST3GAL5|8869	415.8301	ST3GAL5|8869	182.8002
ST3GAL6|10402	61.3397	ST3GAL6|10402	144.9938
ST5|6764	963.7475	ST5|6764	2784.3789
ST6GAL1|6480	4213.9964	ST6GAL1|6480	1415.0395
ST6GAL2|84620	109.5082	ST6GAL2|84620	252.5966
ST6GALNAC1|55808	17.3106	ST6GALNAC1|55808	20.7727
ST6GALNAC2|10610	457.9776	ST6GALNAC2|10610	1068.5501
ST6GALNAC3|256435	42.9001	ST6GALNAC3|256435	119.2356
ST6GALNAC4|27090	346.2115	ST6GALNAC4|27090	160.7811
ST6GALNAC5|81849	47.4159	ST6GALNAC5|81849	205.2347
ST6GALNAC6|30815	1131.2085	ST6GALNAC6|30815	1140.0083
ST7L|54879	334.5457	ST7L|54879	486.4977
ST7OT1|93653	30.3424	ST7OT1|93653	106.1155
ST7|7982	445.6495	ST7|7982	521.1882
ST8SIA1|6489	266.4323	ST8SIA1|6489	240.9639
ST8SIA2|8128	7.9027	ST8SIA2|8128	187.3702
ST8SIA4|7903	633.3413	ST8SIA4|7903	146.2401
ST8SIA6|338596	119.6688	ST8SIA6|338596	152.472
STAB1|23166	957.7039	STAB1|23166	813.6435
STAB2|55576	9.4079	STAB2|55576	144.9938
STAC2|342667	304.4404	STAC2|342667	5385.5422
STAC3|246329	132.6178	STAC3|246329	39.2065
STAC|6769	22.9553	STAC|6769	126.7138
STAG1|10274	946.1923	STAG1|10274	1343.5272
STAG2|10735	2766.3053	STAG2|10735	4306.6057
STAG3L1|54441	83.9187	STAG3L1|54441	211.4624
STAG3L2|442582	48.9212	STAG3L2|442582	102.2019
STAG3L3|442578	192.5312	STAG3L3|442578	328.3423
STAG3L4|64940	101.9819	STAG3L4|64940	110.0956
STAG3|10734	109.3614	STAG3|10734	28.8118
STAM2|10254	875.313	STAM2|10254	1304.9439
STAMBPL1|57559	281.485	STAMBPL1|57559	88.4919
STAMBP|10617	719.5179	STAMBP|10617	623.1824
STAM|8027	546.4121	STAM|8027	515.1641
STAP1|26228	136.60299999999998	lowly_expressed	lowly_expressed
STAP2|55620	657.4256	STAP2|55620	670.5442
STARD10|10809	4061.9643	STARD10|10809	1352.3058
STARD13|90627	484.3198	STARD13|90627	1071.0428
STARD3NL|83930	520.4462	STARD3NL|83930	441.6286
STARD3|10948	942.6738	STARD3|10948	719.5679
STARD4|134429	55.6949	STARD4|134429	24.5118
STARD5|80765	278.8508	STARD5|80765	101.37100000000001
STARD7|56910	4392.5474	STARD7|56910	2893.1616
STARD8|9754	301.0535	STARD8|9754	324.0548
STAR|6770	19.9448	STAR|6770	23.6809
STAT1|6772	33008.2583	STAT1|6772	3097.2165
STAT2|6773	3509.1548	STAT2|6773	2269.2148
STAT3|6774	8098.3391	STAT3|6774	6905.2763
STAT4|6775	369.1669	STAT4|6775	86.4146
STAT5A|6776	3296.9121	STAT5A|6776	2561.2796
STAT5B|6777	3080.5299	STAT5B|6777	3629.8297
STAT6|6778	4292.2703	STAT6|6778	3868.7162
STAU1|6780	2976.2902	STAU1|6780	2808.0598
STAU2|27067	842.5735	STAU2|27067	719.5679
STBD1|8987	314.4805	STBD1|8987	890.7727
STC1|6781	95.5845	STC1|6781	686.3315
STC2|8614	9174.9817	STC2|8614	19817.6153
STEAP1|26872	155.4189	STEAP1|26872	251.3502
STEAP2|261729	612.2676	STEAP2|261729	1069.7964
STEAP3|55240	410.93800000000005	STEAP3|55240	1358.5376
STEAP4|79689	629.2018	STEAP4|79689	1692.5634
STIL|6491	170.0952	STIL|6491	101.37100000000001
STIM1|6786	1399.5225	STIM1|6786	1778.1471
STIM2|57620	749.2469	STIM2|57620	826.3398
STIP1|10963	2434.7702	STIP1|10963	1386.3731
STK10|6793	2382.0858	STK10|6793	491.4832
STK11IP|114790	544.1542	STK11IP|114790	434.1504
STK11|6794	1060.461	STK11|6794	976.3191
STK16|8576	788.3839	STK16|8576	649.356
STK17A|9263	1342.6986	STK17A|9263	760.2825
STK17B|9262	3412.4414	STK17B|9262	1620.6897
STK19|8859	368.2261	STK19|8859	381.9609
STK24|8428	3304.4385	STK24|8428	2683.0079
STK25|10494	1434.5199	STK25|10494	1338.5958
lowly_expressed	lowly_expressed	STK31|56164	12.4636
STK32B|55351	534.7463	STK32B|55351	187.3702
STK32C|282974	107.5551	STK32C|282974	76.0283
STK33|65975	7.9027	lowly_expressed	lowly_expressed
STK35|140901	772.9549	STK35|140901	986.7054
STK36|27148	668.3388	STK36|27148	700.0415
STK38L|23012	637.1045	STK38L|23012	1097.6319
STK38|11329	1294.9064	STK38|11329	995.43
STK39|27347	567.4858	STK39|27347	443.2904
STK3|6788	301.0535	STK3|6788	504.7777
STK40|83931	1553.0597	STK40|83931	1130.8683
STK4|6789	2228.5485	STK4|6789	960.5318
STMN1|3925	1846.2106	STMN1|3925	993.3527
lowly_expressed	lowly_expressed	STMN2|11075	29.9128
STMN3|50861	708.2284	STMN3|50861	713.3361
lowly_expressed	lowly_expressed	STMN4|81551	29.0818
STOML1|9399	205.8453	STOML1|9399	190.6938
STOML2|30968	1542.1465	STOML2|30968	1233.4857
STOM|2040	5811.8378	STOM|2040	6324.0548
STON1|11037	185.9382	STON1|11037	504.7777
STON2|85439	319.1167	STON2|85439	351.8903
STOX1|219736	95.5845	STOX1|219736	241.3793
STOX2|56977	18.0632	STOX2|56977	106.3565
STRA13|201254	502.38300000000004	STRA13|201254	294.973
STRA6|64220	225.4138	STRA6|64220	73.95100000000001
STRADA|92335	668.3388	STRADA|92335	551.3087
STRADB|55437	327.3957	STRADB|55437	302.8666
STRAP|11171	2437.4044	STRAP|11171	1841.7117
STRBP|55342	1388.2329	STRBP|55342	856.6681
STRC|161497	5.6673	STRC|161497	48.1678
STRN3|29966	542.2689	STRN3|29966	832.5717
STRN4|29888	1364.9013	STRN4|29888	1434.1504
STRN|6801	304.8167	STRN|6801	589.946
STS|412	564.8516	STS|412	632.3224
STT3A|3703	3336.8017	STT3A|3703	2783.9634
STT3B|201595	1832.2869	STT3B|201595	2016.6182
STUB1|10273	1223.8314	STUB1|10273	952.0773
STX10|8677	301.0535	STX10|8677	245.9493
STX11|8676	281.485	STX11|8676	162.8583
STX12|23673	1299.4222	STX12|23673	1512.6714
STX16|8675	1350.6013	STX16|8675	2263.8139
STX17|55014	1037.8819	STX17|55014	1442.8749
STX18|53407	756.3969	STX18|53407	531.7823
STX19|415117	14.3	STX19|415117	78.521
STX1A|6804	50.4265	STX1A|6804	65.6377
STX1B|112755	36.8791	STX1B|112755	86.4146
STX2|2054	190.04	STX2|2054	182.3847
